country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LV	Latvia	European Parliament		178362315106	Facebook	27	1	2866569	1217260	15295	3147
LV	Latvia	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	139	1	1993690	447150	13483	0
LV	Latvia	Roberts Zīle		508959865842254	Facebook	19	1	1551969	639994	4680	700
LV	Latvia	Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	31	1	1165967	474999	6268	800
LV	Latvia	Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	28	1	1111894	350984	3571	199
LV	Latvia	Ijabs Ivars		345347539390006	Facebook	9	1	827268	344696	2444	398
LV	Latvia	Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	11	1	714976	265993	2688	399
LV	Latvia	Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	20	1	690754	170951	3175	299
LV	Latvia	PROGRESĪVIE		184096511636333	Facebook	13	1	624741	247428	1832	149
LV	Latvia	Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	10	1	602977	239993	2589	399
LV	Latvia	Aleksejs Loskutovs		541229793055345	Facebook	26	1	595795	133962	2890	98
LV	Latvia	Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	8	1	499992	160000	1592	200
LV	Latvia	Kialo		729627343834501	Facebook	345	1	470436	188991	3038	734
LV	Latvia	Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	10	1	460989	124999	1389	99
LV	Latvia	Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	4	1	399996	170000	1596	300
LV	Latvia	European Greens	European Greens	141366725876424	Facebook	9	1	313732	138683	825	160
LV	Latvia	Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	5	1	219995	80000	495	0
LV	Latvia	Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	5	1	209995	72000	1295	200
LV	Latvia	Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	4	1	199996	40000	1995	399
LV	Latvia	Inese Vaidere	Vaidere Inese	779811265442970	Facebook	4	1	159995	34999	795	100
LV	Latvia	Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	4	1	154982	30997	395	0
LV	Latvia	Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	1	1	99999	49999	99	0
LV	Latvia	Nacionālā apvienība		118130241644848	Facebook	1	1	99998	50000	499	100
LV	Latvia	LViedvesmo		1948718882070549	Facebook	2	1	99998	19999	198	0
LV	Latvia	Rihards Kols	Rihards Kols	960297957323800	Facebook	5	1	84994	25999	494	0
LV	Latvia	Швеция		1001119573268082	Facebook	2	1	84341	41192	36	7
LV	Latvia	Greens/EFA in the European Parliament		150527751674751	Facebook	19	1	80070	34593	76	18
LV	Latvia	Kaspars Ģirģens “KPV LV”	Ģirģens Kaspars	773797506103713	Facebook	5	1	75994	20999	494	0
LV	Latvia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	48	1	64068	29735	119	34
LV	Latvia	Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	4	1	61996	15000	396	0
LV	Latvia	Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	2	1	59998	15000	598	100
LV	Latvia	Armands Krauze		1404923176410685	Facebook	3	1	59997	12000	264	0
LV	Latvia	Māris Graudiņš		265541270533404	Facebook	3	1	55985	10997	296	0
LV	Latvia	Sandra Kalniete		363128980541199	Facebook	2	1	54998	11000	198	0
LV	Latvia	Jaunā konservatīvā partija - Kurzeme		515829431874969	Facebook	1	1	49999	10000	99	0
LV	Latvia	Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	1	1	49999	10000	99	0
LV	Latvia	Uldis Šalajevs - PRO		1684812314943573	Facebook	1	1	49999	9999	99	0
LV	Latvia	Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	1	1	49999	10000	99	0
LV	Latvia	PPA "Latviešu Nacionālisti"		335814573629639	Facebook	1	1	49999	9999	98	0
LV	Latvia	Latvijas Republikas Tieslietu ministrija		2132812093618251	Facebook	1	1	49999	10000	99	0
LV	Latvia	Centrālā vēlēšanu komisija		236758520084700	Facebook	1	1	49998	10000	99	0
LV	Latvia	Mocek		150722025287146	Facebook	1	1	49767	9953	87	0
LV	Latvia	VoteWatch Europe		355087424564148	Facebook	5	1	49269	20561	106	41
LV	Latvia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	15	1	47129	19598	83	20
LV	Latvia	Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	18	1	45107	7000	1695	0
LV	Latvia	Прибыльные известия		563621860696849	Facebook	4	1	36805	8740	193	24
LV	Latvia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	54	1	26924	11703	147	32
LV	Latvia	Game of Sultans		185311195624361	Facebook	5	1	26030	11407	559	111
