age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
25_34	25-34	BG	Bulgaria	Kialo		729627343834501	Facebook	252	1	944387	367609	5515	1337
25_34	25-34	BG	Bulgaria	European Parliament		178362315106	Facebook	37	1	815379	391333	2202	616
25_34	25-34	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	35	1	486468	172038	1050	103
25_34	25-34	BG	Bulgaria	Valeri Simeonov		1967166133516609	Facebook	20	1	214959	48450	697	0
25_34	25-34	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	25	1	214852	83224	554	82
25_34	25-34	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	53	1	202313	82310	744	153
25_34	25-34	BG	Bulgaria	Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	187687	88082	157	0
25_34	25-34	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	51	1	163991	76148	354	93
25_34	25-34	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	9	1	153522	68531	553	139
25_34	25-34	BG	Bulgaria	Volen Siderov		48268614826	Facebook	22	1	142964	29978	364	0
25_34	25-34	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	16	1	142430	56236	575	76
25_34	25-34	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	139828	55931	124	24
25_34	25-34	BG	Bulgaria	European Commission		107898832590939	Facebook	3	1	116826	58413	355	86
25_34	25-34	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	30	1	105706	25317	743	0
25_34	25-34	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	22	1	94253	18820	248	0
25_34	25-34	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	93193	37277	931	186
25_34	25-34	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	10	1	86032	31336	153	52
25_34	25-34	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	12	1	70182	14820	225	0
25_34	25-34	BG	Bulgaria	DESIGNitsa - Дизайница		676082905766490	Facebook	10	1	69664	14757	453	0
25_34	25-34	BG	Bulgaria	EU Environment		305608429284	Facebook	2	1	59205	28352	283	55
25_34	25-34	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	13	1	55217	22423	74	12
25_34	25-34	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	54241	12479	249	0
25_34	25-34	BG	Bulgaria	European Youth Event		919232861444360	Facebook	6	1	53652	22730	107	28
25_34	25-34	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	6	1	46859	19582	98	14
25_34	25-34	BG	Bulgaria	Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	46260	23130	46	23
