country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
UK	United Kingdom	0_50	0 - 50	47908	4926	212771739	51386037	3650893	295
UK	United Kingdom	50_100	50 - 100	48119	4850	48675141	12111236	798644	6012
UK	United Kingdom	100_1k	100 - 1k	50136	4049	380195696	127251981	3752662	683147
UK	United Kingdom	1k_5k	1k - 5k	1059	185	185245017	83224334	1929837	550485
UK	United Kingdom	5k_10k	5k - 10k	367	71	52283833	23499837	707639	157245
UK	United Kingdom	10k_50k	10k - 50k	23	10	15025656	7349680	230264	100856
UK	United Kingdom	50k_100k	50k - 100k	1	1	339972	169986	19670	3934
