spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	EE	Estonia	European Parliament		178362315106	Facebook	4	1	707960	303629	10055	2011
1k_5k	1k - 5k	EE	Estonia	Kialo		729627343834501	Facebook	36	1	91173	39878	796	182
1k_5k	1k - 5k	EE	Estonia	European Greens	European Greens	141366725876424	Facebook	2	1	26647	13324	133	26
1k_5k	1k - 5k	EE	Estonia	Game of Sultans		185311195624361	Facebook	5	1	8675	3567	112	35
1k_5k	1k - 5k	EE	Estonia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	3	1	5791	2581	44	8
1k_5k	1k - 5k	EE	Estonia	Guardian Weekly		64525551258	Facebook	1	1	3977	1590	9	4
1k_5k	1k - 5k	EE	Estonia	European Youth Event		919232861444360	Facebook	1	1	3807	1904	19	3
1k_5k	1k - 5k	EE	Estonia	Europe Together		140105536131109	Facebook	1	1	2150	1075	10	2
1k_5k	1k - 5k	EE	Estonia	Wholesome Culture		1664959567149320	Facebook	1	1	1555	777	6	1
1k_5k	1k - 5k	EE	Estonia	Climate-KIC		403370709744295	Facebook	1	1	1509	603	3	1
1k_5k	1k - 5k	EE	Estonia	European Commission		107898832590939	Facebook	1	1	1215	608	6	1
1k_5k	1k - 5k	EE	Estonia	MasterClass		687589164666184	Facebook	2	1	1190	595	5	1
1k_5k	1k - 5k	EE	Estonia	Matthew Hussey		525275707491504	Facebook	3	1	1094	437	9	1
1k_5k	1k - 5k	EE	Estonia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	2	1	1057	529	5	1
1k_5k	1k - 5k	EE	Estonia	Gaia		182073298490036	Facebook	2	1	720	344	6	2
1k_5k	1k - 5k	EE	Estonia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1	1	659	263	6	1
1k_5k	1k - 5k	EE	Estonia	Pologize Fashion		274227073497806	Facebook	1	1	596	298	5	2
1k_5k	1k - 5k	EE	Estonia	BonneGueule		140324089470	Facebook	1	1	437	219	2	0
1k_5k	1k - 5k	EE	Estonia	5Pillars	5 Pillars	490858150969676	Facebook	2	1	158	79	2	0
1k_5k	1k - 5k	EE	Estonia	Tuxy		870667836405958	Facebook	1	1	126	50	0	0
1k_5k	1k - 5k	EE	Estonia	RSM MBA		110428762358678	Facebook	1	1	122	61	0	0
1k_5k	1k - 5k	EE	Estonia	γυρίζουμε		278308089460720	Facebook	1	1	115	46	1	0
1k_5k	1k - 5k	EE	Estonia	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1	1	103	41	1	0
1k_5k	1k - 5k	EE	Estonia	Milaap		315603771494	Facebook	1	1	51	20	0	0
1k_5k	1k - 5k	EE	Estonia	Vegas Live Community		1024725667661429	Facebook	1	1	16	8	0	0
