region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carinthia_statistical_region	Carinthia Statistical Region	SI	Slovenia	1557	305	50326	16419	504	13
central_sava_statistical_region	Central Sava Statistical Region	SI	Slovenia	1437	266	7973	2731	59	3
central_slovenia_statistical_region	Central Slovenia Statistical Region	SI	Slovenia	2399	532	2223314	790549	14899	1271
coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	1862	397	139141	41247	953	28
drava_statistical_region	Drava Statistical Region	SI	Slovenia	2017	444	705800	235016	3937	317
goriska_statistical_region	Goriška Statistical Region	SI	Slovenia	1779	373	117760	33058	1656	24
littoral_inner_carniola_statistical_region	Littoral–Inner Carniola Statistical Region	SI	Slovenia	1441	272	31989	10038	392	3
lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1536	298	42581	12226	409	10
mura_statistical_region	Mura Statistical Region	SI	Slovenia	1702	344	70540	24673	657	30
savinja_statistical_region	Savinja Statistical Region	SI	Slovenia	1855	394	354179	111541	2148	147
southeast_slovenia_statistical_region	Southeast Slovenia Statistical Region	SI	Slovenia	1706	352	148273	41378	706	41
upper_carniola_statistical_region	Upper Carniola Statistical Region	SI	Slovenia	1855	396	126694	43721	700	67
