advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	1476	1	165768	36895	886	190
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	41	1	51303	10492	199	40
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	66	1	48289	14715	115	24
Mladí občanští demokraté		224146535014	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	1	1	47569	9514	184	36
European Parliament		178362315106	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	96	1	46487	20932	216	72
Mladí demokraté		171976652332	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	7	1	27454	12381	60	12
KDU-ČSL	KDU-ČSL	251656685576	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	90	1	20404	7140	57	13
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	112	1	15675	6425	67	18
European Commission		107898832590939	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	14	1	12888	5915	50	12
Piráti Olomoucký kraj		122348331158908	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	2	1	11385	5277	24	4
Andrej Babiš	ANO	214827221987263	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	24	1	11176	4687	45	11
Tomáš Prouza	Moje Evropa	1060889564019324	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	7	1	11079	2026	42	7
Mirek Žbánek - prima primátor	wecreate media	325428267939168	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	2	1	9998	2000	23	3
Evropa společně	Evropa společně	535611970260854	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	49	1	9494	3454	22	5
Přerovští Piráti	Česká pirátská strana	246919825409416	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	2	1	9402	1880	36	7
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	62	1	8851	3399	27	6
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	96	1	8709	3159	34	1
European Greens		141366725876424	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	31	1	8313	3347	25	4
Daniela	Vasatkova Daniela	252673128998993	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	7	1	7912	2663	30	10
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	29	1	7719	1754	28	6
Pavel Poc	Poc Pavel	202974613060409	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	20	1	7584	3003	18	5
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	25	1	7481	2127	35	7
Tomáš Lázna	Lazna Tomas	260234168098745	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	3	1	6997	1000	42	7
Piráti ValMez	Česká pirátská strana	1711374649101311	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	2	1	5954	1190	13	3
Gambrinus		146991996743	Facebook	olomouc_region	Olomouc Region	CZ	Czechia	3	1	5536	2479	42	8
