advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	m35_44	male (35-44)	LT	Lithuania	43	1	862584	367425	1461	247
European Parliament		178362315106	Facebook	m35_44	male (35-44)	LT	Lithuania	22	1	684699	301331	3365	802
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	m35_44	male (35-44)	LT	Lithuania	35	1	672960	307621	973	239
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	m35_44	male (35-44)	LT	Lithuania	68	1	275543	89139	769	37
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	m35_44	male (35-44)	LT	Lithuania	56	1	204275	44645	963	36
Kialo		729627343834501	Facebook	m35_44	male (35-44)	LT	Lithuania	362	1	199797	80766	1236	296
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	m35_44	male (35-44)	LT	Lithuania	75	1	157861	35055	620	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	m35_44	male (35-44)	LT	Lithuania	27	1	83377	29407	209	9
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	m35_44	male (35-44)	LT	Lithuania	26	1	68694	28107	273	28
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	m35_44	male (35-44)	LT	Lithuania	12	1	60099	23551	271	28
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	m35_44	male (35-44)	LT	Lithuania	4	1	53169	20264	113	39
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	m35_44	male (35-44)	LT	Lithuania	11	1	38467	10467	177	19
Petras Auštrevičius		1482024028702535	Facebook	m35_44	male (35-44)	LT	Lithuania	11	1	35843	16106	253	19
Darbo partija	Darbo partija	264116120225	Facebook	m35_44	male (35-44)	LT	Lithuania	19	1	35708	10502	139	0
Liberalai	Liberalai	81004804444	Facebook	m35_44	male (35-44)	LT	Lithuania	80	1	34328	8977	457	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	m35_44	male (35-44)	LT	Lithuania	11	1	30864	11637	123	13
Tomas Tomilinas - naujienos		530620843630609	Facebook	m35_44	male (35-44)	LT	Lithuania	15	1	27143	11491	152	7
Neste Lietuva		250653168401432	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	21655	10827	108	21
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m35_44	male (35-44)	LT	Lithuania	21	1	20676	6293	71	2
European Greens		141366725876424	Facebook	m35_44	male (35-44)	LT	Lithuania	21	1	20146	8437	60	20
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m35_44	male (35-44)	LT	Lithuania	52	1	18403	8577	43	12
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	m35_44	male (35-44)	LT	Lithuania	14	1	17150	3904	97	0
Bronis Ropė		216419471860983	Facebook	m35_44	male (35-44)	LT	Lithuania	6	1	16497	3278	42	0
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	m35_44	male (35-44)	LT	Lithuania	3	1	14978	7391	79	14
Solet Technics		1816645448570572	Facebook	m35_44	male (35-44)	LT	Lithuania	1	1	14747	2949	29	0
