advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	d056	2019-02-25	AT	Austria	4	1	296666	117916	682	133
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	d056	2019-02-25	AT	Austria	1	1	49999	25000	124	25
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	d056	2019-02-25	AT	Austria	8	1	33993	10200	633	0
Christian Pirker		200189984169557	Facebook	d056	2019-02-25	AT	Austria	3	1	11996	4999	296	0
Wirtschaftskammer		125946327466544	Facebook	d056	2019-02-25	AT	Austria	12	1	11309	3379	82	10
Andreas Schieder	SPÖ	290881691011354	Facebook	d056	2019-02-25	AT	Austria	6	1	7860	1573	23	1
SPÖ	SPÖ	77393060080	Facebook	d056	2019-02-25	AT	Austria	3	1	7142	3124	58	14
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	d056	2019-02-25	AT	Austria	12	1	5335	1270	62	8
Klang der Solidarität		385076005313967	Facebook	d056	2019-02-25	AT	Austria	12	1	4617	1987	5	0
ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	d056	2019-02-25	AT	Austria	1	1	3999	2000	19	4
Johann Gudenus		104145976305577	Facebook	d056	2019-02-25	AT	Austria	4	1	2535	714	28	3
Maximilian Krauss		590930261019192	Facebook	d056	2019-02-25	AT	Austria	16	1	2084	332	74	0
ARGE AIWWF		429332317092364	Facebook	d056	2019-02-25	AT	Austria	1	1	1943	971	1	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	d056	2019-02-25	AT	Austria	9	1	1887	222	99	0
Peter Haubner		276851356116014	Facebook	d056	2019-02-25	AT	Austria	7	1	999	285	39	3
Gottfried Waldhäusl		627580790692097	Facebook	d056	2019-02-25	AT	Austria	3	1	993	227	9	1
agrarheute		152897127443	Facebook	d056	2019-02-25	AT	Austria	5	1	885	193	2	0
Dr. Johannes Öhlböck		249601055090885	Facebook	d056	2019-02-25	AT	Austria	1	1	624	125	12	0
Udo Landbauer		494195290313	Facebook	d056	2019-02-25	AT	Austria	2	1	599	240	7	0
Getsocialat		348037535258910	Facebook	d056	2019-02-25	AT	Austria	6	1	599	140	5	0
Michael Raml	FPÖ Linz	1499759610320321	Facebook	d056	2019-02-25	AT	Austria	2	1	528	105	5	0
Othmar Karas	Othmar Karas	395638503864459	Facebook	d056	2019-02-25	AT	Austria	1	1	454	90	8	0
FPÖ Niederösterreich		150623338441911	Facebook	d056	2019-02-25	AT	Austria	1	1	446	89	4	0
TIDAL		898781006883472	Facebook	d056	2019-02-25	AT	Austria	1	1	414	207	1	0
Kialo		729627343834501	Facebook	d056	2019-02-25	AT	Austria	1	1	384	76	3	0
