advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti		21465928829	Facebook	rw3	Last 3 weeks	DK	Denmark	348	1	7846801	2763630	54888	14558
European Parliament		178362315106	Facebook	rw3	Last 3 weeks	DK	Denmark	15	1	3950188	1730096	35482	8703
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	rw3	Last 3 weeks	DK	Denmark	105	1	2832776	936103	35283	9605
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rw3	Last 3 weeks	DK	Denmark	122	1	2720746	900445	34628	9743
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	rw3	Last 3 weeks	DK	Denmark	676	1	2643038	623314	23989	5207
Lizette Risgaard		547601668763372	Facebook	rw3	Last 3 weeks	DK	Denmark	42	1	1948951	736998	16852	3963
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	rw3	Last 3 weeks	DK	Denmark	6	1	1459987	614997	12116	4030
SF	SF	74796954245	Facebook	rw3	Last 3 weeks	DK	Denmark	37	1	1381960	377999	13706	3454
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	rw3	Last 3 weeks	DK	Denmark	163	1	1315473	316912	4715	907
Pia Olsen Dyhr	SF	49348971479	Facebook	rw3	Last 3 weeks	DK	Denmark	43	1	1230952	409997	9568	2611
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	rw3	Last 3 weeks	DK	Denmark	18	1	1155982	411000	17886	5302
Mona Juul	Mona Juul	2079067062409423	Facebook	rw3	Last 3 weeks	DK	Denmark	69	1	1105307	325475	9833	2080
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	rw3	Last 3 weeks	DK	Denmark	25	1	1100975	322000	8311	2062
Enhedslisten	Enhedslisten	223040066022	Facebook	rw3	Last 3 weeks	DK	Denmark	21	1	983967	321997	6424	1914
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	rw3	Last 3 weeks	DK	Denmark	17	1	804983	265999	8567	2195
Facebook Nordic	Facebook	334318366655425	Facebook	rw3	Last 3 weeks	DK	Denmark	4	1	799995	399999	5355	2677
Zetland	Zetland	341299649231023	Facebook	rw3	Last 3 weeks	DK	Denmark	23	1	690976	245999	2139	870
Red Barnet		67571270393	Facebook	rw3	Last 3 weeks	DK	Denmark	59	1	689476	214986	10488	2669
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	rw3	Last 3 weeks	DK	Denmark	31	1	654702	141563	4183	851
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	rw3	Last 3 weeks	DK	Denmark	29	1	648962	143996	6972	1700
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	rw3	Last 3 weeks	DK	Denmark	51	1	624186	152997	5084	1419
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	rw3	Last 3 weeks	DK	Denmark	25	1	550974	178999	4348	964
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	rw3	Last 3 weeks	DK	Denmark	38	1	537462	142125	3697	987
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	rw3	Last 3 weeks	DK	Denmark	29	1	500446	144911	8578	1969
Christina Egelund	Liberal Alliance	684016791662654	Facebook	rw3	Last 3 weeks	DK	Denmark	42	1	481957	107999	5685	1285
