advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	f	Facebook	AT	Austria	6	1	304994	91000	2294	700
GPA-djp	GPA-djp	214499840736	Facebook	f	Facebook	AT	Austria	11	1	304989	76000	1089	0
Evelyn Regner	SPÖ	291746820967544	Facebook	f	Facebook	AT	Austria	4	1	299996	120000	1996	400
Simone Schmiedtbauer	Bauernbund	2423163447708524	Facebook	f	Facebook	AT	Austria	9	1	284990	65999	3290	599
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	f	Facebook	AT	Austria	8	1	270898	86970	2391	399
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	f	Facebook	AT	Austria	6	1	269994	90000	2194	400
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	f	Facebook	AT	Austria	5	1	269991	116998	5794	1099
Wochenblick	Wochenblick	991628130904203	Facebook	f	Facebook	AT	Austria	7	1	264993	56000	1493	200
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	f	Facebook	AT	Austria	7	1	252993	80000	1893	300
FPÖ Tirol - die Tiroler Freiheitlichen	FPÖ Tirol - die Tiroler Freiheitlichen	197677003596231	Facebook	f	Facebook	AT	Austria	6	1	250994	50000	2194	400
Peter Hametner	Peter Hametner	388385461980020	Facebook	f	Facebook	AT	Austria	9	1	234991	53000	2091	300
Amnesty International Austria	Amnesty International Austria	30925241455	Facebook	f	Facebook	AT	Austria	6	1	214993	45999	1793	300
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	f	Facebook	AT	Austria	8	1	184932	42970	1991	300
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	f	Facebook	AT	Austria	20	1	183980	42000	2780	200
KSV Graz	KSV Graz	268242501289	Facebook	f	Facebook	AT	Austria	56	1	160944	24000	5544	0
Maysara Soliman	Maysara Soliman	169929840584692	Facebook	f	Facebook	AT	Austria	4	1	150995	29999	1195	199
Christine Haberlander	OÖVP - die Oberösterreichische Volkspartei	739265356233278	Facebook	f	Facebook	AT	Austria	3	1	149997	30000	1497	300
Volkspartei	Volkspartei	15078244418	Facebook	f	Facebook	AT	Austria	2	1	149997	59999	1997	999
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	f	Facebook	AT	Austria	7	1	135993	36000	1493	200
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	f	Facebook	AT	Austria	7	1	125993	28000	1493	200
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	f	Facebook	AT	Austria	34	1	123966	23000	3366	0
NEOS Wien	NEOS Wien	580791221952500	Facebook	f	Facebook	AT	Austria	4	1	120996	60000	796	100
SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	f	Facebook	AT	Austria	6	1	120993	26999	993	100
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	f	Facebook	AT	Austria	23	1	120977	41000	2277	0
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	f	Facebook	AT	Austria	20	1	117980	25000	1980	0
Die Grünen Oberösterreich	Die Grünen Oberösterreich	84955135551	Facebook	f	Facebook	AT	Austria	4	1	114970	25994	1195	199
Josef Pühringer	OÖVP - die Oberösterreichische Volkspartei	47373762091	Facebook	f	Facebook	AT	Austria	3	1	109997	25000	697	100
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	f	Facebook	AT	Austria	31	1	106969	30000	3069	0
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	f	Facebook	AT	Austria	22	1	105977	20999	2177	0
Petra Steger	Petra Steger	1525366237690952	Facebook	f	Facebook	AT	Austria	2	1	104998	51000	598	100
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	f	Facebook	AT	Austria	3	1	104997	21000	297	0
NEOS Tirol	NEOS Tirol	459133680794363	Facebook	f	Facebook	AT	Austria	3	1	104996	20999	296	0
Markus Abwerzger	FPÖ Tirol - die Tiroler Freiheitlichen	190177211135791	Facebook	f	Facebook	AT	Austria	1	1	99999	50000	999	500
ÖGB	ÖGB	179085222154531	Facebook	f	Facebook	AT	Austria	1	1	99999	50000	499	100
Max Hiegelsberger	OÖVP - die Oberösterreichische Volkspartei	943198402357632	Facebook	f	Facebook	AT	Austria	2	1	99998	20000	598	100
Markus Achleitner	OÖVP - die Oberösterreichische Volkspartei	2188880727831144	Facebook	f	Facebook	AT	Austria	2	1	99998	20000	998	200
Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	f	Facebook	AT	Austria	2	1	99998	20000	998	200
VSStÖ - Verband sozialistischer Student_innen	VSStÖ - Verband sozialistischer Student_innen	69881866093	Facebook	f	Facebook	AT	Austria	2	1	99998	20000	598	100
Sarah Wiener	Die Grünen	970529566390833	Facebook	f	Facebook	AT	Austria	1	1	99998	49999	498	99
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	f	Facebook	AT	Austria	1	1	99998	49999	498	99
European Commission	European Commission	107898832590939	Facebook	f	Facebook	AT	Austria	15	1	98333	44737	105	35
KOSMO	KOSMO	191576624211837	Facebook	f	Facebook	AT	Austria	7	1	89993	24000	693	0
Arbeit&Wirtschaft Magazin	Arbeit&Wirtschaft Magazin	312134126182731	Facebook	f	Facebook	AT	Austria	6	1	89993	26999	593	0
Maximilian Kurz	FPÖ Tirol - die Tiroler Freiheitlichen	531971217283322	Facebook	f	Facebook	AT	Austria	7	1	72993	17000	1093	100
Keinen Millimeter	Michael Dorner	356665748284436	Facebook	f	Facebook	AT	Austria	3	1	69997	20000	296	0
Georg Strasser	Georg Strasser	1450886738334945	Facebook	f	Facebook	AT	Austria	3	1	69996	19999	696	100
Christofer Ranzmaier	Christofer Ranzmaier	187449428281036	Facebook	f	Facebook	AT	Austria	4	1	65996	16000	796	100
Wirtschaftsbund Niederösterreich	Wirtschaftsbund Niederösterreich	150609794968507	Facebook	f	Facebook	AT	Austria	3	1	64997	16000	697	100
SPÖ Obersteiermark Ost	SPÖ Obersteiermark Ost	639538052795950	Facebook	f	Facebook	AT	Austria	4	1	64995	13000	396	0
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	f	Facebook	AT	Austria	2	1	59998	15000	598	100
Nurten Yilmaz	Nurten Yilmaz	160128484173405	Facebook	f	Facebook	AT	Austria	3	1	59996	11999	296	0
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	f	Facebook	AT	Austria	2	1	54998	11000	198	0
Hermann Schützenhöfer	Steirische Volkspartei	141720165842248	Facebook	f	Facebook	AT	Austria	2	1	50998	9999	598	99
Freiheitliche Jugend Vorarlberg	Freiheitliche Jugend Vorarlberg	1562178404024823	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	499	100
Die Grünen Linz	Die Grünen - Die Grüne Alternative Linz	112824921274	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	499	100
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	499	100
Sozialistische Jugend Steiermark	Sozialistische Jugend Steiermark	132022020234948	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	99	0
Junge Generation in der SPÖ Oberösterreich	SPÖ Oberösterreich	291805967500051	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	499	100
Doris Hummer	Wirtschaftsbund Oberösterreich	113178355363771	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	499	100
Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	98	0
Stefan Kaineder	Die Grünen Oberösterreich	2175703466044933	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	499	100
Irmgard Griss	Irmgard Griss	1505949083037195	Facebook	f	Facebook	AT	Austria	1	1	49999	10000	99	0
ServusTV	ServusTV	248450014269	Facebook	f	Facebook	AT	Austria	1	1	49998	9999	498	99
Markus Hein	FPÖ Linz	624525897689879	Facebook	f	Facebook	AT	Austria	6	1	49993	21999	593	0
Tobias Krammer	Tobias Krammer	1643134582482219	Facebook	f	Facebook	AT	Austria	1	1	49923	9984	98	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	f	Facebook	AT	Austria	21	1	48979	7000	2079	0
Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	f	Facebook	AT	Austria	9	1	45991	12000	891	0
Die Innsbrucker Grünen	Die Innsbrucker Grünen	185943534768550	Facebook	f	Facebook	AT	Austria	6	1	39994	14000	594	0
Ahmed Husagić	SPÖ	1617700101837646	Facebook	f	Facebook	AT	Austria	7	1	39993	11000	693	0
Tierschutzvolksbegehren	Tierschutzvolksbegehren	1642678769161065	Facebook	f	Facebook	AT	Austria	13	1	36987	6000	1287	0
Udo Landbauer	FPÖ Niederösterreich	494195290313	Facebook	f	Facebook	AT	Austria	5	1	34995	13000	495	0
LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	f	Facebook	AT	Austria	9	1	34990	11999	890	0
ZARA - Zivilcourage und Anti-Rassismus-Arbeit	ZARA - Zivilcourage und Anti-Rassismus-Arbeit	100290843377097	Facebook	f	Facebook	AT	Austria	6	1	29994	6000	594	0
Severin Mayr	Die Grünen Oberösterreich	292307661332245	Facebook	f	Facebook	AT	Austria	7	1	26993	5000	693	0
Michael Raml	FPÖ Linz	1499759610320321	Facebook	f	Facebook	AT	Austria	5	1	25995	8000	495	0
I LOVE GERASDORF	ÖVP Gerasdorf	225716772430	Facebook	f	Facebook	AT	Austria	3	1	24997	11000	297	0
Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	f	Facebook	AT	Austria	3	1	24996	10999	296	0
bagru GRAS boku	bagru*GRAS*boku	110449662370582	Facebook	f	Facebook	AT	Austria	7	1	23992	6999	692	0
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	f	Facebook	AT	Austria	12	1	19987	1999	1187	0
mymuesli		20393019390	Facebook	f	Facebook	AT	Austria	1	1	19615	3923	38	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f	Facebook	AT	Austria	23	1	17201	6751	45	5
SPÖ Burgenland	SPÖ Burgenland	237290919634390	Facebook	f	Facebook	AT	Austria	3	1	15997	6000	297	0
Lui Hofmann	Ing. Mag. Ludwig Harald Hofmann	1571665456409772	Facebook	f	Facebook	AT	Austria	4	1	15995	2999	395	0
Politik muss wieder für die einfachen Menschen gemacht werden.	Georg Krejci	2060122567590322	Facebook	f	Facebook	AT	Austria	4	1	15995	2999	395	0
Junge Generation Wien	Junge Generation Wien	554259997948372	Facebook	f	Facebook	AT	Austria	2	1	14998	6000	198	0
AktionsGemeinschaft Uni Wien	AktionsGemeinschaft	185474925851	Facebook	f	Facebook	AT	Austria	3	1	14997	3000	297	0
Gottfried Waldhäusl	FPÖ Niederösterreich	627580790692097	Facebook	f	Facebook	AT	Austria	2	1	14997	5999	197	0
wienerinnen.at	Valeria Foglar-Deinhardstein 	293185317391782	Facebook	f	Facebook	AT	Austria	3	1	14996	2999	296	0
Steffi Krisper	Stephanie Krisper	170392456839307	Facebook	f	Facebook	AT	Austria	3	1	14996	2999	296	0
Wandel	Wandel	441927269154538	Facebook	f	Facebook	AT	Austria	7	1	14993	2000	693	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	Facebook	AT	Austria	11	1	11789	4867	21	2
Partei der Arbeit	Partei der Arbeit	298693416922933	Facebook	f	Facebook	AT	Austria	2	1	10998	4999	198	0
NEOS Niederösterreich	NEOS Niederösterreich	441223455916739	Facebook	f	Facebook	AT	Austria	3	1	10997	2000	297	0
Christian Pirker	Christian Sigmund Pirker 	200189984169557	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	99	0
Freiheitliche Bauernschaft Oberösterreich	Freiheitliche Bauernschaft Oberösterreich	124298681063701	Facebook	f	Facebook	AT	Austria	1	1	9999	4999	99	0
Maximilian Krauss	FPÖ-Wien	590930261019192	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	499	99
SPÖ Niederösterreich	SPÖ Niederösterreich	106739889401505	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	99	0
Salzburger Volkspartei	Salzburger Volkspartei	243190742384882	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	99	0
SPÖ Felixdorf	SPÖ Felixdorf	148243776026237	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	99	0
Christoph Wiederkehr	NEOS Wien	1047221682152437	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	99	0
KPÖ Graz	KPÖ Graz	167792116901542	Facebook	f	Facebook	AT	Austria	1	1	9999	5000	99	0
Markus Ornig	NEOS Wien	1604393142995063	Facebook	f	Facebook	AT	Austria	2	1	9998	2000	198	0
Solidarität - Für faire Löhne & Arbeitsbedingungen	Martin Gutlederer	1987368681572469	Facebook	f	Facebook	AT	Austria	2	1	9998	2000	198	0
Junge ÖVP	Junge ÖVP	38896933646	Facebook	f	Facebook	AT	Austria	1	1	9998	4999	98	0
WahlSwiper		111883876144163	Facebook	f	Facebook	AT	Austria	1	1	9998	4999	98	0
Thomas Waitz	Die Grünen	235816017203590	Facebook	f	Facebook	AT	Austria	1	1	9998	4999	98	0
KPÖ Wien	KPÖ	1823664304518774	Facebook	f	Facebook	AT	Austria	2	1	9996	1999	197	0
Österreich&Europa	Johann Eichhorn	396597551187061	Facebook	f	Facebook	AT	Austria	10	1	9990	0	989	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	f	Facebook	AT	Austria	3	1	7434	3176	15	6
KPÖ PLUS Salzburg	KPÖ PLUS	548091638575123	Facebook	f	Facebook	AT	Austria	2	1	5998	1000	198	0
VSStÖ Innsbruck - Verband Sozialistischer StudentInnen Sektion Innsbruck	Sophia Maria Amprosi 	154146876422	Facebook	f	Facebook	AT	Austria	2	1	5998	1000	198	0
Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	f	Facebook	AT	Austria	2	1	5997	999	197	0
scoop.me		100745679654	Facebook	f	Facebook	AT	Austria	2	1	5997	999	176	0
Elke Kahr	KPÖ Graz	130884396971665	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
KJÖ Graz	KJÖ Graz	128624867158781	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
GRAS Linz - Grüne und Alternative Student_innen	GRAS Linz - Grüne und Alternative Student_innen	1738792296441731	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Bildungsverein der KPÖ Steiermark	KPÖ Steiermark	124940167578420	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
BIBER	BIBER	20236828906	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Michael Ludwig	SPÖ Wien	328018270709073	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
SPÖ Hainfeld	Robert Steineck	378862102263329	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Michael Bernhard	Michael Bernhard	217394141743074	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Sozialdemokratischer Wirtschaftsverband Wien	Sozialdemokratischer Wirtschaftsverband Wien	217664835989	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Die GRÜNEN Salzburg	Die GRÜNEN Salzburg	127656051119	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
VSStÖ Wien	Eva Sager 	310569117205	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
VSStÖ Juridicum	Eva Sager 	331632570217876	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Grüne Wirtschaft	Grüne Wirtschaft	134093926635579	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
SPÖ Stadtorganisation Amstetten	SPÖ Stadtorganisation Amstetten	912354165459699	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
FPÖ Linz	FPÖ Linz	422002897965438	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
Freiheitliche Jugend Kärnten		536956663016520	Facebook	f	Facebook	AT	Austria	1	1	4999	1000	99	0
European Free Alliance	European Free Alliance	46708306425	Facebook	f	Facebook	AT	Austria	1	1	4773	2387	23	4
Sense Mesura		1606564102740842	Facebook	f	Facebook	AT	Austria	43	1	3330	0	330	0
Volksmacht AT / Presse-Stelle		294218140927490	Facebook	f	Facebook	AT	Austria	3	1	2997	0	297	0
VSStÖ Med Wien	Eva Sager 	1557561051146053	Facebook	f	Facebook	AT	Austria	3	1	2997	0	297	0
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	f	Facebook	AT	Austria	1	1	2311	1155	22	0
Phibie v. Aldebaran		447772735582107	Facebook	f	Facebook	AT	Austria	1	1	2033	406	40	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	f	Facebook	AT	Austria	1	1	1319	659	3	0
Gütersloher Verlagshaus		341789431722	Facebook	f	Facebook	AT	Austria	1	1	1172	234	23	0
Grüne Jugend Vorarlberg	Samuel Moosmann	217456242381835	Facebook	f	Facebook	AT	Austria	1	1	999	0	99	0
Harry Koller	Harry Koller	1021082958087651	Facebook	f	Facebook	AT	Austria	1	1	999	0	99	0
Laurenz Pöttinger		462537767460195	Facebook	f	Facebook	AT	Austria	1	1	999	0	99	0
Gerald Loacker	Gerald Loacker	457682787636207	Facebook	f	Facebook	AT	Austria	1	1	999	0	99	0
Europäische Kommission - Vertretung in Österreich	Europäische Kommission - Vertretung in Österreich	187626534620326	Facebook	f	Facebook	AT	Austria	1	1	998	0	99	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	f	Facebook	AT	Austria	16	1	509	106	1	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	f	Facebook	AT	Austria	3	1	496	98	1	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	f	Facebook	AT	Austria	5	1	464	163	1	0
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	f	Facebook	AT	Austria	1	1	447	89	4	0
Angelika Niebler	Angelika Niebler	183448258342806	Facebook	f	Facebook	AT	Austria	6	1	438	101	7	2
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	f	Facebook	AT	Austria	6	1	409	99	4	0
INA D		47534907213	Facebook	f	Facebook	AT	Austria	1	1	380	0	37	0
CRIF		395919323779707	Facebook	f	Facebook	AT	Austria	1	1	256	128	1	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	f	Facebook	AT	Austria	1	1	239	120	0	0
Big News Buzz		125179374733697	Facebook	f	Facebook	AT	Austria	1	1	190	95	0	0
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	f	Facebook	AT	Austria	2	1	178	70	0	0
Milan Potocký	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1977234279243101	Facebook	f	Facebook	AT	Austria	1	1	174	87	0	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	f	Facebook	AT	Austria	2	1	151	50	2	0
Jaroslav Paška	Pašková Juliana	480862355305905	Facebook	f	Facebook	AT	Austria	4	1	142	27	1	0
ETUC		129041250601685	Facebook	f	Facebook	AT	Austria	1	1	140	28	1	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f	Facebook	AT	Austria	9	1	137	32	4	0
Paul Köllensperger	Team Koellensperger	779347678751107	Facebook	f	Facebook	AT	Austria	6	1	135	41	0	0
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	f	Facebook	AT	Austria	6	1	107	43	1	0
Eurozine		115579498521257	Facebook	f	Facebook	AT	Austria	1	1	91	18	1	0
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	f	Facebook	AT	Austria	2	1	82	41	0	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	f	Facebook	AT	Austria	3	1	64	27	0	0
Ne u moje ime		138418753446889	Facebook	f	Facebook	AT	Austria	1	1	64	12	0	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	f	Facebook	AT	Austria	1	1	63	31	0	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	f	Facebook	AT	Austria	1	1	60	30	0	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	f	Facebook	AT	Austria	2	1	57	27	0	0
JU-Kreisverband Deggendorf	Stefan Johann Zitzelsberger	377562525780294	Facebook	f	Facebook	AT	Austria	3	1	49	15	0	0
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	f	Facebook	AT	Austria	1	1	42	8	0	0
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	f	Facebook	AT	Austria	9	1	38	9	0	0
Tomáš Dentico, váš hlas rešpektovaný v Europarlamente	SPOLU - občianska demokracia	1172318522948253	Facebook	f	Facebook	AT	Austria	2	1	38	14	0	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	f	Facebook	AT	Austria	8	1	36	7	0	0
FDP Oberbayern	Peter Anton Corticelli	285059978218487	Facebook	f	Facebook	AT	Austria	2	1	33	6	0	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	f	Facebook	AT	Austria	3	1	33	12	1	0
Pirati	Pirati	98358327274	Facebook	f	Facebook	AT	Austria	1	1	27	13	0	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	f	Facebook	AT	Austria	1	1	25	5	0	0
Mojca Erjavec - Ravne	Mojca Erjavec	154346651925224	Facebook	f	Facebook	AT	Austria	2	1	21	5	0	0
Simone Polesello per il Fvg	Simone Polesello	155754657821240	Facebook	f	Facebook	AT	Austria	2	1	21	5	0	0
Europe Thinx		335839580440114	Facebook	f	Facebook	AT	Austria	1	1	19	4	0	0
Otto Mahlknecht	Otto Mahlknecht 	106077056742524	Facebook	f	Facebook	AT	Austria	1	1	12	6	0	0
