advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	25	1	600030	245146	5206	1069
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	55	1	478602	137116	2508	324
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	37	1	450758	187201	893	15
CAF Mab Copagri		623562751374487	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	11	1	428279	125877	1847	194
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	5	1	404995	201000	2095	400
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	46	1	327301	76232	4701	89
Aldo Modonesi	Comitato Elettorale Aldo Modonesi Sindaco	300621720600910	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	8	1	320943	66883	706	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	33	1	320582	66010	1342	0
Sergio Berlato	Sergio Berlato	227284747464295	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	8	1	266227	103161	1343	245
Gabriele Padovani	Andrea Liverani	1559045154349568	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	24	1	258802	63708	1811	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	14	1	243220	86272	764	124
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	26	1	238855	87828	1149	185
Andrea Massari	Comitato Andrea Massari sindaco	1430893473831083	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	24	1	210254	59455	2289	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	3	1	205162	102067	550	110
Più Europa Parma		1965732067047911	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	5	1	199512	39903	483	0
Marco Affronte		615832768499515	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	7	1	191113	67908	912	153
Verdi di Modena	Paolo Silingardi 	1585669864794758	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	18	1	183982	48000	1782	0
Cesena2024	Cesena2024	593948501059981	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	5	1	169995	67000	895	100
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	386	1	155345	62916	811	148
Lia Montalti	Lia Montalti	1490311121245235	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	19	1	153872	48461	1687	0
Partito Democratico		77034286895	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	179	1	153611	67146	683	159
Unione Nazionale Consumatori - Delegazione di Piacenza		738451632989141	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	3	1	149166	29833	295	0
Daniele Vergini Candidato Sindaco M5S	Daniele Vergini	415104189237042	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	19	1	133981	32000	1881	0
Alessandra Basso al Parlamento Europeo	Alessandra Basso	613417015791230	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	9	1	118001	26125	711	0
Lista Cittadini Savignano	Lista dei Cittadini Insieme per Savignano	172357643136863	Facebook	emilia_romagna	Emilia-Romagna	IT	Italy	6	1	116994	26000	594	0
