advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	65_	65+	PT	Portugal	16	1	1027039	461833	3322	770
Esquerda Net	Esquerda Net	116426248469551	Facebook	65_	65+	PT	Portugal	3	1	105781	52891	298	59
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	65_	65+	PT	Portugal	7	1	74347	21225	350	45
Conselho Nacional de Juventude - Portugal	Conselho Nacional de Juventude - Portugal	194732796798	Facebook	65_	65+	PT	Portugal	13	1	53587	20950	387	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	65_	65+	PT	Portugal	15	1	45753	14687	195	30
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	65_	65+	PT	Portugal	9	1	41972	18578	44	2
Uniarea	Uniarea	413110028708018	Facebook	65_	65+	PT	Portugal	3	1	31597	12721	41	0
Sindicato dos Jornalistas	Sindicato dos Jornalistas	906523126046063	Facebook	65_	65+	PT	Portugal	2	1	8353	4176	82	0
European Commission	European Commission	107898832590939	Facebook	65_	65+	PT	Portugal	8	1	7410	3315	15	4
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	65_	65+	PT	Portugal	5	1	5512	2274	25	3
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	65_	65+	PT	Portugal	5	1	3082	1144	21	0
CRIF		395919323779707	Facebook	65_	65+	PT	Portugal	1	1	2870	1435	14	2
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	65_	65+	PT	Portugal	2	1	2696	1348	4	0
Movimento Pelas Nações		2605012812858169	Facebook	65_	65+	PT	Portugal	5	1	1794	0	177	0
ETUC		129041250601685	Facebook	65_	65+	PT	Portugal	1	1	727	145	7	1
Europe Thinx		335839580440114	Facebook	65_	65+	PT	Portugal	1	1	693	138	1	0
Um universitário também chora	Uniarea	1429916380583545	Facebook	65_	65+	PT	Portugal	2	1	483	96	0	0
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	65_	65+	PT	Portugal	1	1	355	0	35	0
Aliança - VFXira e Azambuja		544071142748299	Facebook	65_	65+	PT	Portugal	1	1	321	0	28	0
Eurozine		115579498521257	Facebook	65_	65+	PT	Portugal	1	1	113	22	2	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	65_	65+	PT	Portugal	15	1	69	19	0	0
Big News Buzz		125179374733697	Facebook	65_	65+	PT	Portugal	1	1	51	25	0	0
Talking Trees: Adult Survivors of CSA		157082910999500	Facebook	65_	65+	PT	Portugal	1	1	18	0	1	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	65_	65+	PT	Portugal	1	1	5	1	0	0
Juan Antonio Morales	Juan Antonio Morales	245685148845187	Facebook	65_	65+	PT	Portugal	1	1	2	1	0	0
