advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	PT	Portugal	16	1	925905	437268	3464	830
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	35_44	35-44	PT	Portugal	18	1	422227	172972	583	35
European Commission	European Commission	107898832590939	Facebook	35_44	35-44	PT	Portugal	22	1	83156	39331	159	43
Esquerda Net	Esquerda Net	116426248469551	Facebook	35_44	35-44	PT	Portugal	3	1	55621	27811	178	35
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	35_44	35-44	PT	Portugal	24	1	49757	17571	141	22
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	35_44	35-44	PT	Portugal	7	1	35742	10556	164	19
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	35_44	35-44	PT	Portugal	10	1	31642	14710	75	13
Erasmus+ Juventude em Ação	Erasmus+ Juventude em Ação	128362563891037	Facebook	35_44	35-44	PT	Portugal	5	1	14765	3790	61	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	35_44	35-44	PT	Portugal	2	1	13164	6192	55	5
Conselho Nacional de Juventude - Portugal	Conselho Nacional de Juventude - Portugal	194732796798	Facebook	35_44	35-44	PT	Portugal	13	1	9755	3653	96	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	35_44	35-44	PT	Portugal	3	1	7711	3347	14	5
Uniarea	Uniarea	413110028708018	Facebook	35_44	35-44	PT	Portugal	3	1	7042	2741	9	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	35_44	35-44	PT	Portugal	5	1	2710	1013	11	1
Um universitário também chora	Uniarea	1429916380583545	Facebook	35_44	35-44	PT	Portugal	2	1	1367	273	2	0
Sindicato dos Jornalistas	Sindicato dos Jornalistas	906523126046063	Facebook	35_44	35-44	PT	Portugal	2	1	1160	580	11	0
ANPC Associação		173004083265969	Facebook	35_44	35-44	PT	Portugal	1	1	999	0	99	0
CRIF		395919323779707	Facebook	35_44	35-44	PT	Portugal	1	1	675	337	3	0
Movimento Pelas Nações		2605012812858169	Facebook	35_44	35-44	PT	Portugal	5	1	418	0	41	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	35_44	35-44	PT	Portugal	15	1	337	96	3	0
ETUC		129041250601685	Facebook	35_44	35-44	PT	Portugal	1	1	222	44	2	0
Europe Thinx		335839580440114	Facebook	35_44	35-44	PT	Portugal	1	1	206	41	0	0
Eurozine		115579498521257	Facebook	35_44	35-44	PT	Portugal	1	1	113	22	2	0
Academia de Política Apartidária	Gabriel Gonçalves	400035540044067	Facebook	35_44	35-44	PT	Portugal	1	1	102	20	2	0
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	35_44	35-44	PT	Portugal	1	1	93	0	9	0
No more bricks in the Wall		1854947667901523	Facebook	35_44	35-44	PT	Portugal	1	1	87	0	8	0
