country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IE	Ireland	Referendum Commission		580832208630212	Facebook	38	1	9868227	4434082	64285	13224
IE	Ireland	European Parliament		178362315106	Facebook	104	1	8450270	3590268	56035	10050
IE	Ireland	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	189	1	6946563	2174930	37360	5495
IE	Ireland	Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	3	1	2199998	1100000	10497	2100
IE	Ireland	European Greens		141366725876424	Facebook	44	1	2164040	1043895	15061	4160
IE	Ireland	Fine Gael	Fine Gael	264172043210	Facebook	8	1	2109993	905000	10092	3200
IE	Ireland	Fianna Fáil	Fianna Fáil	222629035132	Facebook	38	1	1414956	447997	5461	700
IE	Ireland	Sean Kelly MEP		340786422717552	Facebook	73	1	1205926	426999	10026	700
IE	Ireland	Matt Carthy	Carthy Matt	580216935345125	Facebook	31	1	1190969	322000	4669	400
IE	Ireland	Kialo		729627343834501	Facebook	343	1	1050787	452850	6057	1649
IE	Ireland	Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	15	1	814985	226000	2785	600
IE	Ireland	Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	34	1	809678	178856	4563	300
IE	Ireland	Facebook Ireland	Facebook Ireland	43110923010	Facebook	4	1	799995	399999	3995	1999
IE	Ireland	Labour Party	Labour Party	164027949687	Facebook	8	1	754991	360999	3191	599
IE	Ireland	Women for Election	Women for Election	115885998520125	Facebook	10	1	619989	249999	3389	599
IE	Ireland	Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	9	1	609784	214896	2090	299
IE	Ireland	Andrew Doyle	Andrew Doyle	200875073325354	Facebook	9	1	559990	204999	2090	299
IE	Ireland	Maria Walsh	Fine Gael	883806764992893	Facebook	18	1	547981	120999	3781	499
IE	Ireland	Cllr. Éilis Ryan for Europe		787376334669425	Facebook	16	1	546984	202000	2784	300
IE	Ireland	Guy Verhofstadt		99985820015	Facebook	2	1	504047	192309	1006	457
IE	Ireland	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	39	1	502283	170770	2376	363
IE	Ireland	Department of Foreign Affairs and Trade		449282445418073	Facebook	1	1	499999	200000	4999	1000
IE	Ireland	Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	5	1	499994	219999	3494	1299
IE	Ireland	Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	14	1	490985	136999	2986	400
IE	Ireland	Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	13	1	426986	90999	1286	0
IE	Ireland	Oxfam		201612129410	Facebook	5	1	403364	199925	1768	600
IE	Ireland	Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	2	1	399998	200000	1998	1000
IE	Ireland	Paddy Power		108803784913	Facebook	4	1	330817	136840	3081	616
IE	Ireland	Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	10	1	325989	70999	1389	99
IE	Ireland	Students for Life Ireland		252011928285955	Facebook	7	1	300993	60000	2292	399
IE	Ireland	merrionstreet.ie		116635611711738	Facebook	2	1	299997	149999	997	199
IE	Ireland	Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	6	1	269994	90000	972	100
IE	Ireland	Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	6	1	268786	89409	1787	298
IE	Ireland	Seamus Ryan	Ryan Seamus	380444175359380	Facebook	8	1	265992	56000	1192	100
IE	Ireland	Orla Kelly	Orla Kelly	284729489119670	Facebook	12	1	251987	61999	1187	0
IE	Ireland	Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	16	1	240928	65972	1983	100
IE	Ireland	Alex Salmond	Slainte Media	136191876445102	Facebook	3	1	193263	68653	328	0
IE	Ireland	Humble Household		1746853745395190	Facebook	43	1	174404	68242	1307	282
IE	Ireland	Diarmuid Devereux	Diarmuid Devereux	291990888144823	Facebook	5	1	169994	39999	1294	200
IE	Ireland	350.org		12185972707	Facebook	29	1	168569	46700	883	117
IE	Ireland	Gary Gannon 4 Europe		691388720903801	Facebook	4	1	155996	61000	396	0
IE	Ireland	Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	3	1	149997	30000	297	0
IE	Ireland	InterTradeIreland		141609685900366	Facebook	2	1	149991	59996	691	115
IE	Ireland	The Bamboo Brush Society		1152885191422950	Facebook	34	1	149647	62167	355	47
IE	Ireland	Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	11	1	129989	28000	1889	200
IE	Ireland	Social Democrats	Social Democrats	1012851375393300	Facebook	5	1	124994	30999	494	0
IE	Ireland	Uplift - People Powered Change		214697488711000	Facebook	6	1	124554	27912	585	0
IE	Ireland	Tara Deacy	Tara Deacy	1224420741003309	Facebook	5	1	115995	26000	495	0
IE	Ireland	Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	4	1	114996	26000	796	100
IE	Ireland	Sarah Durcan for Dublin Bay South	Sarah Durcan SocDem for South East Inner City	1809875605701733	Facebook	8	1	113992	22000	792	0
IE	Ireland	Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	11	1	110989	31000	1089	0
IE	Ireland	Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	18	1	110310	33893	988	162
IE	Ireland	Cyril Brennan - People Before Profit		164750800796944	Facebook	33	1	106967	24000	3266	0
IE	Ireland	Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	4	1	105996	20999	795	100
IE	Ireland	Gino Kenny TD		450136775025476	Facebook	3	1	104487	20898	295	0
IE	Ireland	Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	10	1	101990	29000	990	0
IE	Ireland	Liam Minehan	Minehan Liam	657837987964520	Facebook	1	1	99999	50000	99	0
IE	Ireland	Tilt		169065407139584	Facebook	1	1	99999	50000	999	500
IE	Ireland	Imagine		118081615786	Facebook	1	1	99999	50000	499	100
IE	Ireland	Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	2	1	99998	20000	198	0
IE	Ireland	Abortion Rights Campaign		191023254376790	Facebook	2	1	99998	20000	198	0
IE	Ireland	EPP Group in the European Parliament		745749285476697	Facebook	1	1	99998	49999	498	99
IE	Ireland	Innovate Ennis		370847092976067	Facebook	2	1	99993	19999	997	199
IE	Ireland	Dan Boyle - Green Party/ Comhaontas Glas Candidate, Cork City South Central		359145628246402	Facebook	11	1	91989	18000	1489	100
IE	Ireland	Owen Hanley	Owen Hanley	234006030801926	Facebook	10	1	90990	18000	990	0
IE	Ireland	Brendan Wyse	Brendan Wyse	264271610907208	Facebook	8	1	86992	23000	792	0
IE	Ireland	Greens/EFA in the European Parliament		150527751674751	Facebook	39	1	85147	35251	441	19
IE	Ireland	Michael Clark	Clark Michael Douglas	376225562978212	Facebook	9	1	82911	18984	890	0
IE	Ireland	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	17	1	82379	38729	226	40
IE	Ireland	Declan Meenagh For Cabra	Meenagh Declan	478532875550827	Facebook	7	1	81993	22000	693	0
IE	Ireland	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	60	1	81703	37205	394	85
IE	Ireland	MarketsCube		294693984421347	Facebook	11	1	80989	18000	1325	89
IE	Ireland	Neasa Hourigan Green Party		1353131934798813	Facebook	7	1	79993	16000	693	0
IE	Ireland	Nord-Lock Group		504735979920007	Facebook	1	1	77776	38888	449	225
IE	Ireland	Microsoft Education		171047642947607	Facebook	6	1	74982	29988	667	133
IE	Ireland	Taxback.com		135579275180	Facebook	4	1	73945	19473	270	0
IE	Ireland	Oliver Moran	The Green Party/An Comhaontas Glas	446108262434465	Facebook	6	1	71994	17000	594	0
IE	Ireland	Independent Ireland	Ryan Purcell Walter	758725787550554	Facebook	6	1	71994	17000	594	0
IE	Ireland	Carly Bailey	Bailey Carly	1761504887466495	Facebook	18	1	71982	19000	1782	0
IE	Ireland	Game of Sultans		185311195624361	Facebook	7	1	70577	30992	1506	377
IE	Ireland	Rita Harrold - Socialist Feminist for Europe	Socialist Party	419121618646568	Facebook	3	1	69997	20000	297	0
IE	Ireland	Mark Durkan		2002340613394109	Facebook	4	1	69996	17000	374	0
IE	Ireland	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	69	1	68649	16741	2637	0
IE	Ireland	Julie O'Leary	O'Leary Julie	1395595887405642	Facebook	5	1	65995	13000	895	100
IE	Ireland	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	53	1	63293	27590	166	35
IE	Ireland	Declan Burke - Fianna Fáil - Tallaght Central	Burke Declan	666587086733858	Facebook	5	1	61995	12000	495	0
IE	Ireland	Wholesome Culture		1664959567149320	Facebook	7	1	61285	26572	103	19
IE	Ireland	Maurice Quinlivan Standing Up For Limerick		996940053694510	Facebook	3	1	60997	15000	297	0
IE	Ireland	The Ark, Dublin		157044421492	Facebook	4	1	60996	12000	396	0
IE	Ireland	Guardian Weekly		64525551258	Facebook	8	1	60817	24993	169	40
IE	Ireland	Fusion Electrical		421825848326211	Facebook	2	1	59998	15000	198	0
IE	Ireland	Disney Junior (UK)		212291995464063	Facebook	4	1	58670	28817	451	148
IE	Ireland	Eoin Daly - Green Party		2301507276538084	Facebook	4	1	56970	10994	395	0
IE	Ireland	Sean McCabe - Independent		2206956372697972	Facebook	2	1	54998	11000	198	0
IE	Ireland	Sophie Nicoullaud Green Party		336758200492654	Facebook	2	1	54998	11000	198	0
IE	Ireland	John D		2258810994383330	Facebook	2	1	54998	11000	176	0
IE	Ireland	Stop Climate Chaos		20418203211	Facebook	2	1	54998	11000	197	0
IE	Ireland	Róisín Garvey Green Party Candidate		2013340148967588	Facebook	2	1	54991	10998	197	0
IE	Ireland	Orelia Jewellery		404191947424	Facebook	1	1	53925	21570	12	0
IE	Ireland	Tom Fox candidate in newly formed Sligo-Drumcliffe electoral area.		248763689345831	Facebook	21	1	51979	15999	1850	0
