region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
aveiro_district	Aveiro District	PT	Portugal	2508	783	443759	190525	1287	186
beja_district	Beja District	PT	Portugal	2026	660	14891	4593	143	4
braga_district	Braga District	PT	Portugal	2615	842	412268	169206	1976	145
castelo_branco_district	Castelo Branco District	PT	Portugal	2140	689	31508	11872	245	5
coimbra_district	Coimbra District	PT	Portugal	2531	796	187777	63912	620	52
faro_district	Faro District	PT	Portugal	2815	858	200279	64477	1816	41
guarda_district	Guarda District	PT	Portugal	1913	636	6670	2381	21	2
leiria_district	Leiria District	PT	Portugal	2458	780	128300	39661	563	37
lisbon_district	Lisbon District	PT	Portugal	3435	1054	3709581	1353950	17622	1995
portalegre_district	Portalegre District	PT	Portugal	2092	646	7041	2585	21	2
porto_district	Porto District	PT	Portugal	3017	928	1707939	672263	7092	577
santarem_district	Santarém District	PT	Portugal	2375	787	172592	45765	855	25
setubal_district	Setúbal District	PT	Portugal	2661	848	330868	104913	1654	73
viana_do_castelo_district	Viana do Castelo District	PT	Portugal	2539	728	38766	12720	362	8
vila_real_district	Vila Real District	PT	Portugal	2060	646	35103	8935	409	4
viseu_district	Viseu District	PT	Portugal	2328	720	61876	22854	418	17
evora_district	Évora District	PT	Portugal	2174	698	19087	6851	62	11
