country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CZ	Czechia	13_17	13-17	540	196	1615646	541222	3382	692
CZ	Czechia	18_24	18-24	5389	882	23619526	8850047	85306	23333
CZ	Czechia	25_34	25-34	6309	990	25601667	9204446	103018	23665
CZ	Czechia	35_44	35-44	6227	978	16365085	5553265	67160	15558
CZ	Czechia	45_54	45-54	5732	930	10724743	3577070	44229	10783
CZ	Czechia	55_64	55-64	4889	849	6986817	2168667	28919	7061
CZ	Czechia	65_	65+	4669	740	6090342	1766047	27116	6198
