advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	m	male	SI	Slovenia	37	1	68264	14852	2060	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	m	male	SI	Slovenia	1	1	41292	8258	81	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	m	male	SI	Slovenia	3	1	37435	7487	208	0
European Parliament	European Parliament	178362315106	Facebook	m	male	SI	Slovenia	1	1	19455	3891	38	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	m	male	SI	Slovenia	4	1	16755	4905	280	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	m	male	SI	Slovenia	2	1	11945	4652	161	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	m	male	SI	Slovenia	2	1	11601	4830	146	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	m	male	SI	Slovenia	1	1	4632	926	91	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	m	male	SI	Slovenia	3	1	2198	1049	2	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	m	male	SI	Slovenia	3	1	1891	0	187	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	m	male	SI	Slovenia	2	1	1489	0	147	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	m	male	SI	Slovenia	2	1	1449	0	143	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m	male	SI	Slovenia	1	1	1224	612	3	0
European Commission	European Commission	107898832590939	Facebook	m	male	SI	Slovenia	2	1	1176	588	2	0
Franc Hočevar	Socialni demokrati (SD)	314250359445858	Facebook	m	male	SI	Slovenia	1	1	719	0	71	0
Ljubica Jelušič	Socialni demokrati (SD)	400257777082904	Facebook	m	male	SI	Slovenia	1	1	693	0	68	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m	male	SI	Slovenia	2	1	385	95	1	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	m	male	SI	Slovenia	1	1	7	1	0	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	m	male	SI	Slovenia	1	1	3	0	0	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	m	male	SI	Slovenia	1	1	0	0	0	0
