day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	LU	Luxembourg	132	33	1032880	290850	6941	1166
d145	2019-05-25	LU	Luxembourg	232	47	1569918	424382	11618	1887
d144	2019-05-24	LU	Luxembourg	267	53	1677581	454048	12615	1998
d143	2019-05-23	LU	Luxembourg	252	54	1477204	428929	10692	1619
d142	2019-05-22	LU	Luxembourg	231	46	1218057	377142	9024	1293
d141	2019-05-21	LU	Luxembourg	178	42	815741	244456	6325	812
d140	2019-05-20	LU	Luxembourg	125	35	574933	142809	3628	465
d139	2019-05-19	LU	Luxembourg	73	31	354134	95421	1824	175
d138	2019-05-18	LU	Luxembourg	38	22	199764	61561	959	96
d137	2019-05-17	LU	Luxembourg	18	10	46504	15758	347	34
