advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	u	unknown	EL	Greece	127	1	99116	41945	292	57
Kyriakos Mitsotakis		34848567724	Facebook	u	unknown	EL	Greece	77	1	84091	36034	203	42
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	u	unknown	EL	Greece	63	1	60440	25191	141	24
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	u	unknown	EL	Greece	170	1	56623	19072	235	24
European Parliament		178362315106	Facebook	u	unknown	EL	Greece	50	1	48113	22883	204	43
Kialo		729627343834501	Facebook	u	unknown	EL	Greece	349	1	47904	19679	262	63
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	u	unknown	EL	Greece	111	1	44602	16596	201	29
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	u	unknown	EL	Greece	38	1	44509	19897	89	18
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	u	unknown	EL	Greece	41	1	37284	15244	99	14
INBOX	New Digital Media	369693523475596	Facebook	u	unknown	EL	Greece	36	1	30427	12933	34	2
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	u	unknown	EL	Greece	172	1	28562	8210	99	1
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	u	unknown	EL	Greece	81	1	20209	5728	53	2
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	u	unknown	EL	Greece	81	1	18227	3935	44	0
Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	u	unknown	EL	Greece	92	1	15621	6071	63	4
Παύλος Ελευθεριάδης		768996799785550	Facebook	u	unknown	EL	Greece	26	1	15364	6726	25	4
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	u	unknown	EL	Greece	45	1	12568	4115	42	2
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	u	unknown	EL	Greece	73	1	11736	3512	46	2
Κατερινα Μαρκου		832766380123763	Facebook	u	unknown	EL	Greece	14	1	11481	4774	13	1
Vouliwatch		627330267312880	Facebook	u	unknown	EL	Greece	8	1	10738	4350	27	10
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	u	unknown	EL	Greece	5	1	10196	4576	18	5
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	u	unknown	EL	Greece	24	1	9416	3850	32	4
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u	unknown	EL	Greece	43	1	9047	4225	15	4
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	u	unknown	EL	Greece	13	1	9042	3681	30	7
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	EL	Greece	28	1	8649	3319	18	2
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	u	unknown	EL	Greece	50	1	8515	2108	25	0
