week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w017	Week 17	HR	Croatia	European Parliament		178362315106	Facebook	7	1	2774989	1274997	11011	2203
w017	Week 17	HR	Croatia	Eclectica		1379977375431894	Facebook	1	1	499999	250000	2224	445
w017	Week 17	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	16	1	375934	77189	1362	29
w017	Week 17	HR	Croatia	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	3	1	274997	94999	309	35
w017	Week 17	HR	Croatia	Kialo		729627343834501	Facebook	101	1	253148	104693	1083	243
w017	Week 17	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	24	1	237805	65267	947	53
w017	Week 17	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	4	1	105330	22066	240	0
w017	Week 17	HR	Croatia	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	6	1	79164	16833	202	0
w017	Week 17	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	4	1	78394	34460	209	35
w017	Week 17	HR	Croatia	Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	3	1	63331	15666	182	0
w017	Week 17	HR	Croatia	Ekonomska klinika		759896740773225	Facebook	1	1	49999	10000	99	0
w017	Week 17	HR	Croatia	pametno.org	pametno.org	144815235686385	Facebook	1	1	49864	9973	98	0
w017	Week 17	HR	Croatia	Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	3	1	45999	20416	195	33
w017	Week 17	HR	Croatia	Željana Zovko		1203134436474667	Facebook	7	1	39392	10424	158	0
w017	Week 17	HR	Croatia	Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	2	1	37613	18431	102	16
w017	Week 17	HR	Croatia	Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	1	1	37499	7499	66	0
w017	Week 17	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	2	1	33252	16626	22	0
w017	Week 17	HR	Croatia	Neovisni za Hrvatsku NHR - Sesvete		537156370085526	Facebook	1	1	31817	6363	56	0
w017	Week 17	HR	Croatia	HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	2	1	26665	8333	117	0
w017	Week 17	HR	Croatia	Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	4	1	22732	10413	228	0
w017	Week 17	HR	Croatia	Mreža Antifašistkinja Zagreba		787731051321372	Facebook	1	1	22726	4545	44	0
w017	Week 17	HR	Croatia	Ivan Lovrinović		941907929204784	Facebook	1	1	18181	3636	32	0
w017	Week 17	HR	Croatia	Nova ljevica	Markovina Dragan	706769699498076	Facebook	5	1	16664	5333	234	0
w017	Week 17	HR	Croatia	The Epoch		218371925673146	Facebook	2	1	16044	7520	20	0
w017	Week 17	HR	Croatia	Cecilia Malmström		258966159416	Facebook	1	1	15605	6242	31	15
