advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	50_100	50 - 100	FI	Finland	254	1	3049	625	78	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	50_100	50 - 100	FI	Finland	71	1	3003	750	21	0
Satu Jaatinen 216		611696415923639	Facebook	50_100	50 - 100	FI	Finland	5	1	2790	930	88	0
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	50_100	50 - 100	FI	Finland	20	1	1671	407	6	0
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	50_100	50 - 100	FI	Finland	77	1	1602	448	23	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	50_100	50 - 100	FI	Finland	57	1	918	236	17	0
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	50_100	50 - 100	FI	Finland	7	1	840	186	2	0
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	50_100	50 - 100	FI	Finland	43	1	796	227	13	0
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	50_100	50 - 100	FI	Finland	11	1	753	177	3	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	50_100	50 - 100	FI	Finland	24	1	491	105	7	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	50_100	50 - 100	FI	Finland	42	1	457	90	12	0
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	50_100	50 - 100	FI	Finland	10	1	454	108	3	0
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	50_100	50 - 100	FI	Finland	10	1	438	96	3	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	50_100	50 - 100	FI	Finland	15	1	395	105	4	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	50_100	50 - 100	FI	Finland	21	1	395	71	5	0
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	50_100	50 - 100	FI	Finland	34	1	357	71	10	0
Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	50_100	50 - 100	FI	Finland	5	1	357	71	1	0
YOU.and.EU	Nordstrom Laura Helena	250361215678222	Facebook	50_100	50 - 100	FI	Finland	5	1	357	71	1	0
European Parliament	European Parliament	178362315106	Facebook	50_100	50 - 100	FI	Finland	5	1	345	68	1	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	50_100	50 - 100	FI	Finland	6	1	311	108	1	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	50_100	50 - 100	FI	Finland	29	1	308	71	8	0
Aura Salla	Salla Aura Maria	357502994332188	Facebook	50_100	50 - 100	FI	Finland	8	1	295	77	2	0
Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	50_100	50 - 100	FI	Finland	7	1	283	84	2	0
Allianssi	Allianssi	189362187761641	Facebook	50_100	50 - 100	FI	Finland	16	1	273	90	4	0
Nils Torvalds	Nils Torvalds	343089085765596	Facebook	50_100	50 - 100	FI	Finland	15	1	258	87	4	0
