impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BG	Bulgaria	416	175	120318	0	11136	1
1k_5k	1k - 5k	BG	Bulgaria	631	262	909493	181935	17035	0
5k_10k	5k - 10k	BG	Bulgaria	353	204	869029	434557	8156	12
10k_50k	10k - 50k	BG	Bulgaria	797	288	8665328	1733100	20704	1170
50k_100k	50k - 100k	BG	Bulgaria	219	115	3014319	1507174	7431	1216
100k_200k	100k - 200k	BG	Bulgaria	162	73	4720245	2360134	10371	2612
200k_500k	200k - 500k	BG	Bulgaria	118	67	6877380	2750957	19762	4911
500k_1m	500k - 1m	BG	Bulgaria	56	38	3346068	1673036	7543	2322
