advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	u	unknown	CZ	Czechia	10	1	25264	12025	153	56
European Parliament	European Parliament	178362315106	Facebook	u	unknown	CZ	Czechia	13	1	13088	5457	86	16
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	u	unknown	CZ	Czechia	15	1	12155	5362	35	7
Info.cz	Info.cz	1269502056393120	Facebook	u	unknown	CZ	Czechia	23	1	8350	2028	32	7
ČSSD	ČSSD	111041662264882	Facebook	u	unknown	CZ	Czechia	104	1	8296	2907	101	22
European Commission	European Commission	107898832590939	Facebook	u	unknown	CZ	Czechia	21	1	6681	3154	29	5
Andrej Babiš	ANO	214827221987263	Facebook	u	unknown	CZ	Czechia	11	1	6023	2726	39	10
Svobodní	Svobodní	43855944703	Facebook	u	unknown	CZ	Czechia	39	1	5777	1340	29	6
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	u	unknown	CZ	Czechia	10	1	5121	1744	19	6
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	u	unknown	CZ	Czechia	31	1	4562	2012	25	6
TOP 09	TOP 09	90002267161	Facebook	u	unknown	CZ	Czechia	13	1	4357	1667	9	3
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	u	unknown	CZ	Czechia	18	1	4341	1597	16	5
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	u	unknown	CZ	Czechia	72	1	4312	1236	14	4
Evropa společně	Evropa společně	535611970260854	Facebook	u	unknown	CZ	Czechia	6	1	3102	1304	7	2
HLAS	První prezidentská	320144481956623	Facebook	u	unknown	CZ	Czechia	9	1	2717	963	3	1
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	u	unknown	CZ	Czechia	8	1	2703	951	12	5
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	u	unknown	CZ	Czechia	10	1	2538	1027	4	1
Pavel Poc	Poc Pavel	202974613060409	Facebook	u	unknown	CZ	Czechia	12	1	2393	605	7	1
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	u	unknown	CZ	Czechia	6	1	2076	592	9	2
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	u	unknown	CZ	Czechia	2	1	1960	980	38	7
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	u	unknown	CZ	Czechia	8	1	1856	668	12	5
Dita Charanzová	ANO	219333261570307	Facebook	u	unknown	CZ	Czechia	9	1	1798	532	19	5
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	u	unknown	CZ	Czechia	4	1	1679	767	4	1
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	u	unknown	CZ	Czechia	9	1	1661	708	2	0
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	u	unknown	CZ	Czechia	11	1	1644	359	7	1
