advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	m	male	CZ	Czechia	11	1	2684162	1286604	15594	5837
European Commission	European Commission	107898832590939	Facebook	m	male	CZ	Czechia	21	1	1475447	699426	6580	1302
European Parliament	European Parliament	178362315106	Facebook	m	male	CZ	Czechia	13	1	1446609	612032	9571	1893
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	m	male	CZ	Czechia	16	1	1434503	625766	4217	893
ČSSD	ČSSD	111041662264882	Facebook	m	male	CZ	Czechia	135	1	1261385	451817	13153	2905
Andrej Babiš	ANO	214827221987263	Facebook	m	male	CZ	Czechia	11	1	953761	430625	6450	1725
Svobodní	Svobodní	43855944703	Facebook	m	male	CZ	Czechia	40	1	792788	178036	3805	817
Info.cz	Info.cz	1269502056393120	Facebook	m	male	CZ	Czechia	23	1	789222	182442	3049	695
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	m	male	CZ	Czechia	85	1	713504	200737	2419	610
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	m	male	CZ	Czechia	41	1	604840	264453	3022	791
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	m	male	CZ	Czechia	24	1	570191	201762	2091	610
TOP 09	TOP 09	90002267161	Facebook	m	male	CZ	Czechia	13	1	519429	196046	1195	380
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	m	male	CZ	Czechia	9	1	370710	158785	518	124
Pavel Poc	Poc Pavel	202974613060409	Facebook	m	male	CZ	Czechia	13	1	341362	91056	1075	222
HLAS	První prezidentská	320144481956623	Facebook	m	male	CZ	Czechia	18	1	333860	122040	432	153
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	m	male	CZ	Czechia	10	1	321436	125335	574	184
Evropa společně	Evropa společně	535611970260854	Facebook	m	male	CZ	Czechia	6	1	319438	135463	777	236
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	m	male	CZ	Czechia	10	1	295271	104653	2046	912
Volime-Hynka-007	ODS - Občanská demokratická strana	339021716804527	Facebook	m	male	CZ	Czechia	12	1	271372	58540	1413	281
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	m	male	CZ	Czechia	8	1	258768	94033	1094	443
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	m	male	CZ	Czechia	69	1	258366	61351	971	241
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	m	male	CZ	Czechia	11	1	241506	82085	930	257
Josef Valihrach - kandidát do Evropského parlamentu	Soukromníci  - Strana soukromníků České republiky	1055203891355904	Facebook	m	male	CZ	Czechia	11	1	230359	53957	276	138
Dita Charanzová	ANO	219333261570307	Facebook	m	male	CZ	Czechia	9	1	221450	63168	2282	637
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	m	male	CZ	Czechia	6	1	195507	60872	850	237
Juraj Seman kandidát do Evropského parlamentu	Seman Juraj	447733512640347	Facebook	m	male	CZ	Czechia	10	1	186878	46735	919	205
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	m	male	CZ	Czechia	4	1	174810	77986	470	177
Marek Ženíšek	TOP 09	523450094407778	Facebook	m	male	CZ	Czechia	9	1	163972	36864	759	174
Vlastibor Čermák, kandidát SPD do EP 2019	Cermak Vlastibor	435237393688140	Facebook	m	male	CZ	Czechia	5	1	159474	31895	633	135
Tomáš Hanuš	Kricfalusi Jiri	298486534052289	Facebook	m	male	CZ	Czechia	11	1	158231	39744	426	130
Roman Kriz	Kriz Roman	382745889213194	Facebook	m	male	CZ	Czechia	10	1	140853	30804	841	263
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	m	male	CZ	Czechia	27	1	128685	25409	534	127
KDU-ČSL	KDU-ČSL	251656685576	Facebook	m	male	CZ	Czechia	11	1	118193	31330	586	150
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	m	male	CZ	Czechia	3	1	115764	50851	777	197
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	m	male	CZ	Czechia	11	1	112012	25678	537	113
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	m	male	CZ	Czechia	4	1	111291	22258	332	74
Tomáš Zdechovský	KDU-ČSL	275042429350706	Facebook	m	male	CZ	Czechia	3	1	108784	21757	422	84
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	m	male	CZ	Czechia	2	1	107171	53586	2082	416
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	m	male	CZ	Czechia	7	1	105123	22825	585	167
Kateřina Jacques	Kateřina Bursíková Jacques	51832713011	Facebook	m	male	CZ	Czechia	4	1	103377	20676	401	80
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	m	male	CZ	Czechia	5	1	102447	22401	499	99
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	m	male	CZ	Czechia	15	1	95804	27246	602	152
Kateřina Konečná	Konecna Katerina	119624098506	Facebook	m	male	CZ	Czechia	5	1	89026	22025	645	129
Jindřich Vobořil - kandidát do europarlamentu	ODS - Občanská demokratická strana	751475201891213	Facebook	m	male	CZ	Czechia	8	1	86823	19173	346	77
TOPAZ	Polkova Marketa	541077242579260	Facebook	m	male	CZ	Czechia	3	1	85201	18291	395	79
Evžen Tošenovský	Kasik Martin	233045260129148	Facebook	m	male	CZ	Czechia	3	1	84468	33907	231	54
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	m	male	CZ	Czechia	8	1	72853	15889	384	80
Veronika Vrecionová	ODS - Občanská demokratická strana	273367223021327	Facebook	m	male	CZ	Czechia	8	1	69859	15645	489	107
Díky EU	MACH Jiří	404468833684516	Facebook	m	male	CZ	Czechia	4	1	66229	16755	439	87
Moravské zemské hnutí	Hysek Ondrej	223701741482175	Facebook	m	male	CZ	Czechia	4	1	65559	17373	89	34
Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	m	male	CZ	Czechia	13	1	62073	28082	846	183
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	m	male	CZ	Czechia	36	1	61605	11490	93	7
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	m	male	CZ	Czechia	13	1	59970	11929	255	58
Luděk Niedermayer	TOP 09	1395881230682843	Facebook	m	male	CZ	Czechia	3	1	58913	16269	228	63
YOU.and.EU	Nordstrom Laura Helena	250361215678222	Facebook	m	male	CZ	Czechia	5	1	55471	15373	207	53
Kryštof Čižinský	TOP 09	589772668175086	Facebook	m	male	CZ	Czechia	1	1	54462	27231	105	21
Piráti České Budějovice	Hansal Jaroslav	153535188480725	Facebook	m	male	CZ	Czechia	3	1	49209	11103	191	43
Plus, pravicově-konzervativní křídlo		252574801885347	Facebook	m	male	CZ	Czechia	1	1	47815	9563	37	18
Česká pirátská strana - Královéhradecký kraj	Verisova Libuse	163186777045684	Facebook	m	male	CZ	Czechia	2	1	47548	9509	184	36
Tomáš Lázna	Lazna Tomas	260234168098745	Facebook	m	male	CZ	Czechia	4	1	45473	13506	91	41
Alexandr Vondra	ODS - Občanská demokratická strana	317802208282505	Facebook	m	male	CZ	Czechia	2	1	43756	8751	324	64
Eva Decroix	ODS - Občanská demokratická strana	567229570370422	Facebook	m	male	CZ	Czechia	12	1	43029	12085	234	100
Piráti Klatovy	Kubat Josef	1729039174076892	Facebook	m	male	CZ	Czechia	3	1	40278	10917	144	33
Daniela	Vasatkova Daniela	252673128998993	Facebook	m	male	CZ	Czechia	1	1	40226	8045	156	31
Míša Tejmlová	Tejmlová Michaela	170261140345723	Facebook	m	male	CZ	Czechia	6	1	40094	9399	173	46
Soukromníci  - Strana soukromníků České republiky	Soukromníci  - Strana soukromníků České republiky	106046725258	Facebook	m	male	CZ	Czechia	5	1	39359	9515	152	36
Liberálně ekologická strana		477871765643301	Facebook	m	male	CZ	Czechia	1	1	37121	7424	144	28
Filip Smoljak		559924231130371	Facebook	m	male	CZ	Czechia	1	1	36997	7399	143	28
Alexander Bellu	ODS - Občanská demokratická strana	527708290604742	Facebook	m	male	CZ	Czechia	2	1	34676	6935	134	26
Česká pirátská strana - Piráti Plzeňský kraj	Kubat Josef	115602606970	Facebook	m	male	CZ	Czechia	3	1	34062	8732	119	23
Česká společnost ornitologická	Česká společnost ornitologická	479746075051	Facebook	m	male	CZ	Czechia	1	1	28971	14485	562	112
