advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sverigedemokraterna Region Stockholm	SD Stockholm	1729304067391998	Facebook	13_17	13-17	10	1	51578	10338	480	98
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	13_17	13-17	85	1	51484	13135	445	30
Jacek Wilk	KWW Konfederacja Korwin Braun Liroy Narodowcy	499646073441042	Facebook	13_17	13-17	2	1	51124	25562	80	28
RMDSZ	RMDSZ	102601499822802	Facebook	13_17	13-17	36	1	50814	16253	95	18
Läuft bei Dir!	Baden-Württemberg Stiftung gGmbH	331383090816092	Facebook	13_17	13-17	4	1	50329	10066	326	0
Save the Children Italia	Save the Children Italia	46590675335	Facebook	13_17	13-17	1	1	50182	20073	100	50
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	13_17	13-17	1	1	49238	9847	65	13
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	13_17	13-17	8	1	46870	19444	86	30
In Progress	In Progress	254883792041627	Facebook	13_17	13-17	4	1	46764	20230	105	43
Özlem Alev Demirel	DIE LINKE. NRW	602487899802568	Facebook	13_17	13-17	1	1	46763	23382	233	116
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	13_17	13-17	3	1	46628	11728	105	21
Grüne Jugend Freiburg	Grüne Jugend Freiburg	258738124139670	Facebook	13_17	13-17	24	1	46616	9323	1404	0
Nyhetssajten Europaportalen	Nyhetssajten Europaportalen	8005743307	Facebook	13_17	13-17	6	1	46392	15451	835	193
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	13_17	13-17	49	1	44960	14711	283	24
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	13_17	13-17	2	1	44899	8980	145	0
Casper Pedersen	Pedersen Casper	2252326791657399	Facebook	13_17	13-17	2	1	44886	8778	71	11
Enhedslisten Køge	Rolskov Niels	366165650071333	Facebook	13_17	13-17	8	1	44534	13185	228	63
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	13_17	13-17	13	1	43657	8664	58	6
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	13_17	13-17	67	1	43521	17761	226	40
Μιχάλης Αγγελόπουλος	Michalis Angelopoulos	253581075582399	Facebook	13_17	13-17	6	1	42352	8470	83	0
Open Vld	Open Vld	53668151866	Facebook	13_17	13-17	4	1	41378	15084	416	82
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	13_17	13-17	1	1	41220	8244	76	38
Wim Soons	Soons Wim	598618930329580	Facebook	13_17	13-17	3	1	40452	20226	208	39
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	13_17	13-17	1	1	39828	19914	397	199
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	13_17	13-17	3	1	38476	7695	118	0
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	13_17	13-17	7	1	37390	17531	271	44
Global Optimism	Global Optimism	2062802910474026	Facebook	13_17	13-17	2	1	36912	9905	425	65
Γιώργος Θωμάς	Γιώργος Θωμάς	546583482086942	Facebook	13_17	13-17	7	1	35265	7480	84	0
FDP Bayern	FDP Bayern	350558562311	Facebook	13_17	13-17	1	1	35265	17633	175	35
déi gréng	déi gréng	21710789873	Facebook	13_17	13-17	6	1	34815	16433	85	15
Elena Gentile	Elena Gentile	1426435657576038	Facebook	13_17	13-17	6	1	34370	13947	146	24
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	13_17	13-17	8	1	33948	13006	291	41
CDU Region Stuttgart	CDU Region Stuttgart	1512459202315535	Facebook	13_17	13-17	2	1	33644	16822	840	168
Kateřina Jacques	Kateřina Bursíková Jacques	51832713011	Facebook	13_17	13-17	3	1	33294	6659	129	25
Giulia Pastorella	Giulia Pastorella | Europa per Scelta	2233320866726559	Facebook	13_17	13-17	2	1	33099	6620	66	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	13_17	13-17	6	1	32074	11284	254	50
Junge Liberale JuLis Berlin	Junge Liberale Berlin	190961277588195	Facebook	13_17	13-17	4	1	32052	6214	232	0
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	13_17	13-17	169	1	31416	6208	1256	1
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	13_17	13-17	3	1	31256	12541	31	6
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	13_17	13-17	43	1	30573	11433	237	20
Philippe Muyters	Nieuw-Vlaamse Alliantie	197625717055207	Facebook	13_17	13-17	2	1	30505	6101	304	61
PVDA West-Vlaanderen	PVDA	1661103980836335	Facebook	13_17	13-17	5	1	30406	8299	343	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	13_17	13-17	5	1	30008	13748	77	36
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	13_17	13-17	6	1	29360	6953	185	43
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	13_17	13-17	8	1	29201	8377	164	0
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	13_17	13-17	3	1	29196	14069	130	31
Grüne HSK	Jörg Rostek	426725177414680	Facebook	13_17	13-17	2	1	29174	13764	186	66
Josef Caruana	Josef Caruana	166617437361908	Facebook	13_17	13-17	7	1	28967	8436	85	8
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	13_17	13-17	2	1	28907	5781	22	2
FOA	FOA	132344416862423	Facebook	13_17	13-17	22	1	28658	9623	191	39
Evelyn Regner	SPÖ	291746820967544	Facebook	13_17	13-17	3	1	28281	8675	232	46
Plantebevægelsen	Plantebevægelsen	136775899834790	Facebook	13_17	13-17	5	1	27965	5593	374	74
Herbert Kickl	FPÖ	1977684662509834	Facebook	13_17	13-17	5	1	27660	12023	199	47
SSU	SSU	45101268520	Facebook	13_17	13-17	10	1	27506	6085	397	85
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	13_17	13-17	12	1	27357	10236	101	15
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	13_17	13-17	13	1	27280	5658	66	30
Daniel Buda	ETIS Design	220579784732993	Facebook	13_17	13-17	2	1	27266	13633	23	10
ΟΝΝΕΔ	ΟΝΝΕΔ	120198888000231	Facebook	13_17	13-17	7	1	27053	9167	60	6
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	13_17	13-17	4	1	26832	11532	180	54
FPÖ	FPÖ	169051073236170	Facebook	13_17	13-17	12	1	26831	12078	265	76
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	13_17	13-17	11	1	26514	10175	95	14
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	13_17	13-17	14	1	25925	9309	564	0
BVB / Freie Wähler		379808979250786	Facebook	13_17	13-17	1	1	25588	5117	50	0
GPA-djp	GPA-djp	214499840736	Facebook	13_17	13-17	1	1	25182	5036	49	0
Andreas Schieder	SPÖ	290881691011354	Facebook	13_17	13-17	9	1	25158	8220	185	47
Fridays For Future Münster	Fridays for Future	1212444868905059	Facebook	13_17	13-17	4	1	25067	10064	247	16
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	13_17	13-17	1	1	24941	12470	623	124
Vagelis Meimarakis - Βαγγέλης Μεϊμαράκης	Vagelis Meimarakis - Βαγγέλης Μεϊμαράκης	533778063439430	Facebook	13_17	13-17	1	1	24791	12395	12	0
Česká pirátská strana - Piráti Plzeňský kraj	Kubat Josef	115602606970	Facebook	13_17	13-17	3	1	24476	5899	88	17
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	13_17	13-17	54	1	24359	8679	289	47
Hizb ut Tahrir Skandinavien	Shoaib Umais Usman	256932138237638	Facebook	13_17	13-17	2	1	24262	4852	52	22
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	13_17	13-17	1	1	24165	12082	161	32
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	13_17	13-17	1	1	23969	4794	47	0
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	13_17	13-17	9	1	23643	11329	110	14
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	13_17	13-17	5	1	23273	11636	155	34
NEOS	NEOS	327450964017497	Facebook	13_17	13-17	12	1	23232	6627	198	45
Alfredo Posteraro	SocialCom	408876889953275	Facebook	13_17	13-17	2	1	22894	4578	54	2
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	13_17	13-17	2	1	22832	4516	33	6
Fridays For Future Torino - Italy	Luca Sardo	374899703056927	Facebook	13_17	13-17	2	1	22618	4402	103	0
David Stellini	David Stellini	1911257335785088	Facebook	13_17	13-17	7	1	22280	8981	134	23
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	13_17	13-17	8	1	22279	5341	274	34
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	13_17	13-17	3	1	21681	10310	175	56
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	13_17	13-17	7	1	21559	6591	80	7
FPÖ Tirol - die Tiroler Freiheitlichen	FPÖ Tirol - die Tiroler Freiheitlichen	197677003596231	Facebook	13_17	13-17	5	1	21492	4298	127	21
Lander Piccart	Piccart Lander 	654200285025844	Facebook	13_17	13-17	1	1	21454	4290	42	0
Roland Heintze	CDU Landesverband Hamburg	751240091655625	Facebook	13_17	13-17	4	1	21424	10713	212	0
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	13_17	13-17	8	1	21234	8965	286	62
BÜNDNIS 90/DIE GRÜNEN Halle (Saale)	BÜNDNIS 90/ DIE GRÜNEN Stadtverband Halle	224759004224478	Facebook	13_17	13-17	13	1	21013	5632	323	58
GRÜNE JUGEND Hamburg	GRÜNE JUGEND Hamburg	202668476436727	Facebook	13_17	13-17	2	1	20801	4160	41	0
Alexis Charitsis - Αλέξης Χαρίτσης	Αλέξης Χαρίτσης	296107141177054	Facebook	13_17	13-17	7	1	20418	4486	88	0
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	13_17	13-17	8	1	20322	4105	70	7
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	13_17	13-17	8	1	19939	8988	207	89
Tobias Krammer	Tobias Krammer	1643134582482219	Facebook	13_17	13-17	1	1	19868	3973	39	0
SPD Sachsen	SPD Sachsen	50169278122	Facebook	13_17	13-17	8	1	19549	4102	195	37
Werner Kogler	Die Grünen	133612666671985	Facebook	13_17	13-17	6	1	19490	8909	114	30
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	13_17	13-17	4	1	19401	7492	133	44
CDU Altona	CDU Kreisverband Altona/Elbvororte	619070778260499	Facebook	13_17	13-17	3	1	19157	4874	192	31
Οι Έλληνες	In Progress	2273336566260671	Facebook	13_17	13-17	3	1	19030	7612	38	19
Inštitút ľudských práv - Human Rights Institute	Inštitút ľudských práv - Human Rights Institute	139025019440898	Facebook	13_17	13-17	11	1	18963	4410	72	0
Fridays for Future - Padova	Leonardo Basso	264120211150371	Facebook	13_17	13-17	1	1	18878	3775	37	0
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	13_17	13-17	8	1	18853	4707	207	27
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	13_17	13-17	2	1	18734	3747	18	7
INBOX	New Digital Media	369693523475596	Facebook	13_17	13-17	21	1	18693	7763	22	0
Γιώργος Κουνάνης - George Kounanis	Georgios Kounanis	562436030930723	Facebook	13_17	13-17	4	1	18523	4420	58	0
Social Democrats	Social Democrats	1012851375393300	Facebook	13_17	13-17	2	1	18445	3552	102	0
FÜR Karlsruhe	FÜR Karlsruhe - Politik mit christlicher Herzenshaltung e.V.	260790977428638	Facebook	13_17	13-17	5	1	18123	4706	64	0
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	13_17	13-17	8	1	18050	7475	65	14
SPD Kreisverband Pinneberg	SPD Kreisverband Pinneberg	123555224338965	Facebook	13_17	13-17	5	1	17670	5938	98	0
Edvards Smiltēns LV		400861240278635	Facebook	13_17	13-17	1	1	17613	8806	43	8
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	13_17	13-17	12	1	17604	4864	87	0
Genova che osa	Genova che osa	1538926219695299	Facebook	13_17	13-17	7	1	17568	5531	256	0
CSV	CSV	56016549775	Facebook	13_17	13-17	3	1	17499	4028	48	0
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	13_17	13-17	1	1	17031	3406	39	7
USR Galați	Uniunea Salvați România	174434106304018	Facebook	13_17	13-17	4	1	17024	3405	36	7
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	13_17	13-17	20	1	16951	3922	58	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	13_17	13-17	8	1	16553	5510	181	33
Sweeties		1335022773303472	Facebook	13_17	13-17	2	1	16552	3310	87	0
ANTICLIMBERS		1008414972688083	Facebook	13_17	13-17	1	1	16545	3309	29	0
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	13_17	13-17	7	1	16492	3298	123	22
Mark Grossmann	Venstre Odense 1. kreds	393486437446456	Facebook	13_17	13-17	36	1	16437	2993	72	2
Jusos Nienburg	SPD-Unterbezirk Nienburg	253819871459590	Facebook	13_17	13-17	9	1	16156	3158	444	0
Antonio Morales Méndez	Nueva Canarias	972435506102094	Facebook	13_17	13-17	5	1	15973	4248	60	7
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	13_17	13-17	18	1	15926	3031	174	34
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	13_17	13-17	29	1	15770	3810	129	4
Δύναμη Ανάπτυξης	Δύναμη Ανάπτυξης	279871462169811	Facebook	13_17	13-17	2	1	15696	3139	156	31
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	13_17	13-17	4	1	15349	3618	84	0
Jusos Saar	Jusos Saar in der SPD 	110501198961505	Facebook	13_17	13-17	3	1	15287	2922	129	0
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	13_17	13-17	6	1	15274	5940	213	38
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	13_17	13-17	1	1	15108	3021	29	0
Werk gezocht		439982882734383	Facebook	13_17	13-17	3	1	14480	3885	90	0
Piraten Bezierk Osten		141480992729926	Facebook	13_17	13-17	1	1	14480	2896	144	28
Podem	PODEMOS.	792238440859918	Facebook	13_17	13-17	8	1	14239	3075	155	26
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	13_17	13-17	1	1	14216	2843	131	26
Nueva Canarias Las Palmas de Gran Canaria	Nueva Canarias	342077645945305	Facebook	13_17	13-17	6	1	14055	2802	33	0
Arabiska Teatern / أرابيسكا تياترن	Arabiska Teatern / أرابيسكا تياترن	996264337099052	Facebook	13_17	13-17	2	1	14041	6659	70	14
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	13_17	13-17	25	1	13958	3439	84	7
Greenpeace Magyarország	Greenpeace Magyarország	35634348348	Facebook	13_17	13-17	1	1	13860	6930	21	4
Jusos Tübingen	Fabian Sten Köppen	107634655928827	Facebook	13_17	13-17	1	1	13802	2760	27	0
Julian Barazi FDP	Freie Demokratische Partei	548949038855591	Facebook	13_17	13-17	31	1	13776	3326	532	0
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	13_17	13-17	1	1	13761	5504	13	2
Grüne Jugend Mannheim	GRÜNE JUGEND Mannheim	240115382692520	Facebook	13_17	13-17	18	1	13539	2690	502	0
Apostolos Katsifaras / Απόστολος Κατσιφάρας	TEAMAPP	888149571263111	Facebook	13_17	13-17	3	1	13466	6608	33	4
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	13_17	13-17	6	1	13404	2798	119	20
Hungerprojektet	Hungerprojektet	212049035488183	Facebook	13_17	13-17	2	1	13228	2645	123	25
Emma Wiesner	Emma Wiesner (Centerpartiet)	653072158104424	Facebook	13_17	13-17	3	1	13162	3471	108	21
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	13_17	13-17	4	1	13099	2620	35	0
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	13_17	13-17	2	1	13097	6544	65	13
Socialdemokraterna Örebro kommun	Nerelius Carin Isabelle	223141487866750	Facebook	13_17	13-17	5	1	13047	2643	126	25
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	13_17	13-17	18	1	12915	3291	72	0
Jacob Netteberg	Netteberg Jacob	1438856909487306	Facebook	13_17	13-17	3	1	12843	6139	92	18
EM360 cu Adi Maniutiu	EM360 cu Adi Maniutiu	201920416986321	Facebook	13_17	13-17	16	1	12798	5306	39	0
TW-IN	SEBASTIAN JOSEPH 4 ST JOHN	1975276162525168	Facebook	13_17	13-17	3	1	12744	2541	151	29
