advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	45_54	45-54	21	1	1390655	636784	4346	1991
Conservatives	The Conservative Party	8807334278	Facebook	45_54	45-54	1359	1	1338136	339118	37096	1136
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	45_54	45-54	144	1	1319148	504854	3962	1492
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	45_54	45-54	120	1	1310188	553906	3905	1641
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	45_54	45-54	81	1	1266316	456880	10711	2739
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	45_54	45-54	141	1	1263828	482593	9123	1575
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	45_54	45-54	30	1	1243559	561080	3359	787
CD&V	CD&V	52997544531	Facebook	45_54	45-54	112	1	1221606	479826	10050	1809
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	45_54	45-54	31	1	1219236	553747	3396	718
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	45_54	45-54	15	1	1212453	576414	6248	1664
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	45_54	45-54	21	1	1186600	500750	6925	1560
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	45_54	45-54	282	1	1181158	451201	7123	1182
The Labour Party	The Labour Party	25749647410	Facebook	45_54	45-54	186	1	1171275	500878	13506	2756
Harald Vilimsky	FPÖ	547597092025909	Facebook	45_54	45-54	37	1	1127975	493749	9309	2094
INBOX	New Digital Media	369693523475596	Facebook	45_54	45-54	62	1	1119715	481571	1987	147
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	45_54	45-54	205	1	1118698	422129	22102	4828
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	45_54	45-54	132	1	1095768	318882	3707	793
European Commission	European Commission	107898832590939	Facebook	45_54	45-54	28	1	1084914	482018	2253	677
SPÖ	SPÖ	77393060080	Facebook	45_54	45-54	92	1	1083356	441461	8006	2490
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	45_54	45-54	7	1	1070676	501060	6307	1386
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	45_54	45-54	113	1	1065993	438015	10860	2398
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	45_54	45-54	42	1	1042461	450216	13566	3971
Carlo Calenda	Siamo Europei	131887960826264	Facebook	45_54	45-54	11	1	1031056	487846	4411	982
Nicola Beer	FDP	206866712830769	Facebook	45_54	45-54	93	1	1012934	404153	10715	2224
MSZP	MSZP	115388925185513	Facebook	45_54	45-54	40	1	1004215	416556	3007	1234
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	45_54	45-54	14	1	993250	479177	16636	3854
sp.a	sp.a	57253967150	Facebook	45_54	45-54	35	1	968352	422559	3228	916
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	45_54	45-54	5	1	937552	455933	5551	1244
DIE LINKE	DIE LINKE	47694585682	Facebook	45_54	45-54	605	1	926000	253476	9389	187
Приоритети	БЗНС	1163987410423594	Facebook	45_54	45-54	36	1	889255	381965	4221	747
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	45_54	45-54	70	1	877929	339669	5089	904
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	45_54	45-54	50	1	868019	370501	3311	863
European Free Alliance	European Free Alliance	46708306425	Facebook	45_54	45-54	32	1	863372	343355	7966	1733
CDA	CDA	320374518118	Facebook	45_54	45-54	8	1	853377	385420	4677	1238
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	45_54	45-54	24	1	846430	403788	5569	1255
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	45_54	45-54	10	1	819838	390666	4456	883
Katarina Barley	SPD	1522202731410785	Facebook	45_54	45-54	691	1	803417	193119	12358	211
To Potami	To Potami	240638659452549	Facebook	45_54	45-54	19	1	798053	365771	4245	1228
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	45_54	45-54	52	1	795330	264359	2790	911
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	45_54	45-54	122	1	772141	276737	12210	3837
Демократична България	Демократична България	995342840629890	Facebook	45_54	45-54	31	1	766690	346260	4271	881
Partito Democratico	Partito Democratico	77034286895	Facebook	45_54	45-54	56	1	764555	336878	4454	816
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	45_54	45-54	30	1	757153	292764	4224	1114
Alfahír	Alfahír Hírportál	525574220799452	Facebook	45_54	45-54	48	1	752208	298194	2387	1003
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	45_54	45-54	54	1	746411	288925	13315	3444
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	45_54	45-54	15	1	744851	343037	1001	232
Peter Mertens	PVDA	236485149843971	Facebook	45_54	45-54	48	1	735093	301298	6112	1662
Norica Nicolai	Increase Digital	121265151226126	Facebook	45_54	45-54	30	1	721768	229114	1255	225
European Greens	European Greens	141366725876424	Facebook	45_54	45-54	25	1	719699	343956	6307	1995
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	45_54	45-54	102	1	715056	268429	2392	839
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	45_54	45-54	109	1	709967	289219	3166	656
Zuokas	LLS (liberalai)	150259975018869	Facebook	45_54	45-54	4	1	702684	299081	5817	1163
Sebastian Kurz	Volkspartei	105151752909840	Facebook	45_54	45-54	20	1	696752	311257	7057	1504
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	45_54	45-54	11	1	692419	308115	5274	1176
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	45_54	45-54	5	1	687846	277536	291	142
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	45_54	45-54	36	1	684537	283673	5720	1299
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	45_54	45-54	26	1	682446	309602	8873	2873
John Crombez	sp.a	264131406977201	Facebook	45_54	45-54	23	1	671266	304975	4028	893
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	45_54	45-54	90	1	656810	231931	1203	404
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	45_54	45-54	11	1	656679	319583	852	294
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	45_54	45-54	50	1	652260	284271	2759	591
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	45_54	45-54	10	1	651654	282309	7996	1763
In Progress	In Progress	254883792041627	Facebook	45_54	45-54	6	1	634099	290230	2313	661
Groen	Groen	84920854319	Facebook	45_54	45-54	109	1	623823	219378	6168	896
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	45_54	45-54	23	1	617037	250249	2848	828
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	45_54	45-54	15	1	606188	271911	9778	2230
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	45_54	45-54	32	1	600008	238071	862	306
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	45_54	45-54	16	1	590031	258921	1729	372
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	45_54	45-54	44	1	558991	194075	2133	324
People's Vote UK	People's Vote	748608695327755	Facebook	45_54	45-54	56	1	558750	233509	9183	2556
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	45_54	45-54	13	1	554660	240148	3860	813
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	45_54	45-54	11	1	551054	229429	1181	525
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	45_54	45-54	18	1	545329	255044	1011	279
Forza Italia	Forza Italia	172265396249029	Facebook	45_54	45-54	10	1	539892	235056	1801	492
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	45_54	45-54	47	1	539677	165599	1404	151
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	45_54	45-54	4	1	532402	226150	744	316
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	45_54	45-54	16	1	527167	229467	2749	712
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	45_54	45-54	15	1	523999	224711	679	295
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	45_54	45-54	45	1	520342	189392	5657	1638
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	45_54	45-54	16	1	518392	229942	1643	342
Greenpeace España	Greenpeace España	133044800622	Facebook	45_54	45-54	78	1	510963	183052	2102	226
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	45_54	45-54	41	1	497286	199446	1467	312
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	45_54	45-54	72	1	495709	151146	3048	456
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	45_54	45-54	26	1	492436	208950	2438	842
Kialo	Kialo	729627343834501	Facebook	45_54	45-54	62	1	488820	110697	4689	892
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	45_54	45-54	30	1	484631	200785	1622	222
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	45_54	45-54	37	1	478282	153495	2577	553
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	45_54	45-54	813	1	470725	22422	38364	0
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	45_54	45-54	179	1	462776	137065	1389	272
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	45_54	45-54	50	1	461110	173854	1854	494
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	45_54	45-54	17	1	461052	193262	1168	335
RMDSZ	RMDSZ	102601499822802	Facebook	45_54	45-54	65	1	459294	127212	1021	199
Compromís	Compromís	194053080624605	Facebook	45_54	45-54	86	1	458937	135368	2239	180
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	45_54	45-54	26	1	458164	199248	640	198
Amnesty International UK	Amnesty International UK	7624294394	Facebook	45_54	45-54	438	1	453267	95964	10553	467
Centerpartiet	Centerpartiet	12690894340	Facebook	45_54	45-54	24	1	450120	198719	7375	3038
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	45_54	45-54	8	1	449325	207115	676	234
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	45_54	45-54	15	1	444436	165162	1223	403
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	45_54	45-54	13	1	443500	201724	3654	1241
VVD	VVD	121264564551002	Facebook	45_54	45-54	29	1	442266	201659	2660	515
Kokoomus	Kokoomus	201285237101	Facebook	45_54	45-54	279	1	441842	122069	8249	728
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	45_54	45-54	18	1	439372	190731	11534	2567
Swatch	Swatch	297973083586150	Facebook	45_54	45-54	24	1	438324	158860	4676	1049
Sme rodina	Sme rodina	600235073447674	Facebook	45_54	45-54	6	1	430918	194408	2361	535
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	45_54	45-54	78	1	424035	135217	957	159
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	45_54	45-54	13	1	422829	175524	3633	842
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	45_54	45-54	376	1	418303	113386	4611	71
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	45_54	45-54	1	1	416148	208074	2080	416
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	45_54	45-54	37	1	414168	139286	855	151
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	45_54	45-54	16	1	409973	182323	2314	540
Οι Έλληνες	In Progress	2273336566260671	Facebook	45_54	45-54	7	1	401769	163723	1760	518
Amnesty International - Italia	Amnesty International - Italia	39993728498	Facebook	45_54	45-54	9	1	399094	160011	552	61
Greenpeace France	Greenpeace France	39435457457	Facebook	45_54	45-54	16	1	397977	169393	1566	365
PNL Oradea	PNL Oradea	304085190083197	Facebook	45_54	45-54	32	1	397888	144251	1015	333
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	45_54	45-54	16	1	395992	164729	478	122
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	45_54	45-54	54	1	395221	86048	2611	284
Brando Benifei	Brando Benifei	291380024325396	Facebook	45_54	45-54	22	1	394373	156700	2592	605
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	45_54	45-54	1	1	393165	196583	1965	393
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	45_54	45-54	449	1	392301	80828	9909	309
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	45_54	45-54	45	1	391826	112176	5091	1673
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	45_54	45-54	13	1	391734	176276	1428	302
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	45_54	45-54	198	1	391648	69396	20905	2625
Best For Britain	Best for Britain	1863944713844924	Facebook	45_54	45-54	34	1	390152	159985	4182	908
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	45_54	45-54	11	1	389962	159159	1029	381
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	45_54	45-54	35	1	384041	100446	1697	100
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	45_54	45-54	29	1	380148	121436	2988	1049
HOPE not hate	HOPE not hate	91897231853	Facebook	45_54	45-54	17	1	377537	165337	2391	558
Sven Giegold	Sven Giegold	1391306014465513	Facebook	45_54	45-54	23	1	368539	129905	3344	640
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	45_54	45-54	3	1	363856	159648	2932	586
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	45_54	45-54	49	1	363729	124748	3832	1044
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	45_54	45-54	15	1	361117	146637	1542	267
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	45_54	45-54	35	1	361052	111483	4566	1608
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	45_54	45-54	8	1	358605	136749	1521	746
Campact e.V.	Campact e.V.	82734241364	Facebook	45_54	45-54	4	1	354904	157763	2908	581
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	45_54	45-54	27	1	354573	144513	1373	229
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	45_54	45-54	14	1	353242	158830	1842	345
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	45_54	45-54	30	1	353100	139897	1504	320
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	45_54	45-54	89	1	352718	116838	2202	52
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	45_54	45-54	24	1	352254	147956	5818	1386
Più Europa	Più Europa	126662574668084	Facebook	45_54	45-54	5	1	348378	160759	1953	495
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	45_54	45-54	22	1	348239	130279	1424	321
FPÖ	FPÖ	169051073236170	Facebook	45_54	45-54	13	1	346343	148427	3906	970
Werner Kogler	Die Grünen	133612666671985	Facebook	45_54	45-54	6	1	345823	161792	2272	542
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	45_54	45-54	19	1	345389	144736	1184	202
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	45_54	45-54	38	1	344400	97874	1782	172
Lara Comi	Lara Comi	155619044465389	Facebook	45_54	45-54	21	1	342765	141749	1973	412
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	45_54	45-54	84	1	342572	78342	2987	339
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	45_54	45-54	7	1	342497	156921	2298	517
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	45_54	45-54	420	1	341058	46952	18435	9
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	45_54	45-54	35	1	340403	121075	2525	487
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	45_54	45-54	4	1	338506	144341	404	201
Alberto Cirio	RedAbissi	1391061901114543	Facebook	45_54	45-54	48	1	337656	94649	2389	317
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	45_54	45-54	5	1	333325	136709	383	76
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	45_54	45-54	11	1	332591	156412	2105	738
Plan International Sverige	Plan International Sverige	382243262003	Facebook	45_54	45-54	32	1	332321	144546	2945	901
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	45_54	45-54	25	1	331386	113175	1820	360
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	45_54	45-54	10	1	326501	141496	1336	298
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	45_54	45-54	17	1	324575	124781	1167	364
Csíkország	Csíkország	2229168487164126	Facebook	45_54	45-54	53	1	324122	75087	654	107
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	45_54	45-54	25	1	323159	110062	1417	213
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	45_54	45-54	5	1	323023	129209	322	64
déi gréng	déi gréng	21710789873	Facebook	45_54	45-54	33	1	321206	102162	2099	361
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	45_54	45-54	16	1	319996	114326	3490	698
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	45_54	45-54	31	1	318924	67721	887	0
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	45_54	45-54	14	1	317709	120573	2909	700
kontrast.at	kontrast.at	1079650008770485	Facebook	45_54	45-54	30	1	317605	121064	4178	853
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	45_54	45-54	17	1	316449	124682	563	59
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	45_54	45-54	21	1	316018	125716	1366	211
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	45_54	45-54	196	1	315616	77239	4293	226
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	45_54	45-54	14	1	314791	153282	1136	228
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	45_54	45-54	2	1	314628	157314	611	305
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	45_54	45-54	28	1	314266	115615	1360	214
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	45_54	45-54	18	1	313997	134358	1557	299
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	45_54	45-54	21	1	309204	121435	2005	634
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	45_54	45-54	13	1	305817	121079	851	264
ČSSD	ČSSD	111041662264882	Facebook	45_54	45-54	118	1	302005	105012	4104	923
Радан Кънев	Радан Кънев	1461853244069926	Facebook	45_54	45-54	27	1	301641	120441	906	74
Enhedslisten	Enhedslisten	223040066022	Facebook	45_54	45-54	39	1	298770	114296	3065	1245
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	45_54	45-54	60	1	292871	98983	1092	349
Alfred Sant	Alfred Sant	537789116260209	Facebook	45_54	45-54	28	1	291478	108068	1070	190
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	45_54	45-54	33	1	285283	98142	4277	880
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	45_54	45-54	4	1	285140	120859	524	231
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	45_54	45-54	9	1	285036	122598	474	100
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	45_54	45-54	134	1	284026	73619	1932	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	45_54	45-54	327	1	279857	63559	5558	406
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	45_54	45-54	30	1	278282	105333	1629	185
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	45_54	45-54	5	1	278004	139002	1981	464
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	45_54	45-54	21	1	277414	84319	2440	655
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	45_54	45-54	4	1	276236	110494	551	276
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	45_54	45-54	4	1	274044	116783	583	238
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	45_54	45-54	50	1	273560	64342	1111	80
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	45_54	45-54	29	1	270631	115003	1050	256
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	45_54	45-54	41	1	268921	100071	4108	1054
Οι Άριστοι	In Progress	1922448441148089	Facebook	45_54	45-54	1	1	268855	134428	1344	268
D66	D66	52985377549	Facebook	45_54	45-54	24	1	267194	107926	1401	284
Darbo partija	Darbo partija	264116120225	Facebook	45_54	45-54	22	1	266910	112595	947	246
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	45_54	45-54	65	1	266811	94934	3651	583
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	45_54	45-54	37	1	265894	62262	601	101
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	45_54	45-54	6	1	264252	101401	1344	257
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	45_54	45-54	19	1	264229	122653	1132	268
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	45_54	45-54	46	1	264122	88146	1982	481
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	45_54	45-54	25	1	262314	72903	509	134
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	45_54	45-54	12	1	262304	116136	1216	389
Guy D'haeseleer	Vlaams Belang	1070595116362186	Facebook	45_54	45-54	2	1	260886	122206	2608	1057
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	45_54	45-54	17	1	260731	97048	1003	155
Maggie De Block	Maggie De Block	1410219772556421	Facebook	45_54	45-54	45	1	259427	83682	5243	950
Ahora Repúblicas		578942235869606	Facebook	45_54	45-54	2	1	257589	128795	1287	257
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	45_54	45-54	4	1	256648	107695	1415	345
Mark Durkan	Fine Gael	2002340613394109	Facebook	45_54	45-54	9	1	255999	122227	2249	1048
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	45_54	45-54	28	1	253824	60035	2204	381
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	45_54	45-54	20	1	253321	51416	2655	527
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	45_54	45-54	34	1	253084	75777	1387	151
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	45_54	45-54	12	1	252462	101239	195	34
