advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vlaams Belang	Vlaams Belang	56605856504	Facebook	18_24	18-24	36	1	2768969	1188515	41730	10889
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	18_24	18-24	90	1	2538662	1037723	11674	3632
CD&V	CD&V	52997544531	Facebook	18_24	18-24	120	1	2529058	900922	17879	3322
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	18_24	18-24	42	1	2394675	1041946	31641	9707
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	18_24	18-24	25	1	2290143	966849	22273	5790
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	18_24	18-24	16	1	2218165	972854	10001	2528
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	18_24	18-24	15	1	2198070	1011302	2308	501
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	18_24	18-24	19	1	2127616	993473	13695	3065
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	18_24	18-24	17	1	2052203	1001706	18027	6038
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	18_24	18-24	144	1	1979648	769461	5811	2168
Moderaterna	Moderaterna	7719591155	Facebook	18_24	18-24	142	1	1964718	788557	26756	6421
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	18_24	18-24	22	1	1957679	885326	3241	939
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	18_24	18-24	42	1	1904258	736441	6336	1282
Volt Nederland	Volt Nederland	146644665960101	Facebook	18_24	18-24	118	1	1759148	714096	10709	1592
Nicola Beer	FDP	206866712830769	Facebook	18_24	18-24	95	1	1749620	722807	16511	3579
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	18_24	18-24	43	1	1738586	753592	4013	1128
DIE LINKE	DIE LINKE	47694585682	Facebook	18_24	18-24	605	1	1697064	462181	15353	335
sp.a	sp.a	57253967150	Facebook	18_24	18-24	34	1	1692345	756042	5661	1499
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	18_24	18-24	113	1	1666571	658577	6948	882
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	18_24	18-24	180	1	1645672	515912	4234	814
Groen	Groen	84920854319	Facebook	18_24	18-24	49	1	1644980	655901	12204	2333
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	18_24	18-24	11	1	1570234	754645	7894	3247
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	18_24	18-24	22	1	1565036	715658	4883	2234
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	18_24	18-24	79	1	1557172	565650	9677	2799
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	18_24	18-24	32	1	1550225	655290	4402	908
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	18_24	18-24	284	1	1446174	357046	28278	1623
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	18_24	18-24	45	1	1434520	644600	2065	415
Harald Vilimsky	FPÖ	547597092025909	Facebook	18_24	18-24	37	1	1412159	603179	15802	3367
European Free Alliance	European Free Alliance	46708306425	Facebook	18_24	18-24	32	1	1381932	620012	8954	2088
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	18_24	18-24	48	1	1352366	551089	4728	1305
Greenpeace France	Greenpeace France	39435457457	Facebook	18_24	18-24	16	1	1345988	570894	6088	1384
INBOX	New Digital Media	369693523475596	Facebook	18_24	18-24	54	1	1344378	594939	1988	246
MSZP	MSZP	115388925185513	Facebook	18_24	18-24	39	1	1292289	531271	3332	1357
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	18_24	18-24	29	1	1285287	550972	2567	361
Carlo Calenda	Siamo Europei	131887960826264	Facebook	18_24	18-24	11	1	1279037	607028	6136	1295
Partito Democratico	Partito Democratico	77034286895	Facebook	18_24	18-24	56	1	1276895	599660	5855	1088
To Potami	To Potami	240638659452549	Facebook	18_24	18-24	7	1	1269112	599633	5572	1373
SSU	SSU	45101268520	Facebook	18_24	18-24	56	1	1246492	445412	18713	4508
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	18_24	18-24	9	1	1225229	611462	3713	1031
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	18_24	18-24	60	1	1222866	405534	4721	985
Peter Mertens	PVDA	236485149843971	Facebook	18_24	18-24	50	1	1202023	449396	11448	3584
GroenLinks	GroenLinks	175740570505	Facebook	18_24	18-24	31	1	1134339	489486	10276	2655
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	18_24	18-24	25	1	1128603	546031	6485	1446
Young Liberals	the Liberal Democrats	22610176568	Facebook	18_24	18-24	85	1	1098218	305959	15617	2326
The Labour Party	The Labour Party	25749647410	Facebook	18_24	18-24	185	1	1089590	442476	11449	2021
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	18_24	18-24	9	1	1076224	503552	6415	1466
PLUS	PLUS	1903580739951981	Facebook	18_24	18-24	2	1	1075396	537699	1129	225
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	18_24	18-24	9	1	1075277	465922	10469	2375
Ecolo	Ecolo	38296327361	Facebook	18_24	18-24	27	1	1064632	449815	5124	962
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	18_24	18-24	65	1	1062947	400481	2964	566
Die Grünen	Die Grünen	21759893033	Facebook	18_24	18-24	33	1	1059453	467121	12057	3439
HOPE not hate	HOPE not hate	91897231853	Facebook	18_24	18-24	19	1	1058100	467666	6915	1477
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	18_24	18-24	52	1	1018252	265966	4178	224
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	18_24	18-24	375	1	999466	274892	12498	214
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	18_24	18-24	9	1	993867	434364	9816	2370
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	18_24	18-24	20	1	972402	426195	2284	1013
Centerpartiet	Centerpartiet	12690894340	Facebook	18_24	18-24	30	1	968607	439084	16309	7558
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	18_24	18-24	11	1	968306	379853	4094	896
Ciudadanos	Ciudadanos	74078667754	Facebook	18_24	18-24	127	1	966629	389637	14809	3316
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	18_24	18-24	300	1	966049	343512	9574	1671
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	18_24	18-24	109	1	958676	311137	15923	3682
D66	D66	52985377549	Facebook	18_24	18-24	24	1	957545	441676	4436	961
Sebastian Kurz	Volkspartei	105151752909840	Facebook	18_24	18-24	20	1	953490	434384	10025	2279
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	18_24	18-24	14	1	950864	376820	1251	150
John Crombez	sp.a	264131406977201	Facebook	18_24	18-24	21	1	944546	441399	2667	676
Υπουργείο Εσωτερικών		1758118501156962	Facebook	18_24	18-24	1	1	941513	470757	4706	941
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	18_24	18-24	14	1	938496	398198	1206	509
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	18_24	18-24	28	1	900815	401740	2933	676
SPÖ	SPÖ	77393060080	Facebook	18_24	18-24	80	1	890993	366498	7755	2138
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	18_24	18-24	12	1	877811	404328	914	117
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	18_24	18-24	135	1	875296	206458	3495	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	18_24	18-24	19	1	863603	401859	2007	829
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	18_24	18-24	50	1	846764	352681	3504	887
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	18_24	18-24	10	1	840585	388104	1447	291
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	18_24	18-24	42	1	812477	348415	2103	357
European Youth Forum	European Youth Forum	80161254850	Facebook	18_24	18-24	2	1	810435	382046	5209	1042
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	18_24	18-24	101	1	810391	300128	2538	880
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	18_24	18-24	30	1	806970	342352	942	374
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	18_24	18-24	107	1	791994	205374	9276	1337
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	18_24	18-24	13	1	789655	354623	7357	2121
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	18_24	18-24	11	1	784472	368312	1530	650
Enhedslisten	Enhedslisten	223040066022	Facebook	18_24	18-24	39	1	778925	294347	8014	3373
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	18_24	18-24	29	1	775299	332062	1895	262
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	18_24	18-24	32	1	770713	324252	2041	330
Sme rodina	Sme rodina	600235073447674	Facebook	18_24	18-24	6	1	768249	360453	3338	794
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	18_24	18-24	47	1	765150	319371	10497	2875
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	18_24	18-24	5	1	757513	334196	3323	756
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	18_24	18-24	32	1	739448	199378	9693	1812
VVD	VVD	121264564551002	Facebook	18_24	18-24	32	1	734507	318277	4152	791
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	18_24	18-24	21	1	734172	343164	3621	911
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	18_24	18-24	131	1	732625	232624	2124	461
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	18_24	18-24	11	1	732385	279523	2150	418
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	18_24	18-24	18	1	728383	313649	794	86
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	18_24	18-24	4	1	721702	323153	837	341
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	18_24	18-24	31	1	711928	325636	1242	275
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	18_24	18-24	40	1	710727	254403	1613	249
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	18_24	18-24	39	1	709480	217446	10637	2611
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	18_24	18-24	90	1	703975	279221	1372	526
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	18_24	18-24	17	1	691203	263748	1692	316
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	18_24	18-24	26	1	686468	289796	7702	2281
Forza Italia	Forza Italia	172265396249029	Facebook	18_24	18-24	10	1	680129	296085	1370	426
Amnesty International UK	Amnesty International UK	7624294394	Facebook	18_24	18-24	432	1	679292	143199	12485	543
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	18_24	18-24	8	1	678765	294519	6010	1572
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	18_24	18-24	120	1	678354	250205	9507	3065
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	18_24	18-24	5	1	675164	270066	673	135
Lara Comi	Lara Comi	155619044465389	Facebook	18_24	18-24	21	1	674911	276209	2925	616
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	18_24	18-24	16	1	671615	288831	1606	273
Senatsverwaltung für Kultur und Europa		247450562347746	Facebook	18_24	18-24	3	1	666071	296839	1481	514
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	18_24	18-24	18	1	664555	275450	1863	359
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	18_24	18-24	50	1	663101	153496	3054	203
Демократична България	Демократична България	995342840629890	Facebook	18_24	18-24	18	1	661757	319070	3014	571
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	18_24	18-24	70	1	660746	273821	3144	647
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	18_24	18-24	48	1	655479	154599	5502	397
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	18_24	18-24	41	1	649016	256384	10774	2528
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	18_24	18-24	14	1	646689	314823	11947	2590
Uniarea	Uniarea	413110028708018	Facebook	18_24	18-24	8	1	641743	274103	610	0
déi gréng	déi gréng	21710789873	Facebook	18_24	18-24	51	1	641683	194589	3565	586
Claudia Gamon	NEOS	447992848717452	Facebook	18_24	18-24	38	1	637901	234243	4260	975
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	18_24	18-24	9	1	636173	290793	245	68
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	18_24	18-24	10	1	635985	296288	831	277
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	18_24	18-24	13	1	635600	276839	1248	328
Kialo	Kialo	729627343834501	Facebook	18_24	18-24	62	1	633882	151537	6230	1268
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	18_24	18-24	8	1	629678	283434	983	296
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	18_24	18-24	4	1	629564	299804	522	83
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	18_24	18-24	10	1	625875	280970	1311	243
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	18_24	18-24	8	1	624228	299345	1869	331
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	18_24	18-24	41	1	621867	226811	2309	696
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	18_24	18-24	136	1	620438	245712	4936	805
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	18_24	18-24	17	1	615473	260062	3553	1113
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	18_24	18-24	26	1	613372	241588	2208	338
Conservatives	The Conservative Party	8807334278	Facebook	18_24	18-24	1270	1	611598	155429	15574	491
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	18_24	18-24	5	1	610974	245957	633	126
Paola Testori	Paola Testori	658895384568072	Facebook	18_24	18-24	31	1	609773	185258	4470	687
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	18_24	18-24	4	1	607850	243140	1214	607
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	18_24	18-24	59	1	605813	206624	5623	1837
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	18_24	18-24	19	1	605763	280889	3231	920
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	18_24	18-24	23	1	604583	225389	1068	138
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	18_24	18-24	9	1	602308	255104	849	205
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	18_24	18-24	25	1	593634	186862	1005	165
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	18_24	18-24	15	1	586542	252485	8519	1757
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	18_24	18-24	24	1	586320	218273	6767	1058
Campact e.V.	Campact e.V.	82734241364	Facebook	18_24	18-24	6	1	583031	288138	4126	1126
PSOE		189318235003	Facebook	18_24	18-24	14	1	582265	209318	951	113
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	18_24	18-24	31	1	580140	253523	925	370
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	18_24	18-24	37	1	572874	216972	1135	115
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	18_24	18-24	32	1	567499	137724	1151	221
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	18_24	18-24	29	1	564784	238554	1404	400
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	18_24	18-24	19	1	563574	253397	1976	527
GRDF	GRDF	314443337102	Facebook	18_24	18-24	1	1	562448	281224	2811	562
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	18_24	18-24	26	1	561623	214219	2707	832
Andrej Babiš	ANO	214827221987263	Facebook	18_24	18-24	10	1	556674	255148	3251	989
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	18_24	18-24	32	1	553304	186766	1610	127
Stadt Wien	Stadt Wien	110971788921077	Facebook	18_24	18-24	10	1	546886	235091	1939	652
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	18_24	18-24	420	1	538967	126318	9211	408
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	18_24	18-24	20	1	534884	219312	1186	197
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	18_24	18-24	25	1	533745	203832	2558	401
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	18_24	18-24	17	1	532446	176718	3535	639
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	18_24	18-24	51	1	530155	167241	1444	351
Kokoomus	Kokoomus	201285237101	Facebook	18_24	18-24	278	1	526444	162201	7344	988
Più Europa	Più Europa	126662574668084	Facebook	18_24	18-24	9	1	526233	221373	2487	682
Alfahír	Alfahír Hírportál	525574220799452	Facebook	18_24	18-24	49	1	522808	221165	1332	511
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	18_24	18-24	16	1	516432	209785	3094	954
Referendum Commission	Referendum Commission	580832208630212	Facebook	18_24	18-24	9	1	513408	233356	2981	585
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	18_24	18-24	23	1	512129	109139	430	13
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	18_24	18-24	764	1	508675	49914	32400	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	18_24	18-24	27	1	506680	179859	1096	96
PNL Oradea	PNL Oradea	304085190083197	Facebook	18_24	18-24	29	1	505171	209061	1028	344
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	18_24	18-24	14	1	503764	213193	4211	1027
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	18_24	18-24	24	1	502019	180771	1376	493
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	18_24	18-24	5	1	501403	210974	944	211
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	18_24	18-24	29	1	500749	159424	3910	720
Jam		299724236866849	Facebook	18_24	18-24	1	1	499998	199999	4449	890
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	18_24	18-24	18	1	499773	227743	1254	141
Nicola Magi	Nicola Magi	329290881102446	Facebook	18_24	18-24	5	1	499004	236336	411	65
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	18_24	18-24	31	1	498377	201416	735	348
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	18_24	18-24	7	1	491103	206887	922	166
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	18_24	18-24	11	1	491068	201964	1054	463
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	18_24	18-24	334	1	489810	116407	10039	585
Jos D'Haese	PVDA	1397002987227704	Facebook	18_24	18-24	21	1	487115	117027	9141	2009
Cruel	In Progress	1949870255322243	Facebook	18_24	18-24	3	1	486422	202781	1012	445
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	18_24	18-24	18	1	482728	164476	925	169
Compromís	Compromís	194053080624605	Facebook	18_24	18-24	86	1	480904	131487	1810	118
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	18_24	18-24	28	1	475533	141043	1064	63
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	18_24	18-24	26	1	472419	180955	7620	2031
Hilde Crevits	Hilde Crevits	384632394957341	Facebook	18_24	18-24	2	1	470256	190905	5122	1024
Matt Carthy	Carthy Matt	580216935345125	Facebook	18_24	18-24	5	1	464938	226976	2194	431
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	18_24	18-24	24	1	454453	160461	1234	263
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	18_24	18-24	63	1	449886	103763	1811	92
LUF Storstockholm	Emerse	321456164675366	Facebook	18_24	18-24	24	1	449793	129917	1940	559
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	18_24	18-24	58	1	448435	192584	3089	319
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	18_24	18-24	24	1	447267	156504	1194	44
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	18_24	18-24	23	1	444855	179838	6813	1661
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	18_24	18-24	44	1	443041	170557	1537	249
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	18_24	18-24	300	1	442695	68828	25718	32
TOP 09	TOP 09	90002267161	Facebook	18_24	18-24	13	1	439242	166979	976	307
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	18_24	18-24	10	1	431878	203251	1929	458
Social Democrats	Social Democrats	1012851375393300	Facebook	18_24	18-24	36	1	431821	113170	1417	0
Οι Έλληνες	In Progress	2273336566260671	Facebook	18_24	18-24	5	1	429905	187106	1165	539
Ahora Repúblicas		578942235869606	Facebook	18_24	18-24	2	1	426752	213376	2133	426
ČSSD	ČSSD	111041662264882	Facebook	18_24	18-24	67	1	424974	154845	3011	636
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	18_24	18-24	9	1	424046	180944	3247	728
Koen Geens	CD&V	294055357407926	Facebook	18_24	18-24	41	1	423198	170776	7440	1873
Declic	Declic	686190454826244	Facebook	18_24	18-24	3	1	421811	173125	484	121
In Progress	In Progress	254883792041627	Facebook	18_24	18-24	5	1	420144	179806	1009	450
Darbo partija	Darbo partija	264116120225	Facebook	18_24	18-24	22	1	418675	164936	1292	312
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	18_24	18-24	26	1	416037	102560	5569	1074
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	18_24	18-24	3	1	414969	201628	2367	473
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	18_24	18-24	29	1	414406	159296	1322	262
Brando Benifei	Brando Benifei	291380024325396	Facebook	18_24	18-24	26	1	412993	172031	2467	579
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	18_24	18-24	13	1	412319	178452	357	0
Videodrome	Videodrome	1773694896182795	Facebook	18_24	18-24	43	1	407105	94936	1684	0
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	18_24	18-24	17	1	406673	161667	1022	225
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	18_24	18-24	7	1	405568	163590	495	60
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	18_24	18-24	21	1	400125	160975	568	178
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	18_24	18-24	19	1	398163	168677	1135	157
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	18_24	18-24	15	1	396456	173191	904	44
Fianna Fáil	Fianna Fáil	222629035132	Facebook	18_24	18-24	23	1	395566	165660	1550	202
