advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	25_34	25-34	110	1	1416901	563327	6287	1025
Демократична България	Демократична България	995342840629890	Facebook	25_34	25-34	33	1	1386523	616270	8419	1685
SSU	SSU	45101268520	Facebook	25_34	25-34	48	1	1384023	514296	21978	5414
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	25_34	25-34	11	1	1377643	652853	2980	1216
Sebastian Kurz	Volkspartei	105151752909840	Facebook	25_34	25-34	20	1	1360991	616414	13475	2947
Partito Democratico	Partito Democratico	77034286895	Facebook	25_34	25-34	57	1	1346936	607304	6960	1294
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	25_34	25-34	47	1	1340011	509279	15882	2735
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	25_34	25-34	136	1	1297214	513085	9645	1705
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	25_34	25-34	80	1	1286854	453045	8276	2400
HOPE not hate	HOPE not hate	91897231853	Facebook	25_34	25-34	19	1	1279587	558559	8191	1788
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	25_34	25-34	43	1	1270000	520250	3335	848
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	25_34	25-34	26	1	1261622	556205	15993	4802
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	25_34	25-34	19	1	1230701	573253	2892	1196
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	25_34	25-34	13	1	1211689	572832	6847	1684
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	25_34	25-34	42	1	1208628	462296	4261	899
SPÖ	SPÖ	77393060080	Facebook	25_34	25-34	86	1	1207336	494278	9502	2688
Sme rodina	Sme rodina	600235073447674	Facebook	25_34	25-34	6	1	1181527	545732	5236	1266
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	25_34	25-34	62	1	1179023	400645	5115	1056
Groen	Groen	84920854319	Facebook	25_34	25-34	118	1	1178760	436714	11494	1772
Peter Mertens	PVDA	236485149843971	Facebook	25_34	25-34	50	1	1169658	477083	9747	2898
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	25_34	25-34	48	1	1161543	463933	4063	1154
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	25_34	25-34	49	1	1158304	490382	14578	4180
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	25_34	25-34	15	1	1157247	533949	1281	286
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	25_34	25-34	13	1	1112191	498811	9457	2841
John Crombez	sp.a	264131406977201	Facebook	25_34	25-34	21	1	1111308	519123	3100	792
Greenpeace España	Greenpeace España	133044800622	Facebook	25_34	25-34	78	1	1070907	365441	4320	395
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	25_34	25-34	22	1	1070814	494387	5995	1406
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	25_34	25-34	29	1	1064164	472396	3166	748
MSZP	MSZP	115388925185513	Facebook	25_34	25-34	38	1	1049040	437435	2956	1190
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	25_34	25-34	30	1	1020335	440868	4039	680
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	25_34	25-34	10	1	1018025	492236	1879	381
GroenLinks	GroenLinks	175740570505	Facebook	25_34	25-34	31	1	1010920	427968	9391	2154
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	25_34	25-34	85	1	1000491	347548	10339	3001
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	25_34	25-34	50	1	991067	408738	3795	949
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	25_34	25-34	70	1	982908	402024	4807	984
Die Grünen	Die Grünen	21759893033	Facebook	25_34	25-34	33	1	973185	425252	9956	2815
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	25_34	25-34	377	1	970702	277101	10459	228
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	25_34	25-34	11	1	970102	484505	3001	769
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	25_34	25-34	16	1	968859	414825	1321	561
European Free Alliance	European Free Alliance	46708306425	Facebook	25_34	25-34	32	1	956128	409150	7406	1705
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	25_34	25-34	29	1	936202	408542	2266	315
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	25_34	25-34	107	1	935097	261579	10590	1723
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	25_34	25-34	12	1	931176	412145	2736	576
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	25_34	25-34	25	1	928194	450647	5344	1179
PLUS	PLUS	1903580739951981	Facebook	25_34	25-34	2	1	924601	462301	971	194
D66	D66	52985377549	Facebook	25_34	25-34	26	1	919581	420478	4464	940
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	25_34	25-34	30	1	899042	380863	2083	304
déi gréng	déi gréng	21710789873	Facebook	25_34	25-34	51	1	879893	270915	5019	843
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	25_34	25-34	14	1	879526	367975	7377	1784
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	25_34	25-34	90	1	873058	336525	1653	609
Greenpeace France	Greenpeace France	39435457457	Facebook	25_34	25-34	16	1	851200	368130	3401	796
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	25_34	25-34	23	1	841281	347340	13087	3241
People's Vote UK	People's Vote	748608695327755	Facebook	25_34	25-34	56	1	828450	365540	12904	3955
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	25_34	25-34	5	1	826322	386449	4505	1026
Kialo	Kialo	729627343834501	Facebook	25_34	25-34	62	1	821208	187736	8008	1590
Alfahír	Alfahír Hírportál	525574220799452	Facebook	25_34	25-34	49	1	794589	336718	2112	840
VVD	VVD	121264564551002	Facebook	25_34	25-34	32	1	789334	351161	4645	918
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	25_34	25-34	5	1	788673	343413	1050	452
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	25_34	25-34	18	1	783511	335659	2580	525
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	25_34	25-34	120	1	782873	301915	10402	3338
ČSSD	ČSSD	111041662264882	Facebook	25_34	25-34	135	1	769711	256329	6308	1362
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	25_34	25-34	101	1	754283	279777	2366	831
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	25_34	25-34	48	1	750913	325680	3470	692
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	25_34	25-34	28	1	731940	298730	3266	1147
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	25_34	25-34	11	1	726279	317078	5311	1521
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	25_34	25-34	16	1	725855	320610	11520	2482
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	25_34	25-34	139	1	722688	178895	3099	0
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	25_34	25-34	5	1	721681	288673	720	144
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	25_34	25-34	680	1	719714	81981	46198	29
PNL Oradea	PNL Oradea	304085190083197	Facebook	25_34	25-34	39	1	717997	264602	1566	463
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	25_34	25-34	48	1	707730	258763	13320	3196
Forza Italia	Forza Italia	172265396249029	Facebook	25_34	25-34	10	1	707238	312821	1757	497
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	25_34	25-34	41	1	706970	268323	2752	836
Compromís	Compromís	194053080624605	Facebook	25_34	25-34	86	1	705737	193575	2906	207
Swatch	Swatch	297973083586150	Facebook	25_34	25-34	25	1	705276	259307	7133	1603
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	25_34	25-34	8	1	701319	321778	1067	361
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	25_34	25-34	30	1	699527	242444	1657	154
Più Europa	Più Europa	126662574668084	Facebook	25_34	25-34	9	1	691288	294046	3416	909
Stadt Wien	Stadt Wien	110971788921077	Facebook	25_34	25-34	11	1	689241	308042	2065	536
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	25_34	25-34	30	1	684564	274766	762	302
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	25_34	25-34	13	1	684409	291943	1288	337
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25_34	25-34	38	1	681061	278924	5497	1204
Andrej Babiš	ANO	214827221987263	Facebook	25_34	25-34	10	1	672945	310768	3995	1219
Οι Έλληνες	In Progress	2273336566260671	Facebook	25_34	25-34	6	1	666436	279895	2681	877
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	25_34	25-34	46	1	666431	231047	4020	968
Amnesty International UK	Amnesty International UK	7624294394	Facebook	25_34	25-34	432	1	664714	138578	13685	565
Conservatives	The Conservative Party	8807334278	Facebook	25_34	25-34	1268	1	664238	182106	13982	523
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	25_34	25-34	19	1	660549	294372	2617	663
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	25_34	25-34	18	1	659049	285557	826	64
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	25_34	25-34	32	1	657657	269642	1989	359
Ahora Repúblicas		578942235869606	Facebook	25_34	25-34	2	1	650526	325263	3251	650
Campact e.V.	Campact e.V.	82734241364	Facebook	25_34	25-34	6	1	647603	313289	5453	1334
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	25_34	25-34	768	1	645739	61207	42109	0
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	25_34	25-34	131	1	644806	199899	1964	420
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	25_34	25-34	42	1	641309	227218	1543	229
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	25_34	25-34	10	1	630614	298635	2817	628
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	25_34	25-34	31	1	627050	254390	959	454
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	25_34	25-34	11	1	624167	257458	1281	235
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	25_34	25-34	30	1	619728	217332	4731	933
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	25_34	25-34	31	1	619167	267567	829	315
Centerpartiet	Centerpartiet	12690894340	Facebook	25_34	25-34	29	1	617083	277929	10576	4526
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	25_34	25-34	17	1	606531	241116	1568	392
Werner Kogler	Die Grünen	133612666671985	Facebook	25_34	25-34	6	1	600093	279517	3713	940
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	25_34	25-34	24	1	598651	244757	3878	1190
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	25_34	25-34	11	1	596439	246210	1262	557
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	25_34	25-34	66	1	586381	211369	2022	547
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	25_34	25-34	29	1	585205	243596	1326	379
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	25_34	25-34	16	1	584875	262695	1955	445
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	25_34	25-34	31	1	577455	252873	1093	242
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	25_34	25-34	59	1	574657	207781	5441	1771
European Youth Forum	European Youth Forum	80161254850	Facebook	25_34	25-34	2	1	562680	264468	3656	731
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	25_34	25-34	335	1	557575	132970	12883	702
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	25_34	25-34	84	1	555542	120559	2247	149
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	25_34	25-34	5	1	549926	249684	2114	550
Enhedslisten	Enhedslisten	223040066022	Facebook	25_34	25-34	39	1	547538	203955	5463	2285
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	25_34	25-34	16	1	546110	257361	1247	151
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	25_34	25-34	44	1	545851	199363	1847	282
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	25_34	25-34	37	1	528038	187869	1117	150
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	25_34	25-34	458	1	527457	110721	11955	352
FPÖ	FPÖ	169051073236170	Facebook	25_34	25-34	13	1	525905	231922	5805	1491
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	25_34	25-34	13	1	524019	223062	469	0
TOP 09	TOP 09	90002267161	Facebook	25_34	25-34	13	1	521744	208020	1125	392
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	25_34	25-34	50	1	519228	139898	2166	75
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	25_34	25-34	41	1	516504	207689	8254	2062
kontrast.at	kontrast.at	1079650008770485	Facebook	25_34	25-34	30	1	513002	197788	5963	1322
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	25_34	25-34	32	1	510244	181466	6808	1906
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	25_34	25-34	25	1	509374	162211	2267	463
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	25_34	25-34	51	1	508874	159987	1408	348
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	25_34	25-34	5	1	507791	205729	545	109
Sven Giegold	Sven Giegold	1391306014465513	Facebook	25_34	25-34	23	1	506851	196018	4502	854
Kokoomus	Kokoomus	201285237101	Facebook	25_34	25-34	281	1	506237	155613	7044	972
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	25_34	25-34	21	1	505521	226176	2284	716
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	25_34	25-34	11	1	504063	192484	1795	382
Darbo partija	Darbo partija	264116120225	Facebook	25_34	25-34	22	1	503966	207221	1518	402
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	25_34	25-34	8	1	502358	221975	5612	1323
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	25_34	25-34	17	1	500057	221589	1776	316
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	25_34	25-34	17	1	495808	219419	2617	641
Paola Testori	Paola Testori	658895384568072	Facebook	25_34	25-34	54	1	492558	134752	3667	425
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	25_34	25-34	5	1	492396	246198	3475	777
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	25_34	25-34	7	1	489931	208943	905	166
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	25_34	25-34	28	1	488204	201456	1448	219
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	25_34	25-34	28	1	485047	117638	4568	838
Matt Carthy	Carthy Matt	580216935345125	Facebook	25_34	25-34	5	1	483791	236015	2246	441
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	25_34	25-34	103	1	480247	133337	4272	339
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	25_34	25-34	10	1	479964	227986	2416	474
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	25_34	25-34	18	1	473947	165614	948	177
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	25_34	25-34	19	1	473200	216568	1909	399
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	25_34	25-34	7	1	472282	200053	1319	382
Plan International Sverige	Plan International Sverige	382243262003	Facebook	25_34	25-34	32	1	471473	199197	3239	1106
Partido Socialista Europeo	Partido Socialista Europeo	442423976113917	Facebook	25_34	25-34	17	1	469902	182230	1632	234
Referendum Commission	Referendum Commission	580832208630212	Facebook	25_34	25-34	9	1	468438	207569	2818	550
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	25_34	25-34	4	1	467360	186944	933	467
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	25_34	25-34	12	1	466420	208645	2635	500
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	25_34	25-34	28	1	466218	143495	1123	87
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	25_34	25-34	199	1	459929	111811	6403	289
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	25_34	25-34	21	1	458518	185069	640	193
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	25_34	25-34	19	1	458229	193962	1341	203
Ecolo	Ecolo	38296327361	Facebook	25_34	25-34	35	1	457062	189383	2454	555
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	25_34	25-34	17	1	456442	198006	1426	272
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	25_34	25-34	5	1	455108	190165	6274	1241
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	25_34	25-34	14	1	455043	205579	2273	437
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	25_34	25-34	24	1	454212	167541	1148	429
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	25_34	25-34	15	1	452277	200956	601	160
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	25_34	25-34	5	1	451579	189401	881	197
Maria Walsh	Fine Gael	883806764992893	Facebook	25_34	25-34	10	1	448579	197874	3137	1080
Lara Comi	Lara Comi	155619044465389	Facebook	25_34	25-34	21	1	447974	183663	2092	471
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	25_34	25-34	83	1	447864	104116	3766	365
Brando Benifei	Brando Benifei	291380024325396	Facebook	25_34	25-34	26	1	447860	186297	2878	678
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	25_34	25-34	32	1	440681	106502	867	167
Cruel	In Progress	1949870255322243	Facebook	25_34	25-34	3	1	436437	184093	919	388
Claudia Gamon	NEOS	447992848717452	Facebook	25_34	25-34	37	1	435946	149538	3483	904
Alfred Sant	Alfred Sant	537789116260209	Facebook	25_34	25-34	28	1	434055	168669	1593	319
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	25_34	25-34	4	1	432151	198663	1022	411
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	25_34	25-34	88	1	432127	146188	2106	32
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	25_34	25-34	12	1	429890	185709	725	97
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	25_34	25-34	25	1	428182	155503	1914	374
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	25_34	25-34	28	1	427319	164843	1846	298
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	25_34	25-34	26	1	426759	194292	532	164
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	25_34	25-34	26	1	426699	121520	6432	1250
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	25_34	25-34	7	1	425286	163100	4753	950
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	25_34	25-34	80	1	423786	89540	2826	622
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	25_34	25-34	20	1	423001	88869	950	0
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	25_34	25-34	16	1	422785	191066	2513	836
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	25_34	25-34	15	1	422621	179605	1234	131
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	25_34	25-34	57	1	422490	90472	2214	581
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	25_34	25-34	24	1	418321	145233	1124	236
