advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Groen	Groen	84920854319	Facebook	65_	65+	35	1	189869	70242	1705	297
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	65_	65+	3	1	188839	79072	1711	342
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	65_	65+	29	1	188461	47056	854	0
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	65_	65+	14	1	188444	65994	1780	425
Радан Кънев	Радан Кънев	1461853244069926	Facebook	65_	65+	27	1	187490	72323	548	39
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	65_	65+	11	1	187246	85142	2783	726
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	65_	65+	37	1	186910	44438	1070	82
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	65_	65+	13	1	186818	77591	1255	263
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	65_	65+	17	1	186790	67547	592	79
Best For Britain	Best for Britain	1863944713844924	Facebook	65_	65+	11	1	184832	73968	2064	428
Tomas Tobé	Moderaterna	1829725353928210	Facebook	65_	65+	35	1	183838	49556	3352	741
Compromís	Compromís	194053080624605	Facebook	65_	65+	86	1	181989	60289	993	114
SSU	SSU	45101268520	Facebook	65_	65+	4	1	180768	84790	2926	785
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	65_	65+	37	1	180591	46052	1025	93
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	65_	65+	16	1	180130	76564	540	113
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	65_	65+	11	1	179083	77892	3594	834
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	65_	65+	20	1	176955	74218	715	106
John Crombez	sp.a	264131406977201	Facebook	65_	65+	23	1	176222	78163	1429	303
Alfred Sant	Alfred Sant	537789116260209	Facebook	65_	65+	28	1	176201	65775	642	121
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	65_	65+	30	1	176099	70517	808	176
SF	SF	74796954245	Facebook	65_	65+	31	1	175009	38121	1411	358
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	65_	65+	317	1	174744	13141	12157	2
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	65_	65+	37	1	173786	40449	402	69
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	65_	65+	50	1	172967	39312	672	45
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	65_	65+	17	1	172401	59977	636	96
Valerio Zoggia	Valerio Zoggia	174166786029904	Facebook	65_	65+	8	1	171859	85268	767	179
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	65_	65+	9	1	170822	76079	591	106
Corradino Mineo	Danila Tarantino	429319385345	Facebook	65_	65+	45	1	170301	39605	1262	0
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	65_	65+	48	1	170032	56101	1821	460
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	65_	65+	16	1	168979	73015	1006	227
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	65_	65+	371	1	168565	39578	2275	13
Greenpeace France	Greenpeace France	39435457457	Facebook	65_	65+	16	1	167884	69136	667	152
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	65_	65+	25	1	167192	57759	1550	219
Greenpeace España	Greenpeace España	133044800622	Facebook	65_	65+	79	1	165752	65366	793	110
BUPL	BUPL	359674067377201	Facebook	65_	65+	7	1	165199	71065	1383	541
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	65_	65+	2	1	165051	82525	316	158
Zuokas	LLS (liberalai)	150259975018869	Facebook	65_	65+	4	1	164476	68978	1435	287
Sebastian Kurz	Volkspartei	105151752909840	Facebook	65_	65+	20	1	160593	71056	1739	371
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	65_	65+	29	1	158689	43778	1829	693
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	65_	65+	9	1	158668	78077	578	113
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	65_	65+	21	1	158527	50814	760	124
Οι Έλληνες	In Progress	2273336566260671	Facebook	65_	65+	7	1	157734	64331	702	204
Jesse Klaver	GroenLinks	687496011309020	Facebook	65_	65+	3	1	155646	63783	1479	296
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	65_	65+	70	1	155273	57552	1725	216
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	65_	65+	26	1	155120	50726	908	80
Margrete Auken	SF	36730930417	Facebook	65_	65+	26	1	152447	34171	1813	396
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	65_	65+	37	1	152401	52741	327	61
College voor de Rechten van de Mens	College voor de Rechten van de Mens	176804439190262	Facebook	65_	65+	8	1	151136	60411	968	289
CDH BW	cdH Brabant wallon	156559267857740	Facebook	65_	65+	21	1	150714	41524	2005	424
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	65_	65+	25	1	150519	46880	394	27
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	65_	65+	29	1	150096	63313	557	247
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	65_	65+	41	1	149177	39459	386	57
VVD	VVD	121264564551002	Facebook	65_	65+	29	1	148189	62956	992	175
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	65_	65+	17	1	147276	53420	3162	754
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	65_	65+	12	1	146159	59897	204	86
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	65_	65+	37	1	145104	35787	1519	343
Les Wallons ne sont pas des parasites.Les Belges d'abord.		159664670746380	Facebook	65_	65+	1	1	143651	71826	718	143
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	65_	65+	17	1	142475	47172	2395	610
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	65_	65+	8	1	142299	60839	2085	472
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	65_	65+	28	1	141851	34882	1071	258
Maggie De Block	Maggie De Block	1410219772556421	Facebook	65_	65+	44	1	141707	46634	3202	574
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	65_	65+	36	1	141426	30521	530	122
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	65_	65+	7	1	141142	61256	1355	271
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	65_	65+	8	1	140945	51719	614	303
Pia Olsen Dyhr	SF	49348971479	Facebook	65_	65+	31	1	139088	30285	1436	434
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	65_	65+	2	1	137741	65881	3810	762
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	65_	65+	27	1	137312	59266	835	189
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	65_	65+	19	1	136188	55622	594	79
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	65_	65+	22	1	135920	32517	553	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	65_	65+	19	1	135329	55018	409	108
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	65_	65+	18	1	134281	57692	652	125
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	65_	65+	20	1	133508	45654	1191	251
Federica Sabbati	Federica Sabbati	834884563535291	Facebook	65_	65+	15	1	133402	40453	1089	188
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	65_	65+	4	1	133309	55609	277	121
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	65_	65+	19	1	132874	34048	1264	256
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	65_	65+	14	1	132734	56381	175	47
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	65_	65+	40	1	132362	30262	1027	18
Der er noget, der ikke stemmer	The Brand Agency ApS	607503123085160	Facebook	65_	65+	3	1	131935	59891	1290	400
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	65_	65+	13	1	131907	39292	390	20
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	65_	65+	10	1	131385	53718	634	116
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	65_	65+	24	1	130323	55308	2305	524
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	65_	65+	139	1	128726	33842	1460	0
VPA Research		369030033713837	Facebook	65_	65+	11	1	128514	28837	1019	110
Il golpe Gentiloni		1299858193475119	Facebook	65_	65+	1	1	127989	51195	1279	255
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	65_	65+	10	1	127728	56736	587	108
Cristiano Zanella	Cristiano Zanella	1051393861711144	Facebook	65_	65+	14	1	127428	43944	757	160
kontrast.at	kontrast.at	1079650008770485	Facebook	65_	65+	30	1	126778	47565	1729	340
Sme rodina	Sme rodina	600235073447674	Facebook	65_	65+	6	1	126502	55701	812	177
Massimo Paolucci	Massimo Paolucci	417241311803541	Facebook	65_	65+	12	1	126446	32236	320	23
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	65_	65+	15	1	125012	52334	510	83
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	65_	65+	61	1	124544	39517	505	147
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	65_	65+	19	1	124284	45307	747	87
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	65_	65+	5	1	123700	54571	199	40
Unite the union	Unite the union	175584152579855	Facebook	65_	65+	6	1	123457	57094	802	287
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	65_	65+	10	1	123117	34177	339	31
Pina Picierno	SocialCom	212896992084952	Facebook	65_	65+	39	1	122909	39197	876	28
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	65_	65+	118	1	122552	29570	1908	0
Mauro Parolini	Mauro Parolini 	179225584042	Facebook	65_	65+	38	1	122401	30098	867	0
Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	65_	65+	13	1	120745	24710	1290	337
