spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	FR	France	Greenpeace France		39435457457	Facebook	108	1	12784009	5282210	39485	12697
0_1k	0 - 1k	FR	France	Médecins du Monde France		265420476920	Facebook	964	1	7849766	2514588	118119	8176
0_1k	0 - 1k	FR	France	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	7359398	2879793	29526	7799
0_1k	0 - 1k	FR	France	European Parliament		178362315106	Facebook	66	1	5418502	2367843	17513	5824
0_1k	0 - 1k	FR	France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	92	1	4367254	1669736	10306	299
0_1k	0 - 1k	FR	France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	60	1	4319374	1779154	16546	3730
0_1k	0 - 1k	FR	France	Make.org	Make.org	122037308191612	Facebook	58	1	2508810	1040058	14170	3561
0_1k	0 - 1k	FR	France	Kialo		729627343834501	Facebook	365	1	2299404	896110	13439	3043
0_1k	0 - 1k	FR	France	UNICEF France		173159234432	Facebook	38	1	2288710	898902	12060	2899
0_1k	0 - 1k	FR	France	Unis pour les Droits Humains		1642871805813802	Facebook	20	1	2089436	854198	1735	51
0_1k	0 - 1k	FR	France	Le Monde		14892757589	Facebook	34	1	1715221	634069	3554	441
0_1k	0 - 1k	FR	France	Dungeon Defenders		107960282569653	Facebook	162	1	1692450	718736	4490	491
0_1k	0 - 1k	FR	France	Ministère de l'Intérieur		103146727990	Facebook	29	1	1620620	629490	4937	1608
0_1k	0 - 1k	FR	France	350.org		12185972707	Facebook	60	1	1601484	362769	7309	796
0_1k	0 - 1k	FR	France	2 Min Ecologie		433170297221149	Facebook	67	1	1568278	503778	14401	2494
0_1k	0 - 1k	FR	France	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	61	1	1433794	335966	13637	1899
0_1k	0 - 1k	FR	France	La Prime Énergie		336155273400553	Facebook	21	1	1420617	553857	8876	2799
0_1k	0 - 1k	FR	France	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	110	1	1355820	309982	15689	1199
0_1k	0 - 1k	FR	France	Le 1		850828794934579	Facebook	21	1	1315798	494933	2478	99
0_1k	0 - 1k	FR	France	SECIB Immobilier		378027698975144	Facebook	23	1	1050974	368999	10776	3499
0_1k	0 - 1k	FR	France	Céréal Bio & Céréal France		1636261843328359	Facebook	4	1	1001810	399926	2195	999
0_1k	0 - 1k	FR	France	VeganbottleGo		320828511985253	Facebook	2	1	999861	399945	1997	999
0_1k	0 - 1k	FR	France	Agence Isolation Pour Tous		568528630290119	Facebook	18	1	977882	380965	8681	3099
0_1k	0 - 1k	FR	France	Simulation Energétique		562488297524492	Facebook	20	1	973976	346998	8379	2699
0_1k	0 - 1k	FR	France	Stop Impôt		1538720933075616	Facebook	11	1	949907	399968	6588	2199
