spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FR	France	467	154	2315057	579717	19890	0
50_100	50 - 100	FR	France	463	150	9217	2200	107	0
100_1k	100 - 1k	FR	France	162	64	10043200	4034021	40072	11702
1k_5k	1k - 5k	FR	France	41	13	20541442	9397863	161654	32337
