advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gouvernement	Gouvernement	392341217527576	Facebook	100_1k	100 - 1k	FR	France	22	1	4349298	1819709	13976	4599
Greenpeace France	Greenpeace France	39435457457	Facebook	100_1k	100 - 1k	FR	France	6	1	1849732	759893	3993	1399
European Parliament	European Parliament	178362315106	Facebook	100_1k	100 - 1k	FR	France	3	1	709917	304963	2496	1099
EcoTree	EcoTree	386108291584856	Facebook	100_1k	100 - 1k	FR	France	1	1	499935	199974	498	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	FR	France	13	1	411930	192193	1344	365
Cogito	Cogito	2059332547662115	Facebook	100_1k	100 - 1k	FR	France	4	1	349944	159976	1995	399
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	100_1k	100 - 1k	FR	France	2	1	299943	149972	1497	599
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	100_1k	100 - 1k	FR	France	5	1	249793	49959	2492	499
Jam		299724236866849	Facebook	100_1k	100 - 1k	FR	France	1	1	207974	83189	1850	370
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	100_1k	100 - 1k	FR	France	4	1	199988	39998	1995	399
Make.org	Make.org	122037308191612	Facebook	100_1k	100 - 1k	FR	France	2	1	166028	83015	1273	522
Il est encore temps	Il est encore temps	353979872007801	Facebook	100_1k	100 - 1k	FR	France	1	1	99992	49996	498	99
Sciences Po	Sciences Po	212218225479739	Facebook	100_1k	100 - 1k	FR	France	1	1	49999	10000	499	99
Isolation Unissons-Nous	Raphael Meslati 	354266718547634	Facebook	100_1k	100 - 1k	FR	France	1	1	49999	10000	499	100
Les Energies du Soleil		1684031805239401	Facebook	100_1k	100 - 1k	FR	France	1	1	49999	10000	499	100
La Colonie		192097911199804	Facebook	100_1k	100 - 1k	FR	France	1	1	49999	10000	499	100
WWF-France	WWF-France	145392792632	Facebook	100_1k	100 - 1k	FR	France	1	1	49994	9999	498	99
America mag	America mag	1907091326193407	Facebook	100_1k	100 - 1k	FR	France	1	1	49994	9999	498	99
Agir Pour l'Environnement		86539967660	Facebook	100_1k	100 - 1k	FR	France	1	1	49994	9999	498	99
upply FR	Upply	216289915800302	Facebook	100_1k	100 - 1k	FR	France	1	1	49993	9998	498	99
upply	Upply	248039519074498	Facebook	100_1k	100 - 1k	FR	France	1	1	49991	9998	498	99
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	100_1k	100 - 1k	FR	France	1	1	49990	9998	498	99
Service-Public.fr	Service-Public.fr	244226855990028	Facebook	100_1k	100 - 1k	FR	France	1	1	49987	9997	498	99
Eurolapins	Pulse of Europe France	755726434768654	Facebook	100_1k	100 - 1k	FR	France	1	1	49817	9963	497	99
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	100_1k	100 - 1k	FR	France	2	1	17492	7416	37	15
European Commission	European Commission	107898832590939	Facebook	100_1k	100 - 1k	FR	France	2	1	14906	7453	37	7
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	100_1k	100 - 1k	FR	France	1	1	3235	1617	8	1
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	100_1k	100 - 1k	FR	France	14	1	2126	647	17	3
نداء الحرب 3: امبراطورية الفولاذ		1896641773933197	Facebook	100_1k	100 - 1k	FR	France	1	1	2110	844	2	0
European Free Alliance	European Free Alliance	46708306425	Facebook	100_1k	100 - 1k	FR	France	1	1	1839	919	9	4
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	100_1k	100 - 1k	FR	France	1	1	1302	260	13	2
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	100_1k	100 - 1k	FR	France	1	1	845	422	4	0
Big News Buzz		125179374733697	Facebook	100_1k	100 - 1k	FR	France	1	1	723	361	3	1
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	100_1k	100 - 1k	FR	France	7	1	571	142	5	1
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	100_1k	100 - 1k	FR	France	17	1	503	186	5	1
ETUC		129041250601685	Facebook	100_1k	100 - 1k	FR	France	1	1	444	88	4	0
Denis Itxaso	PSE -EE	107905879550963	Facebook	100_1k	100 - 1k	FR	France	1	1	416	208	2	0
Navarra Suma	Navarra Suma	401519690408274	Facebook	100_1k	100 - 1k	FR	France	2	1	383	76	3	0
Piraten Bezierk Osten		141480992729926	Facebook	100_1k	100 - 1k	FR	France	1	1	355	71	3	0
Elections du 26 mai 2019	Baudouin Henri M Schellen	330193751003087	Facebook	100_1k	100 - 1k	FR	France	1	1	329	65	3	0
Opaline Meunier	Opaline Meunier	1003984536437712	Facebook	100_1k	100 - 1k	FR	France	1	1	239	119	1	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	100_1k	100 - 1k	FR	France	2	1	237	101	1	0
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	100_1k	100 - 1k	FR	France	2	1	159	31	1	0
Kasper Vandecasteele	Vandecasteele Kasper	525551311288918	Facebook	100_1k	100 - 1k	FR	France	1	1	130	26	1	0
PS Mons-Borinage		132596773464688	Facebook	100_1k	100 - 1k	FR	France	1	1	92	18	0	0
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	100_1k	100 - 1k	FR	France	2	1	85	17	0	0
Matteo Gagliasso	Matteo Gagliasso	1546887325441954	Facebook	100_1k	100 - 1k	FR	France	1	1	82	41	0	0
Johan Vande Lanotte	Johan Vande Lanotte	326674124027240	Facebook	100_1k	100 - 1k	FR	France	1	1	63	12	0	0
Open Vld	Open Vld	53668151866	Facebook	100_1k	100 - 1k	FR	France	1	1	56	11	0	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	100_1k	100 - 1k	FR	France	1	1	39	7	0	0
Jong Groen Middenkust	De Lille Robin Raymond R	622145671160375	Facebook	100_1k	100 - 1k	FR	France	2	1	35	7	0	0
MR Charleroi	MR - Mouvement Réformateur	176691749116050	Facebook	100_1k	100 - 1k	FR	France	1	1	32	6	0	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	100_1k	100 - 1k	FR	France	5	1	27	10	0	0
PSAnderlues	Philippe Henri M Tison	197214344323855	Facebook	100_1k	100 - 1k	FR	France	1	1	18	3	0	0
Adeline Bouché	Bouché Adeline Danielle P	474944862932729	Facebook	100_1k	100 - 1k	FR	France	1	1	13	6	0	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	100_1k	100 - 1k	FR	France	1	1	11	2	0	0
Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	100_1k	100 - 1k	FR	France	1	1	11	5	0	0
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	100_1k	100 - 1k	FR	France	1	1	9	4	0	0
Eliane Tillieux	Eliane Maria J Tillieux	515506935187700	Facebook	100_1k	100 - 1k	FR	France	1	1	8	1	0	0
Charis Kamoen	Kamoen Charis Oswald M	207387513240677	Facebook	100_1k	100 - 1k	FR	France	1	1	6	1	0	0
Laure Nkundakozera Uwase #23		1844087905686822	Facebook	100_1k	100 - 1k	FR	France	1	1	5	1	0	0
Ecolo Mons-Borinage / Hauts-Pays	Bravin Geoffrey 	235500823177113	Facebook	100_1k	100 - 1k	FR	France	1	1	2	0	0	0
