day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	ES	Spain	4197	227	5709832	1825001	80522	2035
d134	2019-05-14	ES	Spain	4373	251	7678083	2449605	96450	2723
d133	2019-05-13	ES	Spain	4120	242	7279640	2439251	86242	2959
d132	2019-05-12	ES	Spain	3368	218	5032806	1758384	48925	2357
d131	2019-05-11	ES	Spain	3294	216	4671388	1639734	44123	2115
d130	2019-05-10	ES	Spain	3146	218	4978992	1772204	44960	2635
d129	2019-05-09	ES	Spain	2959	192	4589874	1664669	52374	2946
d128	2019-05-08	ES	Spain	2241	182	2603997	914574	29161	1831
d127	2019-05-07	ES	Spain	2215	164	2645573	963890	28013	1992
d126	2019-05-06	ES	Spain	2191	161	10454158	4510694	56025	8097
d125	2019-05-05	ES	Spain	2317	151	1811137	569416	35274	1197
d124	2019-05-04	ES	Spain	1767	159	1367615	467553	17953	1043
d123	2019-05-03	ES	Spain	1755	178	4892555	1890357	29125	2935
d122	2019-05-02	ES	Spain	1595	176	2017028	726680	15846	1012
d121	2019-05-01	ES	Spain	1547	174	1444335	529463	15066	973
d120	2019-04-30	ES	Spain	1569	192	4811348	1693615	22766	2323
d119	2019-04-29	ES	Spain	1022	189	2228867	828306	10406	1457
d118	2019-04-28	ES	Spain	1057	190	2727437	1141046	15185	2594
d117	2019-04-27	ES	Spain	1113	223	3962232	1697966	21154	3692
d116	2019-04-26	ES	Spain	5423	291	63829778	25839240	450132	79781
d115	2019-04-25	ES	Spain	6845	295	71791740	27426606	630114	89272
d114	2019-04-24	ES	Spain	4063	293	42775200	17215792	325614	56315
d113	2019-04-23	ES	Spain	3407	300	37892718	14945049	289858	45232
d112	2019-04-22	ES	Spain	1840	295	24809134	9964971	146856	25480
d111	2019-04-21	ES	Spain	1592	278	16165625	6327745	103187	13114
d110	2019-04-20	ES	Spain	1734	281	16108029	6181942	122733	13070
d109	2019-04-19	ES	Spain	2117	288	14921170	5406829	111329	9932
d108	2019-04-18	ES	Spain	2144	290	22125752	7130314	139942	14966
d107	2019-04-17	ES	Spain	2304	290	19921338	6154358	121554	10043
d106	2019-04-16	ES	Spain	2316	294	20783591	6399993	125163	9427
