country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PT	Portugal	0_1k	0 - 1k	906	336	195347	0	18083	0
PT	Portugal	1k_5k	1k - 5k	1039	440	1085584	217160	20947	1
PT	Portugal	5k_10k	5k - 10k	532	291	999474	499786	9780	17
PT	Portugal	10k_50k	10k - 50k	1240	442	11658237	2331694	32391	2461
PT	Portugal	50k_100k	50k - 100k	363	159	6889686	3444877	23181	4410
PT	Portugal	100k_200k	100k - 200k	259	100	7302870	3651453	20143	5089
PT	Portugal	200k_500k	200k - 500k	217	86	13130278	5252121	24756	7927
PT	Portugal	500k_1m	500k - 1m	94	49	12042814	6021413	33777	8113
