age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
65_	65+	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	235	1	3303298	1266023	21211	4198
65_	65+	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	288	1	260484	42509	9238	324
65_	65+	FI	Finland	Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	14	1	226417	52163	3161	715
65_	65+	FI	Finland	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	34	1	202403	66842	2283	490
65_	65+	FI	Finland	Piia Kurki	Piia Kurki	270567833058986	Facebook	28	1	172159	40283	1705	249
65_	65+	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	39	1	113515	46106	1167	23
65_	65+	FI	Finland	Neste		1083597725003936	Facebook	1	1	106596	42638	1065	213
65_	65+	FI	Finland	Vihreät - De Gröna		33722070600	Facebook	30	1	101326	38342	385	68
65_	65+	FI	Finland	Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	6	1	100594	39618	158	19
65_	65+	FI	Finland	European Parliament		178362315106	Facebook	39	1	95072	28972	886	166
65_	65+	FI	Finland	Camilla Gunell till EU 2019		360575481205047	Facebook	17	1	85739	19146	759	102
65_	65+	FI	Finland	Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	13	1	85020	18241	939	154
65_	65+	FI	Finland	Elsi Katainen		190042298268350	Facebook	33	1	75496	16519	887	0
65_	65+	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	99	1	74364	10894	3278	0
65_	65+	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	32	1	73765	16718	1053	54
65_	65+	FI	Finland	K-Supermarket		380462231997295	Facebook	6	1	71702	31450	1405	314
65_	65+	FI	Finland	Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	22	1	60059	14086	577	70
65_	65+	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	21	1	57303	17593	717	83
65_	65+	FI	Finland	Janne Kaisanlahti		309381625805373	Facebook	26	1	54192	11360	1005	27
65_	65+	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	34	1	52692	12770	914	30
65_	65+	FI	Finland	Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	7	1	49115	10275	220	27
65_	65+	FI	Finland	Henrik Wickström	Wickström 2019	448116415229902	Facebook	36	1	48947	11428	684	14
65_	65+	FI	Finland	Lauri Kaira		619118744885450	Facebook	6	1	45601	8939	554	85
65_	65+	FI	Finland	Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	10	1	43268	9303	495	69
65_	65+	FI	Finland	Keskusta	Suomen Keskusta	55312855747	Facebook	26	1	42099	10796	190	17
