country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	0_1k	0 - 1k	979	436	541086	0	8493	269
HU	Hungary	1k_5k	1k - 5k	1470	769	4620810	924347	21240	2711
HU	Hungary	5k_10k	5k - 10k	724	378	3766953	1883664	15758	3482
HU	Hungary	10k_50k	10k - 50k	1554	455	36731495	7346446	92327	20054
HU	Hungary	50k_100k	50k - 100k	480	178	23115487	11557859	61850	22582
HU	Hungary	100k_200k	100k - 200k	413	128	46600152	23300192	106817	44152
HU	Hungary	200k_500k	200k - 500k	245	94	47733865	19093584	83003	33354
HU	Hungary	500k_1m	500k - 1m	103	47	35162551	17581293	74330	29144
