advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	10k_50k	10k - 50k	LT	Lithuania	42	1	2099957	419999	4157	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	10k_50k	10k - 50k	LT	Lithuania	41	1	2049942	409996	4458	99
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	10k_50k	10k - 50k	LT	Lithuania	27	1	1349965	269998	3872	300
Už Ingridą		2214495192154107	Facebook	10k_50k	10k - 50k	LT	Lithuania	17	1	849983	170000	1683	0
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	10k_50k	10k - 50k	LT	Lithuania	14	1	699986	140000	1386	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	10k_50k	10k - 50k	LT	Lithuania	14	1	699977	139998	1385	0
Darbo partija	Darbo partija	264116120225	Facebook	10k_50k	10k - 50k	LT	Lithuania	10	1	499989	99999	1389	99
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	10k_50k	10k - 50k	LT	Lithuania	10	1	499954	99992	1389	99
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	10k_50k	10k - 50k	LT	Lithuania	9	1	449991	90000	1691	200
Liberalai	Liberalai	81004804444	Facebook	10k_50k	10k - 50k	LT	Lithuania	9	1	449985	89998	1280	100
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	10k_50k	10k - 50k	LT	Lithuania	8	1	399992	80000	792	0
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	10k_50k	10k - 50k	LT	Lithuania	8	1	399991	80000	791	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	10k_50k	10k - 50k	LT	Lithuania	11	1	351465	70294	695	0
Bronis Ropė		216419471860983	Facebook	10k_50k	10k - 50k	LT	Lithuania	7	1	349992	69999	692	0
Kialo		729627343834501	Facebook	10k_50k	10k - 50k	LT	Lithuania	182	1	325099	65021	2009	359
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)	TS-LKD	198988713464683	Facebook	10k_50k	10k - 50k	LT	Lithuania	6	1	299993	59999	593	0
Algimantas    Matulevičius		264954716868937	Facebook	10k_50k	10k - 50k	LT	Lithuania	5	1	249995	50000	440	0
European Parliament		178362315106	Facebook	10k_50k	10k - 50k	LT	Lithuania	9	1	203592	40719	806	100
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	10k_50k	10k - 50k	LT	Lithuania	4	1	199995	39999	795	100
Aušra Maldeikienė		1650670061877646	Facebook	10k_50k	10k - 50k	LT	Lithuania	4	1	199956	39992	1064	178
Tomas Tomilinas - naujienos		530620843630609	Facebook	10k_50k	10k - 50k	LT	Lithuania	3	1	149997	30000	297	0
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	10k_50k	10k - 50k	LT	Lithuania	3	1	149963	29993	296	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	10k_50k	10k - 50k	LT	Lithuania	3	1	149897	29980	296	0
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	10k_50k	10k - 50k	LT	Lithuania	2	1	99998	20000	198	0
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	10k_50k	10k - 50k	LT	Lithuania	2	1	99998	20000	176	0
