advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	2491	498	4	0
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	946	189	9	1
Filip Hamro-Drotz	HAMRO-DROTZ DENNIS MIKAEL	2251922594829597	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	3	1	404	63	14	0
European Parliament	European Parliament	178362315106	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	351	175	3	1
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	314	63	6	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	4	1	201	37	5	0
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	3	1	165	32	1	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	139	69	1	0
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	3	1	90	12	3	0
Anna Jungner-Nordgren	Stödföreningen för Anna Jungner-Nordgren	126206450772264	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	41	0	4	0
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2	1	37	9	0	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	20	4	0	0
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	17	3	0	0
Irja Sokka Poliitikko	Irja Sokka Poliitikko	689010728162410	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	15	3	0	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2	1	14	1	0	0
Matleena Käppi	Matleena Käpin vuoden 2019 vaalien tukiyhdistys	1806983809518838	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	8	1	0	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	7	1	0	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	7	1	0	0
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	7	1	0	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	6	1	0	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	3	1	5	1	0	0
Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	4	2	0	0
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2	1	2	0	0	0
Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	2	0	0	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	1	1	2	0	0	0
