advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	33	1	84594	15925	1303	3
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	22	1	79335	30527	721	18
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	19	1	78864	25547	1755	76
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	6	1	22461	10294	268	0
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2	1	20840	4168	207	41
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	9	1	19316	3860	215	0
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	4	1	19079	4084	185	38
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	16	1	14804	3971	313	0
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	24	1	13329	3332	302	30
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	24	1	13115	2668	128	24
SLC	SLC r.f.	126812894035597	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	5	1	10786	2881	56	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	13	1	10460	2419	150	5
Ramieza Mahdi	Mahdi Ramieza Abdirahman Mohamed	268670670234757	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	3	1	10116	2000	209	0
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	4	1	6275	2836	62	27
Nils Torvalds	Nils Torvalds	343089085765596	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	12	1	5806	2165	99	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	9	1	5511	2424	35	6
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	6	1	5256	1113	102	1
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	3	1	5114	1023	100	0
Poliitikko Sami Yli-Rahnasto	Pohjanmaan Kokoomus ry	371635287025743	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	2	1	3673	734	36	7
Henrik Wickström	Wickström 2019	448116415229902	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	7	1	3375	674	67	0
European Parliament	European Parliament	178362315106	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	16	1	3177	1439	33	8
Svensk Ungdom - RKP-nuoret	Svensk Ungdom - RKP-nuoret	172659206933	Facebook	ostrobothnia_region	Ostrobothnia (region)	FI	Finland	10	1	2248	584	42	0
