country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LV	Latvia	d135	2019-05-15	179	55	633967	221300	2780	155
LV	Latvia	d134	2019-05-14	196	56	695076	235924	2972	156
LV	Latvia	d133	2019-05-13	211	56	768877	260242	3194	170
LV	Latvia	d132	2019-05-12	190	57	728082	261730	2636	185
LV	Latvia	d131	2019-05-11	215	58	763043	272173	2695	185
LV	Latvia	d130	2019-05-10	200	57	659655	229661	2341	177
LV	Latvia	d129	2019-05-09	183	55	480570	178818	2084	182
LV	Latvia	d128	2019-05-08	167	58	359813	142956	1589	167
LV	Latvia	d127	2019-05-07	168	56	841491	352506	3758	542
LV	Latvia	d126	2019-05-06	162	52	806956	330642	3478	492
LV	Latvia	d125	2019-05-05	176	58	472865	175687	2437	161
LV	Latvia	d124	2019-05-04	176	58	814164	319577	4166	653
LV	Latvia	d123	2019-05-03	181	66	702866	254838	3627	571
LV	Latvia	d122	2019-05-02	172	70	734231	262830	3784	633
LV	Latvia	d121	2019-05-01	164	67	681501	248453	3720	635
LV	Latvia	d120	2019-04-30	189	70	701303	251192	3597	640
LV	Latvia	d119	2019-04-29	209	67	689091	246248	3493	628
LV	Latvia	d118	2019-04-28	186	62	313197	98227	1222	144
LV	Latvia	d117	2019-04-27	190	68	348003	108259	1694	247
LV	Latvia	d116	2019-04-26	228	74	414392	121231	2019	289
LV	Latvia	d115	2019-04-25	202	75	371850	107859	1727	216
LV	Latvia	d114	2019-04-24	180	75	206679	71127	977	139
LV	Latvia	d113	2019-04-23	202	72	166844	65842	741	123
LV	Latvia	d112	2019-04-22	165	70	49162	13719	205	23
LV	Latvia	d111	2019-04-21	182	71	56990	16586	230	30
LV	Latvia	d110	2019-04-20	203	78	98024	23935	691	26
LV	Latvia	d109	2019-04-19	217	82	126699	31420	876	65
LV	Latvia	d108	2019-04-18	212	83	146425	38543	864	54
LV	Latvia	d107	2019-04-17	212	86	134840	36131	895	63
LV	Latvia	d106	2019-04-16	234	87	88086	26869	674	33
LV	Latvia	d105	2019-04-15	274	96	165406	60193	981	84
LV	Latvia	d104	2019-04-14	253	101	171466	64343	759	109
LV	Latvia	d103	2019-04-13	266	106	229649	82425	887	91
LV	Latvia	d102	2019-04-12	316	115	263201	101687	1067	119
LV	Latvia	d101	2019-04-11	289	117	265572	101530	971	117
LV	Latvia	d100	2019-04-10	250	109	181973	63128	630	69
LV	Latvia	d099	2019-04-09	272	121	242967	93158	822	71
LV	Latvia	d098	2019-04-08	254	117	248209	107001	817	94
LV	Latvia	d097	2019-04-07	229	103	141311	52198	503	53
LV	Latvia	d096	2019-04-06	238	109	154268	55140	629	63
LV	Latvia	d095	2019-04-05	250	111	185898	62300	812	64
LV	Latvia	d094	2019-04-04	224	100	136896	50802	556	68
LV	Latvia	d093	2019-04-03	196	93	69720	28272	294	38
