advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ChristenUnie	ChristenUnie	211661062254003	Facebook	10k_50k	10k - 50k	NL	Netherlands	10	1	499989	99999	989	0
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	49999	10000	99	0
D66	D66	52985377549	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	49999	10000	99	0
VVD	VVD	121264564551002	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	49999	10000	499	99
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	49999	10000	499	100
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	290	58	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	227	45	0	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	10k_50k	10k - 50k	NL	Netherlands	3	1	133	26	0	0
Kim De Witte	PVDA	315662412174661	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	118	23	1	0
Lise Vandecasteele	PVDA	2433030616715564	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	89	17	0	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	36	7	0	0
Peter Mertens	PVDA	236485149843971	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	31	6	0	0
Jos D'Haese	PVDA	1397002987227704	Facebook	10k_50k	10k - 50k	NL	Netherlands	1	1	7	1	0	0
