age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	LV	Latvia	259	107	164350	54408	479	13
18_24	18-24	LV	Latvia	1924	529	3409961	1286492	13819	1970
25_34	25-34	LV	Latvia	2204	589	4779251	1739790	23201	2906
35_44	35-44	LV	Latvia	2217	575	3744296	1267650	19872	2061
45_54	45-54	LV	Latvia	2089	549	2674894	868627	13838	1307
55_64	55-64	LV	Latvia	1589	504	1953453	602115	9581	785
65_	65+	LV	Latvia	1382	449	931602	280431	4551	395
