advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	50_100	50 - 100	DK	Denmark	10	1	81949	20926	404	182
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	50_100	50 - 100	DK	Denmark	6	1	72288	17221	258	119
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	50_100	50 - 100	DK	Denmark	14	1	31275	14513	234	46
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	50_100	50 - 100	DK	Denmark	4	1	27733	6808	145	63
Mona Juul	Mona Juul	2079067062409423	Facebook	50_100	50 - 100	DK	Denmark	2	1	25231	6308	112	56
Lise Müller	Müller Lise	145989963343	Facebook	50_100	50 - 100	DK	Denmark	2	1	22277	4455	72	31
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	50_100	50 - 100	DK	Denmark	7	1	11702	3601	156	48
Margrete Auken	SF	36730930417	Facebook	50_100	50 - 100	DK	Denmark	6	1	11258	4504	100	20
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	50_100	50 - 100	DK	Denmark	3	1	9660	4455	129	59
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	50_100	50 - 100	DK	Denmark	5	1	7505	2252	83	16
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	50_100	50 - 100	DK	Denmark	3	1	6255	2752	50	10
Mia Tang	Mia Tang	358828094665364	Facebook	50_100	50 - 100	DK	Denmark	3	1	5003	1751	50	10
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	50_100	50 - 100	DK	Denmark	3	1	5002	1751	50	10
Enhedslisten	Enhedslisten	223040066022	Facebook	50_100	50 - 100	DK	Denmark	1	1	4204	2102	56	28
JØP - Stem på klima og højt ansvarligt afkast	Demokratisk Erhvervsnetværk	290304768567003	Facebook	50_100	50 - 100	DK	Denmark	2	1	3752	1501	33	6
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	50_100	50 - 100	DK	Denmark	3	1	3752	750	50	10
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	50_100	50 - 100	DK	Denmark	3	1	3752	750	50	10
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	50_100	50 - 100	DK	Denmark	3	1	3752	750	50	10
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	50_100	50 - 100	DK	Denmark	1	1	2502	1251	16	3
Pia Olsen Dyhr	SF	49348971479	Facebook	50_100	50 - 100	DK	Denmark	1	1	2502	1251	16	3
SF Amager KBH	Rasmus Steenberger	262391220488874	Facebook	50_100	50 - 100	DK	Denmark	1	1	2502	1251	16	3
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	50_100	50 - 100	DK	Denmark	2	1	2501	500	33	6
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	50_100	50 - 100	DK	Denmark	2	1	2501	500	33	6
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Carl Valentin	Carl Valentin	323782467803321	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Geodrilling	Andersen Soren	234290023402609	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Brigitte Klintskov Jerkel	Jerkel Brigitte Klintskov	229347797233832	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Sofie Carsten Nielsen	Sofie Carsten Nielsen	148900938515423	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Kristian Nørgaard Jensen	Jensen Kristian Nørgaard	1276964259011715	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Theresa Blegvad, Aarhus Byråd	Venstre, Danmarks Liberale Parti	401991943254934	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Verner i Folketinget	Verner Sand Kirk	935600569947728	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	50_100	50 - 100	DK	Denmark	1	1	1250	250	16	3
