advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mona Juul	Mona Juul	2079067062409423	Facebook	f	Facebook	DK	Denmark	106	1	1560893	417999	14165	3026
Alternativet	Alternativet	676061179094769	Facebook	f	Facebook	DK	Denmark	13	1	1374972	560994	19815	4847
SE Energi & Klima		169900309711559	Facebook	f	Facebook	DK	Denmark	43	1	1358745	480933	8736	2396
World Animal Protection Danmark		33588644626	Facebook	f	Facebook	DK	Denmark	5	1	1349921	559969	16066	3615
Zetland	Zetland	341299649231023	Facebook	f	Facebook	DK	Denmark	39	1	1245960	450999	3543	1071
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	f	Facebook	DK	Denmark	34	1	1063937	352993	10385	2785
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	f	Facebook	DK	Denmark	50	1	1034936	240997	7598	1566
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	f	Facebook	DK	Denmark	74	1	950924	249999	6993	1861
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	f	Facebook	DK	Denmark	47	1	947953	327000	6715	1459
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	f	Facebook	DK	Denmark	59	1	884825	239485	4999	1790
Niels Fuglsang		264009771074617	Facebook	f	Facebook	DK	Denmark	115	1	864760	202980	4576	1138
Røde Kors		65929129383	Facebook	f	Facebook	DK	Denmark	27	1	862973	211000	9409	2919
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	f	Facebook	DK	Denmark	117	1	854736	194997	6797	1700
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	f	Facebook	DK	Denmark	95	1	852905	281000	2625	415
Danske Medier	Danske Medier	300107073389986	Facebook	f	Facebook	DK	Denmark	47	1	835646	254909	3688	963
European Greens		141366725876424	Facebook	f	Facebook	DK	Denmark	43	1	816526	386172	9454	2526
Naser Khader		1995019340791443	Facebook	f	Facebook	DK	Denmark	14	1	810986	255000	8781	2155
Mai Mercado	Mai Mercado	397094903687472	Facebook	f	Facebook	DK	Denmark	294	1	809706	143000	6160	897
Folkekirkens Nødhjælp		276770505228	Facebook	f	Facebook	DK	Denmark	87	1	802899	200993	5545	1272
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	f	Facebook	DK	Denmark	47	1	795937	184996	4265	1218
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	f	Facebook	DK	Denmark	57	1	789943	202000	8173	2048
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	f	Facebook	DK	Denmark	22	1	774978	176000	9771	2236
Finlow VVS A/S		198770727303156	Facebook	f	Facebook	DK	Denmark	6	1	732761	314980	1588	317
Kialo		729627343834501	Facebook	f	Facebook	DK	Denmark	350	1	721699	278359	5627	1524
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	f	Facebook	DK	Denmark	10	1	709989	264999	4484	1379
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	f	Facebook	DK	Denmark	35	1	693965	162000	8015	1874
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	f	Facebook	DK	Denmark	72	1	672880	161990	5060	629
En grønnere planet		301647537160818	Facebook	f	Facebook	DK	Denmark	47	1	617940	160997	5423	1378
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	f	Facebook	DK	Denmark	29	1	603971	162000	5392	1218
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	f	Facebook	DK	Denmark	88	1	603648	159943	5020	1204
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	f	Facebook	DK	Denmark	16	1	591936	183976	4710	1017
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	f	Facebook	DK	Denmark	33	1	588944	137994	4240	1191
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	f	Facebook	DK	Denmark	29	1	587944	173992	7480	1687
Jacob Mark	SF	69985338410	Facebook	f	Facebook	DK	Denmark	31	1	572966	155999	4789	1231
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	f	Facebook	DK	Denmark	21	1	566966	151997	3719	1138
Christina Egelund	Liberal Alliance	684016791662654	Facebook	f	Facebook	DK	Denmark	42	1	561958	118000	6287	1405
Ali Aminali	Det Konservative Folkeparti	1452133531486822	Facebook	f	Facebook	DK	Denmark	5	1	560995	212000	7524	1539
Sex og Samfund		250994288337708	Facebook	f	Facebook	DK	Denmark	4	1	549995	259999	14728	2945
Tandlægeforeningen		1570552809858689	Facebook	f	Facebook	DK	Denmark	2	1	549953	209982	736	147
Charlotte Munch - Politiker		210317432480139	Facebook	f	Facebook	DK	Denmark	64	1	522504	109917	2357	414
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	f	Facebook	DK	Denmark	26	1	514267	163477	3532	750
Oatly		214112085661044	Facebook	f	Facebook	DK	Denmark	2	1	509998	204999	5098	1000
Den Blå Planet		167018996755220	Facebook	f	Facebook	DK	Denmark	9	1	505979	160997	3158	749
Margrete Auken		36730930417	Facebook	f	Facebook	DK	Denmark	21	1	499979	183000	1818	428
Simple Feast		571176036346620	Facebook	f	Facebook	DK	Denmark	28	1	499970	110999	6371	900
Discover Ireland Nordics		180185905354665	Facebook	f	Facebook	DK	Denmark	1	1	499961	199984	4998	999
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	f	Facebook	DK	Denmark	26	1	470706	157893	2405	602
Lederne		167891603415958	Facebook	f	Facebook	DK	Denmark	25	1	465967	110998	4026	1164
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	f	Facebook	DK	Denmark	20	1	460955	121995	3170	1071
Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	f	Facebook	DK	Denmark	14	1	452879	188958	2285	482
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	f	Facebook	DK	Denmark	16	1	450957	125994	4550	977
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	f	Facebook	DK	Denmark	33	1	435960	127998	4146	843
Marie Bjerre	Marie Bjerre	242091299473046	Facebook	f	Facebook	DK	Denmark	22	1	429978	127000	2367	495
GetBarry		1351813504859326	Facebook	f	Facebook	DK	Denmark	25	1	424967	97998	4074	399
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	f	Facebook	DK	Denmark	84	1	423813	101979	4432	829
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	f	Facebook	DK	Denmark	36	1	418907	138984	3757	803
Lars Chr. Lilleholt		1408142216156387	Facebook	f	Facebook	DK	Denmark	124	1	401697	81348	8861	87
Britt Bager	Bager Britt	460055244123143	Facebook	f	Facebook	DK	Denmark	24	1	387975	121000	4117	865
Giv Klimaet Lov		445657632847922	Facebook	f	Facebook	DK	Denmark	13	1	386812	115462	5648	1561
Klaus Riskær Pedersen	Parti Klaus Riskær Pedersen	728307113871618	Facebook	f	Facebook	DK	Denmark	373	1	384625	3000	5051	26
Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	f	Facebook	DK	Denmark	21	1	382573	90630	1078	200
Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	f	Facebook	DK	Denmark	29	1	378966	84997	4829	1004
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	f	Facebook	DK	Denmark	26	1	368974	91000	4749	1097
Afrika Kontakt		194452460650048	Facebook	f	Facebook	DK	Denmark	34	1	347949	85991	1977	455
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	f	Facebook	DK	Denmark	46	1	339954	91000	3260	669
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	f	Facebook	DK	Denmark	28	1	337971	68999	2513	548
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	f	Facebook	DK	Denmark	35	1	335675	84941	3820	963
HK/Privat	HK/Privat	56810821434	Facebook	f	Facebook	DK	Denmark	11	1	334988	99999	3359	1191
Serdal Benli	Benli Serdal	30196574028	Facebook	f	Facebook	DK	Denmark	28	1	333972	84000	4227	990
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	f	Facebook	DK	Denmark	17	1	295958	79992	2554	669
Benny Engelbrecht		270431402967189	Facebook	f	Facebook	DK	Denmark	20	1	288938	71991	1269	361
Mia Tang	Mia Tang	358828094665364	Facebook	f	Facebook	DK	Denmark	29	1	285971	58000	2888	749
Læger uden Grænser (MSF)		99632942471	Facebook	f	Facebook	DK	Denmark	38	1	281957	51999	1789	401
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	f	Facebook	DK	Denmark	15	1	279985	71000	2689	856
SF Amager KBH		262391220488874	Facebook	f	Facebook	DK	Denmark	31	1	271943	115987	2767	897
Radikale Venstre	Radikale Venstre	12458150929	Facebook	f	Facebook	DK	Denmark	7	1	269993	60000	2476	615
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	f	Facebook	DK	Denmark	45	1	269955	55000	2779	522
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	f	Facebook	DK	Denmark	10	1	262783	54958	1820	471
Petar Socevic - Radikale Venstre	Socevic Petar	2190488887846226	Facebook	f	Facebook	DK	Denmark	6	1	250994	50000	2824	602
Kristian Thulesen Dahl	Dansk Folkeparti	531761723507375	Facebook	f	Facebook	DK	Denmark	4	1	249996	79999	2141	468
Marianne Vind	Marianne Vind	329236874385098	Facebook	f	Facebook	DK	Denmark	58	1	248942	66999	3192	790
Jens Meilvang	Meilvang Jens	1550318855207094	Facebook	f	Facebook	DK	Denmark	23	1	245977	59999	1389	455
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	f	Facebook	DK	Denmark	15	1	230985	88000	2354	589
Red Barnet Ungdom		146956228206	Facebook	f	Facebook	DK	Denmark	25	1	226974	56999	1429	281
Dyrenes Beskyttelse		200709746630443	Facebook	f	Facebook	DK	Denmark	9	1	221990	46999	2435	562
Greenpeace Danmark	Greenpeace Danmark	55365680705	Facebook	f	Facebook	DK	Denmark	26	1	217973	43999	2956	543
Holger K Nielsen	SF	370360873057400	Facebook	f	Facebook	DK	Denmark	5	1	209995	45000	2744	548
Morten Helveg Petersen	Morten Helveg Petersen	442403485851495	Facebook	f	Facebook	DK	Denmark	5	1	209977	44996	2275	535
Pernille Skipper	Pernille Skipper	547840621916967	Facebook	f	Facebook	DK	Denmark	1	1	199999	100000	1338	669
UNICEF Danmark		63691965101	Facebook	f	Facebook	DK	Denmark	1	1	199998	99999	669	133
Skole og Forældre	Skole og Forældre	113241872062337	Facebook	f	Facebook	DK	Denmark	2	1	199997	99999	1338	267
1664 Blanc		157416351125610	Facebook	f	Facebook	DK	Denmark	1	1	199993	99997	669	133
JYSK Danmark		331225116969331	Facebook	f	Facebook	DK	Denmark	1	1	199991	99996	669	133
Joachim B. Olsen	Joachim B. Olsen	164752600281593	Facebook	f	Facebook	DK	Denmark	21	1	199979	81000	2152	843
SodaStream DK		384777156382	Facebook	f	Facebook	DK	Denmark	1	1	199933	99967	669	133
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	f	Facebook	DK	Denmark	9	1	185989	42999	748	267
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	f	Facebook	DK	Denmark	15	1	185985	52000	2153	428
Torben Overgaard	Nielsen Torben Kirk Overgaard	766828280077855	Facebook	f	Facebook	DK	Denmark	12	1	182988	36000	667	200
Jeanné Vetling - Radikale Venstre		1036916083074871	Facebook	f	Facebook	DK	Denmark	16	1	182984	35000	1377	334
Carl Valentin	Carl Valentin	323782467803321	Facebook	f	Facebook	DK	Denmark	34	1	180965	39999	1374	267
Liberal Alliances Ungdom	Liberal Alliances Ungdom	107893513382	Facebook	f	Facebook	DK	Denmark	8	1	176992	41000	440	120
Dan Jørgensen	Socialdemokratiet	46151445835	Facebook	f	Facebook	DK	Denmark	7	1	174993	38000	2221	441
Torsten Schack Pedersen	Pedersen Torsten Schack 	1378861979080037	Facebook	f	Facebook	DK	Denmark	24	1	172976	41000	1121	348
Jesper Petersen	Jesper Petersen	287814831337164	Facebook	f	Facebook	DK	Denmark	25	1	172970	42999	1523	334
Morten Messerschmidt		111394892261429	Facebook	f	Facebook	DK	Denmark	6	1	170994	40000	2757	548
Ørsted		170902079673829	Facebook	f	Facebook	DK	Denmark	8	1	170992	34000	2235	441
Heidi Bank	Heidi Farsoe Bank	1912736882278358	Facebook	f	Facebook	DK	Denmark	4	1	169996	70000	1740	870
Kira Marie Peter-Hansen	Peter-Hansen Kira Marie	1497190180404355	Facebook	f	Facebook	DK	Denmark	6	1	169993	36999	1083	294
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	Facebook	DK	Denmark	65	1	169219	41792	1289	22
Signe Munk	Munk Signe	350242375125258	Facebook	f	Facebook	DK	Denmark	18	1	168982	36000	1497	321
Sofie Carsten Nielsen	Sofie Carsten Nielsen	148900938515423	Facebook	f	Facebook	DK	Denmark	9	1	167990	32999	641	241
Kuzma Pavlov Jensen	Det Konservative Folkeparti	2798719490153637	Facebook	f	Facebook	DK	Denmark	6	1	166994	66000	1030	281
Erik Poulsen - kandidat til Europa-Parlamentet		203735820417737	Facebook	f	Facebook	DK	Denmark	14	1	165985	38999	1497	334
Fatma Øktem	Fatma Øktem	1695475020740767	Facebook	f	Facebook	DK	Denmark	25	1	165975	44000	1201	254
Dansk Sygeplejeråd		141531689719	Facebook	f	Facebook	DK	Denmark	4	1	160995	64999	1485	334
Studenterhus Aarhus	Studenterhus Aarhus	195241950525409	Facebook	f	Facebook	DK	Denmark	6	1	160994	32000	441	200
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	f	Facebook	DK	Denmark	5	1	160990	61999	2155	830
Københavns Professionshøjskole		139158456733566	Facebook	f	Facebook	DK	Denmark	5	1	160936	34997	413	160
UNHCR Danmark		924692171033381	Facebook	f	Facebook	DK	Denmark	3	1	159997	65000	2141	870
Djøf		98486774725	Facebook	f	Facebook	DK	Denmark	4	1	159996	35000	401	160
Dina Raabjerg - Kandidat til EU - En jysk stemme	Myrup Dina Hoff	262868500820455	Facebook	f	Facebook	DK	Denmark	30	1	159942	43994	1491	160
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	f	Facebook	DK	Denmark	40	1	159910	40993	1881	374
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	f	Facebook	DK	Denmark	18	1	158982	39000	693	187
Ida Auken	Ida Auken	24352982198	Facebook	f	Facebook	DK	Denmark	13	1	157982	39999	828	200
Ulla Tørnæs	Ulla Tørnæs	1442400742660069	Facebook	f	Facebook	DK	Denmark	4	1	154996	31000	299	40
Nej tak til nazisme		249763072406825	Facebook	f	Facebook	DK	Denmark	8	1	154984	45996	601	160
Fødevarestyrelsen		193742700647166	Facebook	f	Facebook	DK	Denmark	12	1	153988	42000	480	80
Peter Seier Christensen	Peter Seier Christensen	1104790642968068	Facebook	f	Facebook	DK	Denmark	15	1	153899	32999	867	241
Rasmus Helveg Petersen		1377441749244487	Facebook	f	Facebook	DK	Denmark	12	1	151988	36000	1297	254
PlanBørnefonden		399210657232918	Facebook	f	Facebook	DK	Denmark	14	1	150986	38000	681	160
Merete Scheelsbeck		1477361382543402	Facebook	f	Facebook	DK	Denmark	9	1	149991	39000	1940	468
Baltic Pipe i DK		363391397476774	Facebook	f	Facebook	DK	Denmark	2	1	148267	59134	1327	265
Nils Sjøberg	Mogensen Carsten Lysbjerg	255662998253921	Facebook	f	Facebook	DK	Denmark	14	1	144986	31000	1926	374
Ligestillingsministeren	Udenrigsministeriet	387013465118442	Facebook	f	Facebook	DK	Denmark	105	1	141895	12000	1820	107
Morten Løkkegaard		143232155749217	Facebook	f	Facebook	DK	Denmark	8	1	139990	60999	1083	214
Sine Olsson Heltberg	Olsson Sine Orgaard	400691640097383	Facebook	f	Facebook	DK	Denmark	17	1	137983	39000	1577	307
Stine Helles, spidskandidat, Alternativet Fyn		1202144586507625	Facebook	f	Facebook	DK	Denmark	31	1	137618	32729	1584	264
Nikolaj Villumsen	Enhedslisten	529124290474705	Facebook	f	Facebook	DK	Denmark	6	1	134993	35999	1739	428
Nye tider		1822254634537356	Facebook	f	Facebook	DK	Denmark	9	1	133991	35000	1056	241
Erik Sørensen Vin		88177021039	Facebook	f	Facebook	DK	Denmark	7	1	131993	35000	1685	267
NUance	VisionPilot	185168072363292	Facebook	f	Facebook	DK	Denmark	8	1	131971	31995	454	160
FOA	FOA	132344416862423	Facebook	f	Facebook	DK	Denmark	8	1	130992	28999	387	107
DEO - Demokrati i Europa	Rasmus Nørlem Sørensen	115737371820702	Facebook	f	Facebook	DK	Denmark	11	1	130989	58000	1016	187
Rune Frøding	Frøding Rune	493940517678048	Facebook	f	Facebook	DK	Denmark	5	1	129957	61981	400	120
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	f	Facebook	DK	Denmark	31	1	127881	37956	2297	588
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	f	Facebook	DK	Denmark	29	1	127842	32969	1550	160
Stem Henrik Sørensen i Folketinget	Henrik Michael Borsholm Sørensen	122569581108638	Facebook	f	Facebook	DK	Denmark	36	1	124964	20000	1119	160
Thue Grum-Schwensen i EU		1924899181139876	Facebook	f	Facebook	DK	Denmark	20	1	123980	32000	1747	182
John Rasmussen - Liberal Alliance	Rasmussen John	1531922617113320	Facebook	f	Facebook	DK	Denmark	14	1	122986	36000	506	80
Dofk		270245093104275	Facebook	f	Facebook	DK	Denmark	6	1	120993	26999	548	227
Helle  Bonnesen		221368818036876	Facebook	f	Facebook	DK	Denmark	7	1	120500	23901	921	214
Inger Staahl Jensen i Europa-Parlamentet		586553418054920	Facebook	f	Facebook	DK	Denmark	77	1	119023	10920	1103	25
BDO Danmark		796368150399958	Facebook	f	Facebook	DK	Denmark	7	1	118993	56000	922	214
Anna Libak i Folketinget	Venstre i Hillerød kredsen	257752968245827	Facebook	f	Facebook	DK	Denmark	14	1	117986	32000	922	294
Iben Høiaas Jeppesen	Iben Høiaas Jeppesen	436493776834793	Facebook	f	Facebook	DK	Denmark	7	1	116993	22999	307	53
Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	f	Facebook	DK	Denmark	17	1	115983	28000	1162	241
Simon Skals	SKALS SIMON SKÆRBÆK	1879573608775721	Facebook	f	Facebook	DK	Denmark	9	1	114985	37998	1351	388
Lise Müller	Müller Lise	145989963343	Facebook	f	Facebook	DK	Denmark	5	1	110995	22000	1485	294
Dansk Magisterforening		314676938743	Facebook	f	Facebook	DK	Denmark	3	1	109997	52000	802	160
Rasmus Stoklund	Holm-Nielsen Rasmus Stoklund	1675976205990131	Facebook	f	Facebook	DK	Denmark	4	1	109996	21999	1606	401
Mungo Park		52310555568	Facebook	f	Facebook	DK	Denmark	4	1	109996	22000	280	93
Havkatten [Jyske Bank]		107677582200	Facebook	f	Facebook	DK	Denmark	4	1	109995	21999	347	147
Steffen Sjørslev - Liberal Alliance	Sjorslev Steffen	339937129764672	Facebook	f	Facebook	DK	Denmark	3	1	109993	24999	1472	334
Jacob Jensen	Jacob Jensen	256754327854276	Facebook	f	Facebook	DK	Denmark	19	1	108981	23000	1681	307
Gunner Poulsen SF	Poulsen Gunner Kjerulf 	355083705048259	Facebook	f	Facebook	DK	Denmark	30	1	108963	27999	839	147
Karen Melchior	Karen Melchior, Radikale Venstre	1384921248388622	Facebook	f	Facebook	DK	Denmark	5	1	106995	21000	360	147
Kim Valentin	Valentin Kim	362875644473220	Facebook	f	Facebook	DK	Denmark	26	1	106578	22920	982	159
GO2Green		102362976508727	Facebook	f	Facebook	DK	Denmark	4	1	105995	21000	829	200
Mikkel Rasmussen		1225863877541743	Facebook	f	Facebook	DK	Denmark	4	1	105940	20988	280	93
Pia Kjærsgaard	Dansk Folkeparti	33510214383	Facebook	f	Facebook	DK	Denmark	3	1	104997	21000	1351	267
Charlotte Green	Det Konservative Folkeparti	1895601153841380	Facebook	f	Facebook	DK	Denmark	3	1	104997	21000	1405	281
Kristian Hegaard		309352049198824	Facebook	f	Facebook	DK	Denmark	3	1	104997	21000	955	191
Fagbladet 3F		495897290562507	Facebook	f	Facebook	DK	Denmark	3	1	104997	21000	1405	281
Yildiz Akdogan	Yildiz Akdogan	181106225260438	Facebook	f	Facebook	DK	Denmark	28	1	104960	21997	799	107
Ina Strøjer-Schmidt - Folketingskandidat for SF i Københavns omegn		211409879739775	Facebook	f	Facebook	DK	Denmark	12	1	102988	26000	1739	334
Henrik Sass Larsen	Socialdemokratiet	530069377053107	Facebook	f	Facebook	DK	Denmark	21	1	101979	23000	1028	187
David Trads	Socialdemokratiet i Egedal kredsen	1943329949053515	Facebook	f	Facebook	DK	Denmark	19	1	101973	28996	1122	254
Søren Espersen	Søren Espersen	1408626239355160	Facebook	f	Facebook	DK	Denmark	1	1	99999	50000	669	133
NORDIC Seaplanes		950451828364380	Facebook	f	Facebook	DK	Denmark	1	1	99999	50000	444	89
Tænketanken Frej		241936245995223	Facebook	f	Facebook	DK	Denmark	1	1	99999	50000	66	13
Kristian Pihl Lorentzen	Lorentzen Kristian Pihl	1956719637909855	Facebook	f	Facebook	DK	Denmark	2	1	99998	20000	1338	267
Ole Birk Olesen	Olesen Ole Birk	538656116640182	Facebook	f	Facebook	DK	Denmark	2	1	99998	20000	1338	267
Villy Søvndal	SF	8611462388	Facebook	f	Facebook	DK	Denmark	2	1	99998	20000	803	200
Folkebevægelsen mod EU	Folkebevægelsen mod EU	134531969945616	Facebook	f	Facebook	DK	Denmark	1	1	99998	49999	669	133
FDM	FDM	46265612799	Facebook	f	Facebook	DK	Denmark	1	1	99998	50000	669	133
SuperBrugsen		125934997444897	Facebook	f	Facebook	DK	Denmark	1	1	99998	49999	669	133
Verdens Skove		183887801641951	Facebook	f	Facebook	DK	Denmark	2	1	99998	20000	200	80
Refurb.dk - Genbrugt it		32835346254	Facebook	f	Facebook	DK	Denmark	2	1	99998	19999	736	147
Spektrum		1015747061925428	Facebook	f	Facebook	DK	Denmark	2	1	99998	20000	133	26
Profil Optik		152255818129043	Facebook	f	Facebook	DK	Denmark	2	1	99998	20000	1338	267
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	f	Facebook	DK	Denmark	2	1	99997	19999	803	200
Derma		134883643250228	Facebook	f	Facebook	DK	Denmark	2	1	99997	19999	133	26
Professionshøjskolen Absalon		1297592467021317	Facebook	f	Facebook	DK	Denmark	2	1	99997	19999	803	200
Elgiganten DK		174502449245037	Facebook	f	Facebook	DK	Denmark	1	1	99991	49996	133	66
Skivemødet		843073719237200	Facebook	f	Facebook	DK	Denmark	1	1	99979	49990	669	133
Continental Danmark		264296307344663	Facebook	f	Facebook	DK	Denmark	1	1	99977	49989	133	66
Danny Malkowski	Malkowski Danny Knudsen	1469658016633937	Facebook	f	Facebook	DK	Denmark	21	1	96623	18928	1184	226
Steffen Mølgaard	Steffen Mølgaard Jensen	1902645456721589	Facebook	f	Facebook	DK	Denmark	15	1	95985	18000	1336	254
Ditte Helene Rasmussen		1695279804109365	Facebook	f	Facebook	DK	Denmark	9	1	91991	24000	1043	200
Stram Kurs		321741538368636	Facebook	f	Facebook	DK	Denmark	9	1	91204	23842	1769	426
Rasmus Vestergaard Madsen	Madsen Rasmus Vestergaard	196270790402710	Facebook	f	Facebook	DK	Denmark	8	1	90992	24000	1029	200
Martin Geertsen	Geertsen Martin Raahauge	687073988036611	Facebook	f	Facebook	DK	Denmark	14	1	90986	33000	1296	535
Folketingskandidat - Claus Bøgh Svenningsen		1392451360871381	Facebook	f	Facebook	DK	Denmark	80	1	87121	1956	1159	26
Niels Arbøl - Folketingskandidat for Radikale Venstre	Arbol Niels Henrik Karsten	303548033422907	Facebook	f	Facebook	DK	Denmark	23	1	86975	26999	894	147
Dansk Vegetarisk Forening - DVF	Dansk Vegetarisk Forening - DVF	138978072648	Facebook	f	Facebook	DK	Denmark	12	1	85987	34999	641	120
Folketingskandidat for Liberal Alliance, Herning	Dupont Nikolaj Andre Bergonie	978478162169409	Facebook	f	Facebook	DK	Denmark	6	1	84994	23000	400	80
Anni Matthiesen	Venstre i Vejenkredsen	276323316097998	Facebook	f	Facebook	DK	Denmark	9	1	81989	15999	882	160
Europabevægelsen	Europabevægelsen	356520931077196	Facebook	f	Facebook	DK	Denmark	7	1	80992	18999	253	40
Camilla Hersom - Radikale Venstre	Hersom Camilla	425927674119415	Facebook	f	Facebook	DK	Denmark	6	1	79994	18999	1070	254
Lise Bech - Dansk Folkeparti	Bech Lise	665462313475794	Facebook	f	Facebook	DK	Denmark	6	1	79994	19000	1070	254
SF Region Syddanmark	SF	115640115158981	Facebook	f	Facebook	DK	Denmark	9	1	78990	17999	521	174
Folkekirkens Nødhjælps Ungdom - NU		247233348655576	Facebook	f	Facebook	DK	Denmark	8	1	77992	18000	989	227
Shahzad Riaz - Folketingskandidat		751124808611554	Facebook	f	Facebook	DK	Denmark	9	1	77991	15000	1149	89
Christoffer Aagaard Melson	Melson Christoffer Aagaard	539568842764605	Facebook	f	Facebook	DK	Denmark	7	1	76993	18000	976	227
