country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FI	Finland	d133	2019-05-13	765	119	984620	230355	19946	833
FI	Finland	d132	2019-05-12	831	126	1163111	275955	21701	1096
FI	Finland	d131	2019-05-11	877	128	1189136	283178	22235	1112
FI	Finland	d130	2019-05-10	639	128	1130707	291679	12455	1146
FI	Finland	d129	2019-05-09	619	127	1259559	322345	13168	1365
FI	Finland	d128	2019-05-08	606	120	955043	238972	11359	1112
FI	Finland	d127	2019-05-07	609	118	1613050	599587	14651	1769
FI	Finland	d126	2019-05-06	563	115	1599334	612496	14638	1770
FI	Finland	d125	2019-05-05	515	118	1297108	527857	11153	1330
FI	Finland	d124	2019-05-04	481	117	1970837	860450	15952	4026
