day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	AT	Austria	4200	204	5499178	1654039	63677	5346
d134	2019-05-14	AT	Austria	4353	215	6460784	1971068	70560	6336
d133	2019-05-13	AT	Austria	4267	209	6943423	2184230	70058	6837
d132	2019-05-12	AT	Austria	4363	212	6288145	2050883	65530	7879
d131	2019-05-11	AT	Austria	4422	218	7068592	2244113	68489	8112
d130	2019-05-10	AT	Austria	4368	215	6416225	2102430	64109	7680
d129	2019-05-09	AT	Austria	4282	211	6318421	2100582	61026	7213
d128	2019-05-08	AT	Austria	4081	197	6288636	2076738	60673	7207
d127	2019-05-07	AT	Austria	3505	185	5927116	1940445	55617	7541
d126	2019-05-06	AT	Austria	3250	177	4542268	1545519	44953	6007
d125	2019-05-05	AT	Austria	3080	189	4953508	1813925	44181	6818
d124	2019-05-04	AT	Austria	3144	188	4981769	1787199	46509	8083
d123	2019-05-03	AT	Austria	3165	194	4100304	1436698	37818	6587
d122	2019-05-02	AT	Austria	3164	196	4497789	1564432	38804	6283
d121	2019-05-01	AT	Austria	3063	191	6459374	2344371	64275	11718
d120	2019-04-30	AT	Austria	3594	226	5127448	1698993	52530	7588
d119	2019-04-29	AT	Austria	2910	219	5661432	2115804	44619	7944
d118	2019-04-28	AT	Austria	2787	207	3666407	1275193	33811	5131
d117	2019-04-27	AT	Austria	2759	222	3535135	1268363	32418	5207
d116	2019-04-26	AT	Austria	2829	225	3895799	1454693	34865	6047
d115	2019-04-25	AT	Austria	2535	227	3547491	1337408	32473	5226
d114	2019-04-24	AT	Austria	2461	213	2842313	946688	27398	3502
d113	2019-04-23	AT	Austria	2055	211	2403904	822938	22138	4289
d112	2019-04-22	AT	Austria	1787	219	1604579	543491	13048	1584
d111	2019-04-21	AT	Austria	1798	227	1593565	565528	12799	1585
d110	2019-04-20	AT	Austria	1793	236	1542080	507806	12728	1479
d109	2019-04-19	AT	Austria	1826	250	2420920	843681	18001	3019
d108	2019-04-18	AT	Austria	1581	259	1670275	560448	12497	2080
d107	2019-04-17	AT	Austria	1441	268	1390516	524475	10094	1446
d106	2019-04-16	AT	Austria	1326	279	1166338	390973	9363	1220
