advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valter Flego	Valter Flego	441675022557503	Facebook	istria_county	Istria County	HR	Croatia	31	1	520798	124861	1767	2
Paziš li na okoliš? Pazin		1174904562665804	Facebook	istria_county	Istria County	HR	Croatia	1	1	49616	9923	87	0
European Parliament		178362315106	Facebook	istria_county	Istria County	HR	Croatia	27	1	27010	9429	192	8
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	istria_county	Istria County	HR	Croatia	6	1	24129	4951	42	0
Sanja Radolović		508755779649081	Facebook	istria_county	Istria County	HR	Croatia	5	1	20662	6647	326	0
Bulešić 4 EU		2550012408361701	Facebook	istria_county	Istria County	HR	Croatia	2	1	13579	4058	55	0
ivijesti.hr		1983873185044065	Facebook	istria_county	Istria County	HR	Croatia	2	1	8734	1747	153	0
Ruža Tomašić		1434305366791182	Facebook	istria_county	Istria County	HR	Croatia	37	1	3757	1560	5	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	istria_county	Istria County	HR	Croatia	14	1	2999	1162	11	1
European Greens		141366725876424	Facebook	istria_county	Istria County	HR	Croatia	4	1	1702	727	3	1
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	istria_county	Istria County	HR	Croatia	33	1	1501	527	5	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	istria_county	Istria County	HR	Croatia	10	1	1276	591	10	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	istria_county	Istria County	HR	Croatia	2	1	1218	405	1	0
Greenpeace Hrvatska		359170097532754	Facebook	istria_county	Istria County	HR	Croatia	7	1	1192	405	2	0
Krešimir Kartelo		372850916524649	Facebook	istria_county	Istria County	HR	Croatia	3	1	1015	3	88	0
pametno.org	pametno.org	144815235686385	Facebook	istria_county	Istria County	HR	Croatia	15	1	893	299	2	0
Ranko Ostojić		414575348695604	Facebook	istria_county	Istria County	HR	Croatia	11	1	875	172	3	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	istria_county	Istria County	HR	Croatia	41	1	764	210	6	0
Kialo		729627343834501	Facebook	istria_county	Istria County	HR	Croatia	310	1	742	299	1	0
Electrolux Hrvatska		1229501663771543	Facebook	istria_county	Istria County	HR	Croatia	3	1	734	367	0	0
Zoran Bahtijarević		2195720960680577	Facebook	istria_county	Istria County	HR	Croatia	4	1	708	344	2	0
Građani za Mislava Kolakušića		374159272978399	Facebook	istria_county	Istria County	HR	Croatia	4	1	626	247	1	0
Dominik Vuletić		1858121814431190	Facebook	istria_county	Istria County	HR	Croatia	4	1	572	127	1	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	istria_county	Istria County	HR	Croatia	13	1	569	132	2	0
Nizar Shoukry		386356528829118	Facebook	istria_county	Istria County	HR	Croatia	3	1	491	98	1	0
