advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	m55_64	male (55-64)	EL	Greece	16	1	517601	233412	3389	800
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	m55_64	male (55-64)	EL	Greece	7	1	365085	171326	2130	472
European Parliament	European Parliament	178362315106	Facebook	m55_64	male (55-64)	EL	Greece	17	1	351047	151598	1110	270
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	m55_64	male (55-64)	EL	Greece	70	1	325423	118245	2106	330
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	m55_64	male (55-64)	EL	Greece	21	1	320252	128781	981	241
In Progress	In Progress	254883792041627	Facebook	m55_64	male (55-64)	EL	Greece	6	1	274389	126924	1051	286
INBOX	New Digital Media	369693523475596	Facebook	m55_64	male (55-64)	EL	Greece	56	1	266441	108532	545	33
To Potami	To Potami	240638659452549	Facebook	m55_64	male (55-64)	EL	Greece	9	1	247061	113939	1143	372
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	m55_64	male (55-64)	EL	Greece	42	1	233901	65249	699	62
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	m55_64	male (55-64)	EL	Greece	13	1	225849	101077	1059	262
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	m55_64	male (55-64)	EL	Greece	21	1	219043	96329	617	127
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	m55_64	male (55-64)	EL	Greece	36	1	213466	80952	1212	246
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	m55_64	male (55-64)	EL	Greece	138	1	210996	76141	2563	291
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	m55_64	male (55-64)	EL	Greece	11	1	208938	87983	573	211
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	m55_64	male (55-64)	EL	Greece	16	1	180454	76619	1064	233
