advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
To Potami	To Potami	240638659452549	Facebook	u35_44	unknown (35-44)	EL	Greece	19	1	32321	14566	185	43
INBOX	New Digital Media	369693523475596	Facebook	u35_44	unknown (35-44)	EL	Greece	64	1	24105	10761	33	3
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	u35_44	unknown (35-44)	EL	Greece	67	1	20395	8137	107	21
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	u35_44	unknown (35-44)	EL	Greece	7	1	19528	9153	114	25
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	u35_44	unknown (35-44)	EL	Greece	43	1	18895	8076	79	17
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	u35_44	unknown (35-44)	EL	Greece	29	1	17850	7696	51	10
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	u35_44	unknown (35-44)	EL	Greece	23	1	16506	6624	25	5
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	EL	Greece	16	1	14840	6449	50	11
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	u35_44	unknown (35-44)	EL	Greece	15	1	14549	6936	78	21
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	u35_44	unknown (35-44)	EL	Greece	19	1	11444	5469	14	4
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	u35_44	unknown (35-44)	EL	Greece	4	1	9499	4012	12	5
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	u35_44	unknown (35-44)	EL	Greece	42	1	8652	2994	27	4
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	u35_44	unknown (35-44)	EL	Greece	15	1	8481	3845	46	11
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	u35_44	unknown (35-44)	EL	Greece	16	1	8131	3624	34	9
In Progress	In Progress	254883792041627	Facebook	u35_44	unknown (35-44)	EL	Greece	6	1	7487	3400	26	8
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	u35_44	unknown (35-44)	EL	Greece	24	1	7082	2982	20	3
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	u35_44	unknown (35-44)	EL	Greece	45	1	7052	2391	16	2
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	u35_44	unknown (35-44)	EL	Greece	12	1	6448	2874	43	8
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	u35_44	unknown (35-44)	EL	Greece	4	1	5995	2655	13	4
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	u35_44	unknown (35-44)	EL	Greece	37	1	5880	2156	12	2
Οι Έλληνες	In Progress	2273336566260671	Facebook	u35_44	unknown (35-44)	EL	Greece	7	1	5549	2272	26	7
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	u35_44	unknown (35-44)	EL	Greece	12	1	4962	2055	17	2
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	u35_44	unknown (35-44)	EL	Greece	10	1	4931	2301	7	1
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	u35_44	unknown (35-44)	EL	Greece	11	1	4884	1988	12	5
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	u35_44	unknown (35-44)	EL	Greece	18	1	4837	2073	24	4
Κώστας Μπακογιάννης - Kostas Bakoyannis	Κώστας Μπακογιάννης - Kostas Bakoyannis	231143160285313	Facebook	u35_44	unknown (35-44)	EL	Greece	3	1	4472	2028	13	5
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	u35_44	unknown (35-44)	EL	Greece	11	1	4455	1955	18	4
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	u35_44	unknown (35-44)	EL	Greece	28	1	4297	1606	18	2
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	u35_44	unknown (35-44)	EL	Greece	19	1	3831	1755	16	3
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	u35_44	unknown (35-44)	EL	Greece	98	1	3820	743	71	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	u35_44	unknown (35-44)	EL	Greece	25	1	3622	1257	9	0
Οι Άριστοι	In Progress	1922448441148089	Facebook	u35_44	unknown (35-44)	EL	Greece	1	1	3482	1741	17	3
Γιώργος Κορκόβελος - Υποψήφιος Ευρωβουλευτής με το Ποτάμι	Γιώργος Κορκόβελος	656041201501186	Facebook	u35_44	unknown (35-44)	EL	Greece	8	1	3102	1086	8	0
European Greens	European Greens	141366725876424	Facebook	u35_44	unknown (35-44)	EL	Greece	5	1	2815	1286	20	4
Eva Kaili	Eva Kaili	13721812367	Facebook	u35_44	unknown (35-44)	EL	Greece	11	1	2704	1126	7	1
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	u35_44	unknown (35-44)	EL	Greece	6	1	2694	1009	3	0
Οικολόγοι ΠΡΑΣΙΝΟΙ	Οικολόγοι ΠΡΑΣΙΝΟΙ	54211966212	Facebook	u35_44	unknown (35-44)	EL	Greece	19	1	2499	1013	15	3
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	u35_44	unknown (35-44)	EL	Greece	15	1	2465	1028	12	1
newsbomb.gr	newsbomb.gr	134135906635470	Facebook	u35_44	unknown (35-44)	EL	Greece	14	1	2317	1072	12	2
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	u35_44	unknown (35-44)	EL	Greece	16	1	2190	780	8	1
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	u35_44	unknown (35-44)	EL	Greece	9	1	2165	682	3	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	u35_44	unknown (35-44)	EL	Greece	16	1	2121	490	9	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	u35_44	unknown (35-44)	EL	Greece	24	1	2115	687	11	1
