advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	f25_34	female (25-34)	EL	Greece	37	1	887244	385383	2594	530
INBOX	New Digital Media	369693523475596	Facebook	f25_34	female (25-34)	EL	Greece	64	1	886769	403607	1066	142
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	f25_34	female (25-34)	EL	Greece	22	1	708167	331584	1064	352
To Potami	To Potami	240638659452549	Facebook	f25_34	female (25-34)	EL	Greece	19	1	602026	277032	3596	836
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	f25_34	female (25-34)	EL	Greece	22	1	548205	239034	751	245
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	f25_34	female (25-34)	EL	Greece	13	1	454872	216307	2585	603
European Parliament	European Parliament	178362315106	Facebook	f25_34	female (25-34)	EL	Greece	18	1	366054	162623	1675	389
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	f25_34	female (25-34)	EL	Greece	70	1	330520	138154	1538	337
European Greens	European Greens	141366725876424	Facebook	f25_34	female (25-34)	EL	Greece	6	1	287344	133446	1929	385
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	f25_34	female (25-34)	EL	Greece	46	1	259256	110989	1025	245
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	f25_34	female (25-34)	EL	Greece	17	1	252476	98412	1786	358
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	f25_34	female (25-34)	EL	Greece	5	1	251856	112272	289	115
