advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f18_24	female (18-24)	1273	1	50376475	22576437	223350	57611
SPD	SPD	47930567748	Facebook	f18_24	female (18-24)	5185	1	9794941	2502549	204493	7989
Podemos	Unidas Podemos	269212336568846	Facebook	f18_24	female (18-24)	252	1	9378892	4165494	46658	11699
People's Vote UK	People's Vote	748608695327755	Facebook	f18_24	female (18-24)	3191	1	8542232	3091392	93907	17699
Best For Britain	Best for Britain	1863944713844924	Facebook	f18_24	female (18-24)	788	1	8011998	3522174	78509	19060
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f18_24	female (18-24)	1776	1	6381092	2281177	60775	9402
Greenpeace France		39435457457	Facebook	f18_24	female (18-24)	127	1	6297310	2875113	33012	7518
Partido Popular	Partido Popular	72249031214	Facebook	f18_24	female (18-24)	844	1	6215489	2313804	36665	5440
sp.a	sp.a	57253967150	Facebook	f18_24	female (18-24)	201	1	5741148	2341900	23820	5039
CDU	CDU	78502295414	Facebook	f18_24	female (18-24)	3170	1	5356413	1271286	41623	1122
European Greens	European Greens	141366725876424	Facebook	f18_24	female (18-24)	89	1	5346826	2414525	32681	8624
PSOE	PSOE	189318235003	Facebook	f18_24	female (18-24)	328	1	4911328	1914907	15594	2697
European Commission		107898832590939	Facebook	f18_24	female (18-24)	69	1	4449187	2025993	17091	4686
Greenpeace Deutschland		22541752487	Facebook	f18_24	female (18-24)	355	1	4213257	1517368	21476	3020
Kialo		729627343834501	Facebook	f18_24	female (18-24)	641	1	4066929	1620131	24549	5874
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f18_24	female (18-24)	2025	1	3649068	1212920	41997	3281
România în primul rând	Future Innovation	770704223323599	Facebook	f18_24	female (18-24)	66	1	3604211	1656052	2669	703
Conservatives	The Conservative Party	8807334278	Facebook	f18_24	female (18-24)	1484	1	3522094	1322856	37011	4756
FDP	FDP	21289227249	Facebook	f18_24	female (18-24)	1634	1	3500157	1074695	30855	1540
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f18_24	female (18-24)	171	1	3342940	1384719	7784	1534
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f18_24	female (18-24)	110	1	3247416	1344139	9264	2457
Ciudadanos	Ciudadanos	74078667754	Facebook	f18_24	female (18-24)	3231	1	3183542	1027465	27614	2629
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f18_24	female (18-24)	66	1	2738209	1247045	17033	3851
Europees Parlement Nederland		270788920480	Facebook	f18_24	female (18-24)	48	1	2686485	1157003	23775	6063
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f18_24	female (18-24)	76	1	2595701	1188369	5220	1248
