advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f25_34	female (25-34)	1282	1	28659016	12873222	154129	39150
Podemos	Unidas Podemos	269212336568846	Facebook	f25_34	female (25-34)	320	1	13924065	6199241	78194	19767
People's Vote UK	People's Vote	748608695327755	Facebook	f25_34	female (25-34)	3308	1	12773301	4564460	147095	27735
Partido Popular	Partido Popular	72249031214	Facebook	f25_34	female (25-34)	1218	1	10857480	3872965	63406	8609
Ciudadanos	Ciudadanos	74078667754	Facebook	f25_34	female (25-34)	4508	1	9330536	2855351	89350	7425
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f25_34	female (25-34)	2275	1	7498882	2689038	74479	9059
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f25_34	female (25-34)	1879	1	6404857	2289989	69552	10997
CDU	CDU	78502295414	Facebook	f25_34	female (25-34)	3170	1	6234115	1488426	52449	1331
Best For Britain	Best for Britain	1863944713844924	Facebook	f25_34	female (25-34)	810	1	5900072	2532710	64435	15295
sp.a	sp.a	57253967150	Facebook	f25_34	female (25-34)	277	1	5854873	2451705	25744	5823
Kialo		729627343834501	Facebook	f25_34	female (25-34)	739	1	5668958	2233661	37668	9319
Rädda Barnen		72659261793	Facebook	f25_34	female (25-34)	376	1	4970500	1672504	44058	11137
SPD	SPD	47930567748	Facebook	f25_34	female (25-34)	4859	1	4632647	1413424	89391	4835
The Labour Party	The Labour Party	25749647410	Facebook	f25_34	female (25-34)	572	1	4236452	1722524	29319	6465
PSOE	PSOE	189318235003	Facebook	f25_34	female (25-34)	332	1	4136417	1623917	12917	2357
Greenpeace France		39435457457	Facebook	f25_34	female (25-34)	128	1	4023937	1821117	20607	4725
European Greens	European Greens	141366725876424	Facebook	f25_34	female (25-34)	89	1	3951952	1766416	25871	6569
European Commission		107898832590939	Facebook	f25_34	female (25-34)	69	1	3848605	1762269	15087	4204
Conservatives	The Conservative Party	8807334278	Facebook	f25_34	female (25-34)	1518	1	3832221	1472983	39176	5301
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	f25_34	female (25-34)	174	1	3334458	1518749	7090	1627
FDP	FDP	21289227249	Facebook	f25_34	female (25-34)	1612	1	3285826	994868	23274	1236
România în primul rând	Future Innovation	770704223323599	Facebook	f25_34	female (25-34)	76	1	3243173	1410485	5820	1253
Apodemia		115927088504184	Facebook	f25_34	female (25-34)	22	1	2654017	1177088	1256	68
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f25_34	female (25-34)	110	1	2593375	1076161	6243	1793
Greenpeace Deutschland		22541752487	Facebook	f25_34	female (25-34)	409	1	2551941	906597	15404	2056
