advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w020	Week 20	UK	United Kingdom	284	1	4921117	1533533	57193	8594
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	w020	Week 20	UK	United Kingdom	27	1	3673313	1623332	17799	4860
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w020	Week 20	UK	United Kingdom	22	1	2236992	1007000	12296	2854
The Labour Party	The Labour Party	25749647410	Facebook	w020	Week 20	UK	United Kingdom	10	1	1589994	729999	19781	3957
Conservatives	The Conservative Party	8807334278	Facebook	w020	Week 20	UK	United Kingdom	742	1	1007675	206714	38737	396
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w020	Week 20	UK	United Kingdom	61	1	965986	385199	13446	3024
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	UK	United Kingdom	2	1	599992	249997	9997	1999
People's Vote UK	People's Vote	748608695327755	Facebook	w020	Week 20	UK	United Kingdom	22	1	371976	111999	4371	462
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	w020	Week 20	UK	United Kingdom	3	1	243331	118666	1463	640
GMB Union	GMB Union	103295786760891	Facebook	w020	Week 20	UK	United Kingdom	5	1	190496	60600	412	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	w020	Week 20	UK	United Kingdom	15	1	184990	36999	2534	347
West Midlands Labour	The Labour Party	1243222025739706	Facebook	w020	Week 20	UK	United Kingdom	4	1	174998	65000	1154	231
38 Degrees	38 Degrees	200006375787	Facebook	w020	Week 20	UK	United Kingdom	7	1	172493	43499	773	0
Plaid Cymru	Plaid Cymru	26416930992	Facebook	w020	Week 20	UK	United Kingdom	1	1	99999	49999	288	57
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	w020	Week 20	UK	United Kingdom	1	1	99999	50000	288	57
Scientists for EU	Scientists for EU	642444842524195	Facebook	w020	Week 20	UK	United Kingdom	1	1	99999	50000	577	115
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	w020	Week 20	UK	United Kingdom	13	1	97232	27119	609	0
Renew	Renew  Party	1923371311278106	Facebook	w020	Week 20	UK	United Kingdom	6	1	93885	23944	407	0
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	w020	Week 20	UK	United Kingdom	3	1	85712	29999	990	347
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	w020	Week 20	UK	United Kingdom	3	1	80998	34200	600	115
East Midlands Labour	The Labour Party	1104066886293096	Facebook	w020	Week 20	UK	United Kingdom	3	1	74998	14999	634	115
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	w020	Week 20	UK	United Kingdom	2	1	59998	12000	692	138
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	w020	Week 20	UK	United Kingdom	6	1	58328	13166	591	0
Scottish Green Party	Scottish Green Party	17999726169	Facebook	w020	Week 20	UK	United Kingdom	4	1	56665	17333	384	69
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	w020	Week 20	UK	United Kingdom	4	1	53155	10571	155	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	w020	Week 20	UK	United Kingdom	3	1	51997	10000	806	115
North East Lib Dems to Stop Brexit	Tom Hancock	437706210130366	Facebook	w020	Week 20	UK	United Kingdom	6	1	50398	16000	507	92
Global Justice Now	Global Justice Now	6707857033	Facebook	w020	Week 20	UK	United Kingdom	1	1	49999	10000	114	0
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	w020	Week 20	UK	United Kingdom	1	1	49999	10000	577	115
The Brexit Party	The Brexit Party	230416667843105	Facebook	w020	Week 20	UK	United Kingdom	1	1	49999	10000	1156	578
Sky Bet		144126855607425	Facebook	w020	Week 20	UK	United Kingdom	1	1	49999	9999	577	115
London Green Party	London Green Party	175350485880358	Facebook	w020	Week 20	UK	United Kingdom	10	1	45827	19166	668	0
School Cuts	National Education Union	871798409656672	Facebook	w020	Week 20	UK	United Kingdom	7	1	41245	8249	558	0
Alex Salmond	Slainte Media	136191876445102	Facebook	w020	Week 20	UK	United Kingdom	1	1	39999	19999	230	46
Bristol Green Party	The Green Party of England and Wales	249696368936	Facebook	w020	Week 20	UK	United Kingdom	15	1	34993	7000	801	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	w020	Week 20	UK	United Kingdom	1	1	33332	6666	384	77
Liana Saranga	Liana Saranga Gulcan	406430003544310	Facebook	w020	Week 20	UK	United Kingdom	16	1	31986	7750	1532	0
InFacts	InFacts	678120165658753	Facebook	w020	Week 20	UK	United Kingdom	2	1	29999	6000	161	23
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	w020	Week 20	UK	United Kingdom	4	1	28329	5666	277	23
Yorkshire & the Humber Green Party	Yorkshire & the Humber Green Party	305531639643278	Facebook	w020	Week 20	UK	United Kingdom	2	1	27998	5600	357	57
London Labour Party	The Labour Party	474613052643462	Facebook	w020	Week 20	UK	United Kingdom	5	1	27859	5572	267	28
Global Optimism	Global Optimism	2062802910474026	Facebook	w020	Week 20	UK	United Kingdom	1	1	24999	4999	57	0
Care4Calais	Care4Calais	1046117708754519	Facebook	w020	Week 20	UK	United Kingdom	1	1	24999	5000	57	0
Westminster & City Lib Dems	Westminster & City Liberal Democrats	947255511978447	Facebook	w020	Week 20	UK	United Kingdom	2	1	22499	5250	74	0
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	w020	Week 20	UK	United Kingdom	4	1	22247	4625	277	0
Animal Welfare Party	Animal Welfare Party	106824832045	Facebook	w020	Week 20	UK	United Kingdom	4	1	20997	10000	343	0
UKIP Bishop Auckland	ALAN JOJ'Y BREEZE	185015221854196	Facebook	w020	Week 20	UK	United Kingdom	5	1	16332	3866	237	23
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	w020	Week 20	UK	United Kingdom	3	1	14997	5250	257	0
David Round Independent Candidate for SE England - EU Elections 2019	David Victor Round	2212820298800330	Facebook	w020	Week 20	UK	United Kingdom	2	1	14997	6000	229	0
UK Independence Party (UKIP)	UK Independence Party (UKIP)	209101162445115	Facebook	w020	Week 20	UK	United Kingdom	1	1	14285	2857	32	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	w020	Week 20	UK	United Kingdom	2	1	12498	6250	143	0
Paul Bristow	The Conservative Party	293864561226540	Facebook	w020	Week 20	UK	United Kingdom	6	1	10495	1500	515	0
Tristan Gray	Tristan Gray	262125774120331	Facebook	w020	Week 20	UK	United Kingdom	3	1	7498	1500	171	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	w020	Week 20	UK	United Kingdom	2	1	7332	3333	152	0
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	w020	Week 20	UK	United Kingdom	5	1	6999	2600	114	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	w020	Week 20	UK	United Kingdom	2	1	5285	2342	72	0
Labour North West	The Labour Party	61950489543	Facebook	w020	Week 20	UK	United Kingdom	1	1	4999	1000	114	0
The Radical Tea Towel Company	Radical Tea Towel Company Ltd	242351902481164	Facebook	w020	Week 20	UK	United Kingdom	1	1	4999	1000	114	0
Matt Vickers	Matt Vickers	1536907409957635	Facebook	w020	Week 20	UK	United Kingdom	1	1	4999	2500	57	0
Larry Sanders Green Party Spokesperson for Health and Social Care	Oxfordshire Green Party	357293541126414	Facebook	w020	Week 20	UK	United Kingdom	1	1	4999	1000	114	0
Warrington for Europe	Warrington for Europe	432194743945772	Facebook	w020	Week 20	UK	United Kingdom	1	1	4999	1000	114	0
Lib Dem Newswire	Liberal Democrat Newswire	199674550052349	Facebook	w020	Week 20	UK	United Kingdom	1	1	4999	1000	114	0
Evolution Vehicle Leasing	Neal Christopher Glass	460432784693049	Facebook	w020	Week 20	UK	United Kingdom	1	1	3749	750	85	0
Trafford Conservatives	Altrincham & Sale West Conservative Association	201951136994785	Facebook	w020	Week 20	UK	United Kingdom	1	1	3749	1875	42	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	w020	Week 20	UK	United Kingdom	2	1	3690	1595	51	0
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	w020	Week 20	UK	United Kingdom	2	1	3665	666	114	0
Greenock & Inverclyde SNP	Mark Saunders	642335515864888	Facebook	w020	Week 20	UK	United Kingdom	2	1	3332	666	76	0
Perth4Europe	Susannah Clare Rae	1050896375014974	Facebook	w020	Week 20	UK	United Kingdom	1	1	3332	666	76	0
UCU Left	UCU Left	926862034008348	Facebook	w020	Week 20	UK	United Kingdom	1	1	3332	666	76	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w020	Week 20	UK	United Kingdom	3	1	3299	600	103	0
Peoples Vote West Lancashire	Terence Leonard Brotheridge	679879869119530	Facebook	w020	Week 20	UK	United Kingdom	2	1	2999	600	68	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	w020	Week 20	UK	United Kingdom	2	1	2999	600	68	0
Oxfordshire Liberal Democrats	Oxford West & Abingdon Liberal Democrats	549904691843347	Facebook	w020	Week 20	UK	United Kingdom	3	1	2749	500	85	0
Brexit Votes Matter	Brexit Defence Force	2419328181441973	Facebook	w020	Week 20	UK	United Kingdom	1	1	2499	499	57	0
Jason McMahon MEP Campaign Page	Robert John Davis	2354803371253384	Facebook	w020	Week 20	UK	United Kingdom	1	1	2499	500	57	0
Ideal Bradford	Ideal Bradford	229750704107223	Facebook	w020	Week 20	UK	United Kingdom	1	1	2499	500	57	0
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	w020	Week 20	UK	United Kingdom	1	1	2499	500	57	0
Sarah Jones MP - Standing Up for Croydon	Sarah Jones MP	130987447098320	Facebook	w020	Week 20	UK	United Kingdom	1	1	2499	500	57	0
Cllr Karen Lucioni	Karen Lucioni	667909793390787	Facebook	w020	Week 20	UK	United Kingdom	1	1	2499	500	57	0
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	w020	Week 20	UK	United Kingdom	3	1	2249	425	63	0
Plaid Cymru Montgomeryshire / Maldwyn	Plaid Cymru Maldwyn 	407476889268616	Facebook	w020	Week 20	UK	United Kingdom	2	1	2249	400	74	0
Tom McNeil	Thomas Benjamin Mcneil	1799561767025031	Facebook	w020	Week 20	UK	United Kingdom	1	1	2222	1111	25	0
Shanklin Conservatives	Shanklin Conservatives	1894117177585611	Facebook	w020	Week 20	UK	United Kingdom	1	1	2142	428	49	0
Cllr Darren Byford - Horbury & South Ossett - Ward 8	Darren Byford	1675627896042124	Facebook	w020	Week 20	UK	United Kingdom	3	1	1998	0	229	0
Hartiful - Pins and Patches	Kayleigh Hart	1862783580707663	Facebook	w020	Week 20	UK	United Kingdom	2	1	1997	0	229	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	w020	Week 20	UK	United Kingdom	2	1	1997	0	229	0
SABA Relief & Development Foundation	SABA Relief	401629983213392	Facebook	w020	Week 20	UK	United Kingdom	1	1	1874	375	42	0
Tiverton & Honiton Liberal Democrats	Dr. J Timperley on behalf of Tiverton and Honiton Liberal Democrats	150862338924727	Facebook	w020	Week 20	UK	United Kingdom	1	1	1874	375	42	0
Cllr Nick Adams-King	Nick Adams-King	220735411764575	Facebook	w020	Week 20	UK	United Kingdom	1	1	1874	375	42	0
Scottish Borders Green Party	Catriona Isabella Hamilton	386646754850062	Facebook	w020	Week 20	UK	United Kingdom	1	1	1666	333	38	0
John Hunt	John Hunt	617286011771768	Facebook	w020	Week 20	UK	United Kingdom	1	1	1666	833	19	0
Southampton Green Party	Joseph  William Cox	347038758816735	Facebook	w020	Week 20	UK	United Kingdom	1	1	1666	333	38	0
E.U. Thinking: Deal + Dover	cttee of E.U.Thinking: Deal + Dover	1174824375881755	Facebook	w020	Week 20	UK	United Kingdom	1	1	1666	333	38	0
Red Party of Scotland	Red Party of Scotland	405070253350573	Facebook	w020	Week 20	UK	United Kingdom	1	1	1666	333	38	0
Theberton & Eastbridge Action Group on Sizewell - TEAGS	Theberton & Eastbridge Action Group on Sizewell (TEAGS)	474263022674218	Facebook	w020	Week 20	UK	United Kingdom	1	1	1666	333	38	0
Octopus Montage	Octopus Montage	1602128833418754	Facebook	w020	Week 20	UK	United Kingdom	1	1	1499	300	34	0
Green & Co Accountants and Tax Advisors	Katie Ann Marie Williams	262456550465824	Facebook	w020	Week 20	UK	United Kingdom	1	1	1499	300	34	0
Gosport Conservatives	Gosport Conservative Association	252502171807508	Facebook	w020	Week 20	UK	United Kingdom	2	1	1498	0	171	0
Moira Fine Jewellery		644735598990369	Facebook	w020	Week 20	UK	United Kingdom	1	1	1496	299	2	0
African Wildlife Courses	Jason Alexander Hendry	2345328912417791	Facebook	w020	Week 20	UK	United Kingdom	4	1	1448	0	166	0
Andrew George	Andrew George	112564222260460	Facebook	w020	Week 20	UK	United Kingdom	1	1	1249	249	28	0
