week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w021	Week 21	2019-05-20	2019-05-26	UK	United Kingdom	8973	398	141896241	50886681	1973574	277361
w020	Week 20	2019-05-13	2019-05-19	UK	United Kingdom	1477	139	18309028	6758407	202986	29685
