gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	AT	Austria	10983	1399	70856043	24523588	669678	89369
m	male	AT	Austria	10682	1367	90961302	31222359	864969	121760
u	unknown	AT	Austria	8500	1255	775291	260437	7561	990
