advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	55_64	55-64	CY	Cyprus	4	1	20777	4178	41	0
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	CY	Cyprus	1	1	15289	7644	15	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	55_64	55-64	CY	Cyprus	2	1	13836	2767	47	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	55_64	55-64	CY	Cyprus	4	1	12035	2972	64	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	55_64	55-64	CY	Cyprus	1	1	10638	2127	21	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	55_64	55-64	CY	Cyprus	2	1	1967	393	38	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	55_64	55-64	CY	Cyprus	1	1	1945	972	4	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	55_64	55-64	CY	Cyprus	2	1	1824	307	59	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	55_64	55-64	CY	Cyprus	1	1	1559	780	15	0
Μεγάλη Ελλάδα / Megali Ellada	Eleftherios Demetriou	401156360637381	Facebook	55_64	55-64	CY	Cyprus	1	1	1476	295	29	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	55_64	55-64	CY	Cyprus	1	1	1227	245	24	0
European Commission	European Commission	107898832590939	Facebook	55_64	55-64	CY	Cyprus	2	1	1201	600	2	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	55_64	55-64	CY	Cyprus	1	1	316	63	6	0
Δημοκρατικό Κόμμα	Μανωλης Κυριακου	293704380825571	Facebook	55_64	55-64	CY	Cyprus	1	1	199	0	19	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	55_64	55-64	CY	Cyprus	1	1	185	0	18	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	55_64	55-64	CY	Cyprus	1	1	157	0	15	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	55_64	55-64	CY	Cyprus	2	1	121	31	0	0
