week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	UK	United Kingdom	3646	437	38392085	13738255	474872	58452
w019	Week 19	2019-05-06	2019-05-12	UK	United Kingdom	3838	601	38153314	13772959	527642	76327
w018	Week 18	2019-04-29	2019-05-05	UK	United Kingdom	7197	1449	59022391	19609571	917004	113264
w017	Week 17	2019-04-22	2019-04-28	UK	United Kingdom	5731	1252	43774606	14781215	599635	73679
w016	Week 16	2019-04-15	2019-04-21	UK	United Kingdom	4375	1182	25537913	8073304	368674	34609
w015	Week 15	2019-04-08	2019-04-14	UK	United Kingdom	4715	1281	41177496	14524224	500564	71075
w014	Week 14	2019-04-01	2019-04-07	UK	United Kingdom	4328	1181	36179125	11957960	463880	63809
w013	Week 13	2019-03-25	2019-03-31	UK	United Kingdom	5358	1200	35351918	11233801	533685	62729
w012	Week 12	2019-03-18	2019-03-24	UK	United Kingdom	5617	1068	49922016	17043895	688383	87897
w011	Week 11	2019-03-11	2019-03-17	UK	United Kingdom	4116	903	38669964	12945113	432061	44920
w010	Week 10	2019-03-04	2019-03-10	UK	United Kingdom	3235	847	26768677	9091796	292851	38445
w009	Week 9	2019-02-25	2019-03-03	UK	United Kingdom	2892	777	27063089	8806322	310774	45118
w008	Week 8	2019-02-18	2019-02-24	UK	United Kingdom	3399	678	41651563	14812959	479453	66853
w007	Week 7	2019-02-11	2019-02-17	UK	United Kingdom	2148	623	20818253	7031834	208173	25252
w006	Week 6	2019-02-04	2019-02-10	UK	United Kingdom	2093	583	26324388	10132487	261985	33527
w005	Week 5	2019-01-28	2019-02-03	UK	United Kingdom	2472	538	36586405	12472726	345980	51805
w004	Week 4	2019-01-21	2019-01-27	UK	United Kingdom	2354	515	24568171	8435393	292550	42620
w003	Week 3	2019-01-14	2019-01-20	UK	United Kingdom	2297	508	28303021	9561453	302952	43642
w002	Week 2	2019-01-07	2019-01-13	UK	United Kingdom	1573	432	23232441	7375704	211632	33887
w001	Week 1	2019-01-01	2019-01-06	UK	United Kingdom	2322	328	49487599	16389254	504917	78654
