advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	bihor_county	Bihor County	RO	Romania	14	1	499783	168959	542	63
PNL Bihor	PNL Bihor	788779771236776	Facebook	bihor_county	Bihor County	RO	Romania	25	1	170679	47940	586	0
RMDSZ	RMDSZ	102601499822802	Facebook	bihor_county	Bihor County	RO	Romania	161	1	158201	45186	327	63
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	bihor_county	Bihor County	RO	Romania	121	1	91847	37291	189	42
România în primul rând	Future Innovation	770704223323599	Facebook	bihor_county	Bihor County	RO	Romania	65	1	87304	41417	65	14
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	bihor_county	Bihor County	RO	Romania	159	1	78062	35718	178	55
Ioan Mang		321896004518929	Facebook	bihor_county	Bihor County	RO	Romania	2	1	59998	15000	125	21
Winkler Gyula		1560147330888040	Facebook	bihor_county	Bihor County	RO	Romania	21	1	26789	11577	33	8
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	bihor_county	Bihor County	RO	Romania	79	1	25413	11167	55	15
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	bihor_county	Bihor County	RO	Romania	5	1	25284	5100	10	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	bihor_county	Bihor County	RO	Romania	29	1	16532	3831	28	4
Bogdan Pater		122112937846171	Facebook	bihor_county	Bihor County	RO	Romania	3	1	14997	3000	62	0
Dreapta Liberală - DL		126352161638945	Facebook	bihor_county	Bihor County	RO	Romania	1	1	9999	5000	20	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	bihor_county	Bihor County	RO	Romania	77	1	9855	4201	36	8
European Parliament		178362315106	Facebook	bihor_county	Bihor County	RO	Romania	77	1	6760	3108	34	6
Romania #nuepsd	Future Innovation	293215748279337	Facebook	bihor_county	Bihor County	RO	Romania	11	1	6199	2902	3	1
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	bihor_county	Bihor County	RO	Romania	36	1	6040	2731	8	2
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	bihor_county	Bihor County	RO	Romania	15	1	5796	1338	18	0
Video News		329122497569429	Facebook	bihor_county	Bihor County	RO	Romania	5	1	5702	2299	3	1
