advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Romania #nuepsd	Future Innovation	293215748279337	Facebook	constanta_county	Constanța County	RO	Romania	12	1	507246	203389	213	106
USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	constanta_county	Constanța County	RO	Romania	7	1	350274	130055	1365	273
PNL Constanţa	PNL Constanţa	422079857963680	Facebook	constanta_county	Constanța County	RO	Romania	22	1	252256	62287	519	19
USR Limanu	Uniunea Salvați România filiala Constanța	1955680077891740	Facebook	constanta_county	Constanța County	RO	Romania	3	1	69997	20000	146	21
România în primul rând	Future Innovation	770704223323599	Facebook	constanta_county	Constanța County	RO	Romania	69	1	68527	31325	76	16
Nicoleta Ploscaru		2198387057107816	Facebook	constanta_county	Constanța County	RO	Romania	2	1	59998	15000	125	21
USR Mangalia	Uniunea Salvați România filiala Constanța	283727512100172	Facebook	constanta_county	Constanța County	RO	Romania	2	1	59985	14993	125	21
Calin Popescu Tariceanu		227922987222524	Facebook	constanta_county	Constanța County	RO	Romania	7	1	51054	10485	108	21
Gabriel Daraban		170290960472201	Facebook	constanta_county	Constanța County	RO	Romania	16	1	44829	10000	329	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	constanta_county	Constanța County	RO	Romania	79	1	40100	17741	90	26
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	constanta_county	Constanța County	RO	Romania	156	1	39319	17579	112	24
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	constanta_county	Constanța County	RO	Romania	123	1	29483	12387	48	12
George Simion Unire		294035851052538	Facebook	constanta_county	Constanța County	RO	Romania	19	1	20371	7127	62	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	constanta_county	Constanța County	RO	Romania	77	1	17791	7791	59	14
USR Lumina	Uniunea Salvați România filiala Constanța	186923048606341	Facebook	constanta_county	Constanța County	RO	Romania	2	1	14998	6000	41	0
USR Mihail Kogălniceanu		296875844315712	Facebook	constanta_county	Constanța County	RO	Romania	2	1	14998	6000	41	0
European Parliament		178362315106	Facebook	constanta_county	Constanța County	RO	Romania	78	1	12151	5623	62	11
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	constanta_county	Constanța County	RO	Romania	36	1	10046	4583	30	7
USR Medgidia	Uniunea Salvați România filiala Constanța	877455379022963	Facebook	constanta_county	Constanța County	RO	Romania	1	1	9999	5000	20	0
USR Năvodari	Uniunea Salvați România filiala Constanța	1859195804406999	Facebook	constanta_county	Constanța County	RO	Romania	1	1	9999	5000	20	0
USR Valu lui Traian	Uniunea Salvați România filiala Constanța	390126071746919	Facebook	constanta_county	Constanța County	RO	Romania	1	1	9999	5000	20	0
USR Techirghiol	Uniunea Salvați România filiala Constanța	2061843587234288	Facebook	constanta_county	Constanța County	RO	Romania	1	1	9999	5000	20	0
Vergil Chițac		1569314583329364	Facebook	constanta_county	Constanța County	RO	Romania	1	1	9999	5000	20	0
Mangalia		494651190545160	Facebook	constanta_county	Constanța County	RO	Romania	1	1	9999	5000	20	0
USR Ovidiu		311695959686140	Facebook	constanta_county	Constanța County	RO	Romania	2	1	9998	2000	41	0
