week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w013	Week 13	AT	Austria	Harald Vilimsky		547597092025909	Facebook	16	1	750771	349530	4714	1352
w013	Week 13	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	25	1	572975	174000	3275	200
w013	Week 13	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	14	1	423431	184696	2862	1096
w013	Week 13	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	4	1	400496	200000	2046	700
w013	Week 13	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	3	1	231606	94137	223	33
w013	Week 13	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	66	1	188382	81212	1344	114
w013	Week 13	AT	Austria	Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	3	1	175380	87563	886	437
w013	Week 13	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	70	1	121187	26878	2547	102
w013	Week 13	AT	Austria	Kialo		729627343834501	Facebook	10	1	110792	24707	1006	208
w013	Week 13	AT	Austria	Heumilch		184745071568863	Facebook	1	1	102937	41175	205	102
w013	Week 13	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	18	1	101946	41127	681	223
w013	Week 13	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	26	1	85033	14818	2061	99
w013	Week 13	AT	Austria	Arbeiterkammer Niederösterreich		200201856970	Facebook	2	1	82031	39739	396	77
w013	Week 13	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	38	1	78587	15757	1230	129
w013	Week 13	AT	Austria	Barbara M. Thaler		1945277729020140	Facebook	15	1	77908	16710	595	53
w013	Week 13	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	2	1	68054	25277	485	97
w013	Week 13	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	8	1	65771	27513	465	105
w013	Week 13	AT	Austria	AUGE/UG - Alternative, Grüne und Unabhängige GewerkschafterInnen		422601690429	Facebook	7	1	64453	12782	783	109
w013	Week 13	AT	Austria	eToro		105255116217636	Facebook	4	1	62062	30835	1424	284
w013	Week 13	AT	Austria	Katapult - Magazin		1511448562405225	Facebook	1	1	61071	24428	610	122
w013	Week 13	AT	Austria	Christian Zoll		601419393620184	Facebook	1	1	49999	10000	499	100
w013	Week 13	AT	Austria	alles roger?		526014004225437	Facebook	1	1	49999	10000	499	100
w013	Week 13	AT	Austria	Gerald Spiess		1231061573716957	Facebook	1	1	49999	10000	99	0
w013	Week 13	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	1	1	49998	9999	498	99
w013	Week 13	AT	Austria	ServusTV		248450014269	Facebook	1	1	49998	9999	98	0
