day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	DE	Germany	4875	644	12343271	3647827	138207	8349
d131	2019-05-11	DE	Germany	5126	675	12537436	3711342	139526	8872
d130	2019-05-10	DE	Germany	5022	707	13404457	4045499	134821	9638
d129	2019-05-09	DE	Germany	8596	706	18766666	5168369	257889	10812
d128	2019-05-08	DE	Germany	7707	652	14779883	4054672	186025	7658
d127	2019-05-07	DE	Germany	7298	629	15757817	4241556	195093	8901
d126	2019-05-06	DE	Germany	6520	625	14969392	4012191	147037	13060
d125	2019-05-05	DE	Germany	6162	613	9892788	2751702	92408	6099
d124	2019-05-04	DE	Germany	6045	630	9953794	2820780	95796	6801
d123	2019-05-03	DE	Germany	6422	647	17533089	5356606	177069	21739
d122	2019-05-02	DE	Germany	7354	645	15857193	4139270	249225	9780
d121	2019-05-01	DE	Germany	2296	604	3644785	1242163	31256	3208
d120	2019-04-30	DE	Germany	3506	648	7458083	2066230	135898	4907
d119	2019-04-29	DE	Germany	2610	627	4588529	1346377	45056	3732
d118	2019-04-28	DE	Germany	2232	580	2586623	825343	26085	2772
d117	2019-04-27	DE	Germany	2307	603	2957091	890704	34243	2664
d116	2019-04-26	DE	Germany	2804	614	5855714	1768592	89272	5698
d115	2019-04-25	DE	Germany	2090	599	3596958	1035111	31632	2501
d114	2019-04-24	DE	Germany	2248	596	7951725	2482257	66790	3911
d113	2019-04-23	DE	Germany	2203	600	3102815	852183	56331	2504
d112	2019-04-22	DE	Germany	1902	595	1668761	546053	16957	1760
d111	2019-04-21	DE	Germany	1942	597	1832738	613324	18308	1984
d110	2019-04-20	DE	Germany	1938	634	2297278	790235	21423	2549
d109	2019-04-19	DE	Germany	1990	673	2148602	758097	22786	3021
d108	2019-04-18	DE	Germany	2437	722	4789018	1398123	70377	4182
d107	2019-04-17	DE	Germany	2508	744	3602228	1018135	68338	2366
d106	2019-04-16	DE	Germany	2661	802	7440943	2213128	106779	9697
d105	2019-04-15	DE	Germany	2604	899	10116761	3888382	107752	13941
d104	2019-04-14	DE	Germany	2238	911	2548252	881342	26959	2969
d103	2019-04-13	DE	Germany	2272	942	2476700	831712	26869	2887
d102	2019-04-12	DE	Germany	3077	987	10706562	3831000	129379	11062
d101	2019-04-11	DE	Germany	2442	971	4521767	1379937	50387	4255
d100	2019-04-10	DE	Germany	2231	926	3440710	1078679	46280	4456
d099	2019-04-09	DE	Germany	2290	914	4358388	1218196	56895	4804
d098	2019-04-08	DE	Germany	3182	911	9356299	2760239	182751	13150
d097	2019-04-07	DE	Germany	1998	871	2721129	950844	23531	3005
d096	2019-04-06	DE	Germany	2016	868	2461270	807343	22592	2803
d095	2019-04-05	DE	Germany	2069	874	3472492	1050176	33126	3479
d094	2019-04-04	DE	Germany	1893	812	2509828	757345	25856	2445
d093	2019-04-03	DE	Germany	1761	775	2485098	712174	22245	1760
d092	2019-04-02	DE	Germany	1674	756	1871516	590199	18654	1728
d091	2019-04-01	DE	Germany	1699	723	2663850	742817	31365	1859
d090	2019-03-31	DE	Germany	1624	702	2137569	690598	20349	1933
d089	2019-03-30	DE	Germany	1641	690	2467982	828503	21079	2178
d088	2019-03-29	DE	Germany	1776	734	3479011	1113245	33822	2946
d087	2019-03-28	DE	Germany	1771	683	3992024	1293568	46089	4800
d086	2019-03-27	DE	Germany	1573	674	3641878	1294084	39479	5400
d085	2019-03-26	DE	Germany	1550	662	2424788	804760	31341	3397
d084	2019-03-25	DE	Germany	1528	655	3262875	1020641	36039	4352
d083	2019-03-24	DE	Germany	1362	628	1823272	618877	17355	1939
d082	2019-03-23	DE	Germany	1446	633	2544541	829871	26811	2677
d081	2019-03-22	DE	Germany	1476	676	2343550	763097	23698	2845
d080	2019-03-21	DE	Germany	1433	655	2417365	787778	24383	2261
d079	2019-03-20	DE	Germany	1346	589	3668569	1483526	39702	9250
d078	2019-03-19	DE	Germany	1274	544	3237576	1050297	28171	4154
d077	2019-03-18	DE	Germany	1150	502	3505089	1372389	22378	3651
d076	2019-03-17	DE	Germany	1044	441	2262902	859306	19827	3563
d075	2019-03-16	DE	Germany	1063	446	2495811	945020	25993	4516
d074	2019-03-15	DE	Germany	1048	442	2469700	819526	21275	3438
d073	2019-03-14	DE	Germany	925	388	2029861	755867	19480	3259
d072	2019-03-13	DE	Germany	841	349	1681968	619976	16696	2813
d071	2019-03-12	DE	Germany	814	339	1598810	590931	16019	2777
d070	2019-03-11	DE	Germany	753	316	1483955	542123	10411	1247
d069	2019-03-10	DE	Germany	677	274	668595	233210	5570	478
d068	2019-03-09	DE	Germany	672	269	757543	248191	6221	462
d067	2019-03-08	DE	Germany	656	251	845279	311460	7037	533
d066	2019-03-07	DE	Germany	575	189	1294567	463829	9819	1540
d065	2019-03-06	DE	Germany	596	174	980658	359643	8651	1085
d064	2019-03-05	DE	Germany	555	155	744845	283824	6295	908
d063	2019-03-04	DE	Germany	644	147	2223494	869104	11535	1594
d062	2019-03-03	DE	Germany	429	138	682991	271315	5150	953
d061	2019-03-02	DE	Germany	425	135	662813	272477	5375	965
d060	2019-03-01	DE	Germany	449	140	1241253	443946	12790	2982
d059	2019-02-28	DE	Germany	429	132	717368	304358	5685	972
d058	2019-02-27	DE	Germany	438	131	657766	242899	6800	968
d057	2019-02-26	DE	Germany	413	124	423873	120122	4185	181
d056	2019-02-25	DE	Germany	396	116	222301	68324	3239	192
d055	2019-02-24	DE	Germany	377	112	202090	64969	2138	186
d054	2019-02-23	DE	Germany	383	119	230154	78791	2224	255
d053	2019-02-22	DE	Germany	376	123	282764	105518	2562	298
d052	2019-02-21	DE	Germany	410	129	771413	240697	8178	1782
d051	2019-02-20	DE	Germany	315	118	284440	105447	2624	333
d050	2019-02-19	DE	Germany	276	111	232212	89132	1374	208
d049	2019-02-18	DE	Germany	279	108	404052	168787	2765	407
d048	2019-02-17	DE	Germany	273	112	256434	96334	1794	284
d047	2019-02-16	DE	Germany	267	108	242706	90178	1612	284
d046	2019-02-15	DE	Germany	294	106	1112784	357766	7302	923
d045	2019-02-14	DE	Germany	224	101	228055	80291	1949	227
d044	2019-02-13	DE	Germany	212	90	280102	76263	1511	151
d043	2019-02-12	DE	Germany	199	84	125569	44200	1153	155
d042	2019-02-11	DE	Germany	194	82	116191	40616	1013	128
d041	2019-02-10	DE	Germany	181	78	99470	34305	729	73
d040	2019-02-09	DE	Germany	187	83	118986	42307	902	85
d039	2019-02-08	DE	Germany	200	85	273470	110350	1729	206
d038	2019-02-07	DE	Germany	205	88	212704	73416	2054	160
d037	2019-02-06	DE	Germany	223	89	379011	104673	4219	373
d036	2019-02-05	DE	Germany	198	78	758432	266558	3268	281
d035	2019-02-04	DE	Germany	176	73	102137	32472	1002	81
d034	2019-02-03	DE	Germany	166	69	150551	59202	818	113
d033	2019-02-02	DE	Germany	164	70	145046	56739	812	113
d032	2019-02-01	DE	Germany	190	78	164220	59960	1377	114
d031	2019-01-31	DE	Germany	194	77	219637	74781	1780	230
d030	2019-01-30	DE	Germany	194	81	279943	119079	1376	130
d029	2019-01-29	DE	Germany	178	71	115413	35018	942	106
d028	2019-01-28	DE	Germany	187	71	213719	72011	1514	228
d027	2019-01-27	DE	Germany	164	66	155337	60107	1041	125
d026	2019-01-26	DE	Germany	166	65	150993	58437	1412	124
d025	2019-01-25	DE	Germany	159	64	142104	57451	894	124
d024	2019-01-24	DE	Germany	147	62	125459	54048	730	103
d023	2019-01-23	DE	Germany	158	66	669828	271000	1937	220
d022	2019-01-22	DE	Germany	150	62	664958	271857	1456	232
d021	2019-01-21	DE	Germany	169	64	509741	211810	6175	843
d020	2019-01-20	DE	Germany	143	62	167522	76025	933	143
d019	2019-01-19	DE	Germany	138	59	171411	76829	940	146
d018	2019-01-18	DE	Germany	149	64	160792	69529	951	138
d017	2019-01-17	DE	Germany	155	59	156758	64652	3315	410
d016	2019-01-16	DE	Germany	132	50	249577	84204	2608	518
d015	2019-01-15	DE	Germany	126	53	166275	68241	942	196
d014	2019-01-14	DE	Germany	119	52	659453	252378	1211	200
d013	2019-01-13	DE	Germany	103	48	99298	36363	695	88
d012	2019-01-12	DE	Germany	114	55	145188	53897	804	138
d011	2019-01-11	DE	Germany	118	57	152584	57548	869	145
d010	2019-01-10	DE	Germany	111	53	151345	58103	825	148
d009	2019-01-09	DE	Germany	109	50	183733	57729	867	127
d008	2019-01-08	DE	Germany	100	46	133598	47553	905	127
d007	2019-01-07	DE	Germany	101	44	229881	67204	1119	194
d006	2019-01-06	DE	Germany	91	40	125709	46247	640	127
d005	2019-01-05	DE	Germany	87	39	123424	45921	541	127
d004	2019-01-04	DE	Germany	103	45	1457911	564330	7949	1551
d003	2019-01-03	DE	Germany	91	42	173254	71401	784	248
d002	2019-01-02	DE	Germany	109	46	759335	288893	12061	5250
d001	2019-01-01	DE	Germany	85	38	213479	78438	1209	343
