advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valdis Dombrovskis		984665731564266	Facebook	1k_5k	1k - 5k	LV	Latvia	41	1	198170	39642	3924	0
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	1k_5k	1k - 5k	LV	Latvia	9	1	44991	8999	890	0
Aleksejs Loskutovs		541229793055345	Facebook	1k_5k	1k - 5k	LV	Latvia	8	1	36141	7229	715	0
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	1k_5k	1k - 5k	LV	Latvia	7	1	34993	7000	693	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	1k_5k	1k - 5k	LV	Latvia	5	1	24796	4960	491	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	2000	198	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	2000	198	0
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	1999	198	0
PROGRESĪVIE		184096511636333	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	2000	198	0
Armands Krauze		1404923176410685	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	2000	176	0
Skaties.lv		246477898857961	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	2000	198	0
Press.lv		1554765974735742	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9998	2000	176	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	9997	1999	197	0
Resilience League		1774357632844613	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	6024	1205	119	0
Ansis Pūpols		534110743707105	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	99	0
Naudas Meistars		627383544292936	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	88	0
Roberts Putnis		114358009257511	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	99	0
Māris Graudiņš		265541270533404	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	99	0
Jurģis Klotiņš		546908615654275	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	88	0
TV3 Latvija		170601579630073	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	99	0
Janis Dombrava		235220853567408	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	99	0
Karina Sprūde		2080083472307278	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4999	1000	99	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4998	999	99	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4998	999	99	0
Eņģeļa pasts / No Sirds Uz Sirdi		1794159517532729	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4998	999	98	0
