advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	50_100	50 - 100	UK	United Kingdom	3854	1	2154579	444962	68477	0
Conservatives	The Conservative Party	8807334278	Facebook	50_100	50 - 100	UK	United Kingdom	1373	1	699568	142685	24395	0
Amnesty International UK	Amnesty International UK	7624294394	Facebook	50_100	50 - 100	UK	United Kingdom	451	1	306084	60951	8013	0
The Labour Party	The Labour Party	25749647410	Facebook	50_100	50 - 100	UK	United Kingdom	141	1	254486	73979	2505	0
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	50_100	50 - 100	UK	United Kingdom	45	1	234959	49784	799	0
Best For Britain	Best for Britain	1863944713844924	Facebook	50_100	50 - 100	UK	United Kingdom	32	1	192775	39858	568	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	50_100	50 - 100	UK	United Kingdom	98	1	132434	34275	1741	0
School Cuts	National Education Union	871798409656672	Facebook	50_100	50 - 100	UK	United Kingdom	32	1	127171	28226	568	0
38 Degrees	38 Degrees	200006375787	Facebook	50_100	50 - 100	UK	United Kingdom	50	1	117708	34585	888	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	50_100	50 - 100	UK	United Kingdom	234	1	116903	23884	4157	0
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	50_100	50 - 100	UK	United Kingdom	51	1	110263	26365	906	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	50_100	50 - 100	UK	United Kingdom	63	1	94442	25900	1119	0
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	50_100	50 - 100	UK	United Kingdom	30	1	90414	21713	533	0
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	50_100	50 - 100	UK	United Kingdom	76	1	90097	26210	1350	0
GMB Union	GMB Union	103295786760891	Facebook	50_100	50 - 100	UK	United Kingdom	12	1	86230	21868	213	0
Scottish Liberal Democrats	the Liberal Democrats	397986050296687	Facebook	50_100	50 - 100	UK	United Kingdom	109	1	64346	14423	1936	0
Young Liberals	the Liberal Democrats	22610176568	Facebook	50_100	50 - 100	UK	United Kingdom	70	1	61251	18301	1243	0
Renew	Renew  Party	1923371311278106	Facebook	50_100	50 - 100	UK	United Kingdom	104	1	58143	11942	1847	0
Global Justice Now	Global Justice Now	6707857033	Facebook	50_100	50 - 100	UK	United Kingdom	64	1	56444	15199	1137	0
People's Vote UK	People's Vote	748608695327755	Facebook	50_100	50 - 100	UK	United Kingdom	41	1	51482	13647	728	0
Social Democratic and Labour Party (SDLP)	Social Democratic and Labour Party (SDLP)	111956985487415	Facebook	50_100	50 - 100	UK	United Kingdom	27	1	49625	14578	479	0
HOPE not hate	HOPE not hate	91897231853	Facebook	50_100	50 - 100	UK	United Kingdom	10	1	42338	9305	177	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	50_100	50 - 100	UK	United Kingdom	19	1	37839	7754	337	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	50_100	50 - 100	UK	United Kingdom	16	1	37530	8219	284	0
Liana Saranga	Liana Saranga Gulcan	406430003544310	Facebook	50_100	50 - 100	UK	United Kingdom	46	1	34888	8374	817	0
