country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NL	Netherlands	13_17	13-17	958	282	4256171	1927265	10713	1917
NL	Netherlands	18_24	18-24	5834	1363	30110243	12278530	231309	47404
NL	Netherlands	25_34	25-34	6672	1533	23023434	9040020	185102	33781
NL	Netherlands	35_44	35-44	6509	1505	16660687	6567597	139929	26040
NL	Netherlands	45_54	45-54	6053	1436	17694999	6909434	155682	29572
NL	Netherlands	55_64	55-64	5204	1325	13866395	5191109	130736	24575
NL	Netherlands	65_	65+	4660	1176	11310042	4206792	100745	18908
